"","Latitude","Longitude","County","Hour","Season","Pollutant","Sample"
"29948",38.201852,-120.681567,"Calaveras","22",3,"Ozone",0.548913043478261
"29949",38.201852,-120.681567,"Calaveras","22",4,"Ozone",0.232453416149068
"29950",38.201852,-120.681567,"Calaveras","23",1,"Ozone",0.219466248037677
"29951",38.201852,-120.681567,"Calaveras","23",2,"Ozone",0.377394034536892
"29952",38.201852,-120.681567,"Calaveras","23",3,"Ozone",0.498913043478261
"29953",38.201852,-120.681567,"Calaveras","23",4,"Ozone",0.215683229813665
"29954",38.227066,-122.075624,"Solano","00",2,"Ozone",0.406436420722135
"29955",38.227066,-122.075624,"Solano","00",3,"Ozone",0.306832298136646
"29956",38.227066,-122.075624,"Solano","00",4,"Ozone",0.288290398126464
"29957",38.227066,-122.075624,"Solano","01",2,"Ozone",0.398587127158556
"29958",38.227066,-122.075624,"Solano","01",3,"Ozone",0.302484472049689
"29959",38.227066,-122.075624,"Solano","01",4,"Ozone",0.278922716627635
"29960",38.227066,-122.075624,"Solano","02",2,"Ozone",0.384772370486656
"29961",38.227066,-122.075624,"Solano","02",3,"Ozone",0.297645211930926
"29962",38.227066,-122.075624,"Solano","02",4,"Ozone",0.263231850117096
"29963",38.227066,-122.075624,"Solano","04",2,"Ozone",0.350235478806907
"29964",38.227066,-122.075624,"Solano","04",3,"Ozone",0.262111801242236
"29965",38.227066,-122.075624,"Solano","04",4,"Ozone",0.202107728337237
"29966",38.227066,-122.075624,"Solano","05",2,"Ozone",0.330455259026688
"29967",38.227066,-122.075624,"Solano","05",3,"Ozone",0.241130298273155
"29968",38.227066,-122.075624,"Solano","05",4,"Ozone",0.183372365339578
"29969",38.227066,-122.075624,"Solano","06",2,"Ozone",0.335478806907378
"29970",38.227066,-122.075624,"Solano","06",3,"Ozone",0.244897959183673
"29971",38.227066,-122.075624,"Solano","06",4,"Ozone",0.171194379391101
"29972",38.227066,-122.075624,"Solano","07",2,"Ozone",0.369983948635634
"29973",38.227066,-122.075624,"Solano","07",3,"Ozone",0.274882260596546
"29974",38.227066,-122.075624,"Solano","07",4,"Ozone",0.179761904761905
"29975",38.227066,-122.075624,"Solano","08",2,"Ozone",0.414444444444444
"29976",38.227066,-122.075624,"Solano","08",3,"Ozone",0.314130434782609
"29977",38.227066,-122.075624,"Solano","08",4,"Ozone",0.262295081967213
"29978",38.227066,-122.075624,"Solano","09",2,"Ozone",0.45762987012987
"29979",38.227066,-122.075624,"Solano","09",3,"Ozone",0.365555555555556
"29980",38.227066,-122.075624,"Solano","09",4,"Ozone",0.343325526932084
"29981",38.227066,-122.075624,"Solano","10",2,"Ozone",0.502086677367576
"29982",38.227066,-122.075624,"Solano","10",3,"Ozone",0.428260869565217
"29983",38.227066,-122.075624,"Solano","10",4,"Ozone",0.388571428571429
"29984",38.227066,-122.075624,"Solano","11",2,"Ozone",0.553968253968254
"29985",38.227066,-122.075624,"Solano","11",3,"Ozone",0.493249607535322
"29986",38.227066,-122.075624,"Solano","11",4,"Ozone",0.436190476190476
"29987",38.227066,-122.075624,"Solano","12",2,"Ozone",0.590634920634921
"29988",38.227066,-122.075624,"Solano","12",3,"Ozone",0.549365079365079
"29989",38.227066,-122.075624,"Solano","12",4,"Ozone",0.482435597189696
"29990",38.227066,-122.075624,"Solano","13",2,"Ozone",0.612244897959184
"29991",38.227066,-122.075624,"Solano","13",3,"Ozone",0.582731554160126
"29992",38.227066,-122.075624,"Solano","13",4,"Ozone",0.510538641686183
"29993",38.227066,-122.075624,"Solano","14",2,"Ozone",0.61679748822606
"29994",38.227066,-122.075624,"Solano","14",3,"Ozone",0.58804347826087
"29995",38.227066,-122.075624,"Solano","14",4,"Ozone",0.5192037470726
"29996",38.227066,-122.075624,"Solano","15",2,"Ozone",0.603453689167975
"29997",38.227066,-122.075624,"Solano","15",3,"Ozone",0.565993788819876
"29998",38.227066,-122.075624,"Solano","15",4,"Ozone",0.504449648711944
"29999",38.227066,-122.075624,"Solano","16",2,"Ozone",0.576138147566719
"30000",38.227066,-122.075624,"Solano","16",3,"Ozone",0.529503105590062
"30001",38.227066,-122.075624,"Solano","16",4,"Ozone",0.454332552693208
"30002",38.227066,-122.075624,"Solano","17",2,"Ozone",0.545996860282575
"30003",38.227066,-122.075624,"Solano","17",3,"Ozone",0.477950310559006
"30004",38.227066,-122.075624,"Solano","17",4,"Ozone",0.402810304449649
"30005",38.227066,-122.075624,"Solano","18",2,"Ozone",0.507692307692308
"30006",38.227066,-122.075624,"Solano","18",3,"Ozone",0.427639751552795
"30007",38.227066,-122.075624,"Solano","18",4,"Ozone",0.356440281030445
"30008",38.227066,-122.075624,"Solano","19",2,"Ozone",0.477551020408163
"30009",38.227066,-122.075624,"Solano","19",3,"Ozone",0.382453416149068
"30010",38.227066,-122.075624,"Solano","19",4,"Ozone",0.316861826697892
"30011",38.227066,-122.075624,"Solano","20",2,"Ozone",0.45447409733124
"30012",38.227066,-122.075624,"Solano","20",3,"Ozone",0.354192546583851
"30013",38.227066,-122.075624,"Solano","20",4,"Ozone",0.306791569086651
"30014",38.227066,-122.075624,"Solano","21",2,"Ozone",0.431397174254317
"30015",38.227066,-122.075624,"Solano","21",3,"Ozone",0.335714285714286
"30016",38.227066,-122.075624,"Solano","21",4,"Ozone",0.307494145199063
"30017",38.227066,-122.075624,"Solano","22",2,"Ozone",0.420722135007849
"30018",38.227066,-122.075624,"Solano","22",3,"Ozone",0.325621118012422
"30019",38.227066,-122.075624,"Solano","22",4,"Ozone",0.302810304449649
"30020",38.227066,-122.075624,"Solano","23",2,"Ozone",0.413657770800628
"30021",38.227066,-122.075624,"Solano","23",3,"Ozone",0.319254658385093
"30022",38.227066,-122.075624,"Solano","23",4,"Ozone",0.291569086651054
"30023",38.302591,-121.420838,"Sacramento","00",1,"NO2",0.0429545454545455
"30024",38.302591,-121.420838,"Sacramento","00",1,"Ozone",0.24237012987013
"30025",38.302591,-121.420838,"Sacramento","00",2,"NO2",0.0312087912087912
"30026",38.302591,-121.420838,"Sacramento","00",2,"Ozone",0.315070643642072
"30027",38.302591,-121.420838,"Sacramento","00",3,"NO2",0.0416279069767442
"30028",38.302591,-121.420838,"Sacramento","00",3,"Ozone",0.24485049833887
"30029",38.302591,-121.420838,"Sacramento","00",4,"NO2",0.0609433962264151
"30030",38.302591,-121.420838,"Sacramento","00",4,"Ozone",0.172370486656201
"30031",38.302591,-121.420838,"Sacramento","01",1,"NO2",0.0405681818181818
"30032",38.302591,-121.420838,"Sacramento","01",1,"Ozone",0.235876623376623
"30033",38.302591,-121.420838,"Sacramento","01",2,"NO2",0.0328571428571429
"30034",38.302591,-121.420838,"Sacramento","01",2,"Ozone",0.298744113029827
"30035",38.302591,-121.420838,"Sacramento","01",3,"NO2",0.0432558139534884
"30036",38.302591,-121.420838,"Sacramento","01",3,"Ozone",0.225913621262458
"30037",38.302591,-121.420838,"Sacramento","01",4,"NO2",0.0547169811320755
"30038",38.302591,-121.420838,"Sacramento","01",4,"Ozone",0.16436420722135
"30039",38.302591,-121.420838,"Sacramento","02",1,"NO2",0.0379545454545455
"30040",38.302591,-121.420838,"Sacramento","02",1,"Ozone",0.227922077922078
"30041",38.302591,-121.420838,"Sacramento","02",2,"NO2",0.0338461538461538
"30042",38.302591,-121.420838,"Sacramento","02",2,"Ozone",0.286656200941915
"30043",38.302591,-121.420838,"Sacramento","02",3,"NO2",0.0431395348837209
"30044",38.302591,-121.420838,"Sacramento","02",3,"Ozone",0.212126245847176
"30045",38.302591,-121.420838,"Sacramento","02",4,"NO2",0.0513207547169811
"30046",38.302591,-121.420838,"Sacramento","02",4,"Ozone",0.163108320251177
"30047",38.302591,-121.420838,"Sacramento","03",1,"NO2",0.0376744186046512
"30048",38.302591,-121.420838,"Sacramento","03",1,"Ozone",0.216611295681063
"30049",38.302591,-121.420838,"Sacramento","03",2,"NO2",0.0328260869565217
"30050",38.302591,-121.420838,"Sacramento","03",2,"Ozone",0.276086956521739
"30051",38.302591,-121.420838,"Sacramento","03",3,"NO2",0.0419047619047619
"30052",38.302591,-121.420838,"Sacramento","03",3,"Ozone",0.218367346938775
"30053",38.302591,-121.420838,"Sacramento","03",4,"NO2",0.0485185185185185
"30054",38.302591,-121.420838,"Sacramento","03",4,"Ozone",0.153726708074534
"30055",38.302591,-121.420838,"Sacramento","04",1,"NO2",0.0395402298850575
"30056",38.302591,-121.420838,"Sacramento","04",1,"Ozone",0.207224958949097
"30057",38.302591,-121.420838,"Sacramento","04",2,"NO2",0.0407777777777778
"30058",38.302591,-121.420838,"Sacramento","04",2,"Ozone",0.254285714285714
"30059",38.302591,-121.420838,"Sacramento","04",3,"NO2",0.0457142857142857
"30060",38.302591,-121.420838,"Sacramento","04",3,"Ozone",0.195550351288056
"30061",38.302591,-121.420838,"Sacramento","04",4,"NO2",0.0494339622641509
"30062",38.302591,-121.420838,"Sacramento","04",4,"Ozone",0.147095761381476
"30063",38.302591,-121.420838,"Sacramento","05",1,"NO2",0.0436781609195402
"30064",38.302591,-121.420838,"Sacramento","05",1,"Ozone",0.195730706075534
"30065",38.302591,-121.420838,"Sacramento","05",2,"NO2",0.0430769230769231
"30066",38.302591,-121.420838,"Sacramento","05",2,"Ozone",0.250863422291994
"30067",38.302591,-121.420838,"Sacramento","05",3,"NO2",0.0506
"30068",38.302591,-121.420838,"Sacramento","05",3,"Ozone",0.184398496240601
"30069",38.302591,-121.420838,"Sacramento","05",4,"NO2",0.0583018867924528
"30070",38.302591,-121.420838,"Sacramento","05",4,"Ozone",0.13171114599686
"30071",38.302591,-121.420838,"Sacramento","06",1,"NO2",0.0480459770114943
"30072",38.302591,-121.420838,"Sacramento","06",1,"Ozone",0.183908045977011
"30073",38.302591,-121.420838,"Sacramento","06",2,"NO2",0.0346153846153846
"30074",38.302591,-121.420838,"Sacramento","06",2,"Ozone",0.3
"30075",38.302591,-121.420838,"Sacramento","06",3,"NO2",0.0474698795180723
"30076",38.302591,-121.420838,"Sacramento","06",3,"Ozone",0.217211703958692
"30077",38.302591,-121.420838,"Sacramento","06",4,"NO2",0.060377358490566
"30078",38.302591,-121.420838,"Sacramento","06",4,"Ozone",0.122291993720565
"30079",38.302591,-121.420838,"Sacramento","07",1,"NO2",0.0466666666666667
"30080",38.302591,-121.420838,"Sacramento","07",1,"Ozone",0.192118226600985
"30081",38.302591,-121.420838,"Sacramento","07",2,"NO2",0.0265168539325843
"30082",38.302591,-121.420838,"Sacramento","07",2,"Ozone",0.376565008025682
"30083",38.302591,-121.420838,"Sacramento","07",3,"NO2",0.0333333333333333
"30084",38.302591,-121.420838,"Sacramento","07",3,"Ozone",0.28469387755102
"30085",38.302591,-121.420838,"Sacramento","07",4,"NO2",0.0503846153846154
"30086",38.302591,-121.420838,"Sacramento","07",4,"Ozone",0.146388443017656
"30087",38.302591,-121.420838,"Sacramento","08",1,"NO2",0.0403448275862069
"30088",38.302591,-121.420838,"Sacramento","08",1,"Ozone",0.239408866995074
"30089",38.302591,-121.420838,"Sacramento","08",2,"NO2",0.0237209302325581
"30090",38.302591,-121.420838,"Sacramento","08",2,"Ozone",0.43936877076412
"30091",38.302591,-121.420838,"Sacramento","08",3,"NO2",0.0266666666666667
"30092",38.302591,-121.420838,"Sacramento","08",3,"Ozone",0.35326278659612
"30093",38.302591,-121.420838,"Sacramento","08",4,"NO2",0.0412
"30094",38.302591,-121.420838,"Sacramento","08",4,"Ozone",0.192282430213465
"30095",38.302591,-121.420838,"Sacramento","09",1,"NO2",0.0352272727272727
"30096",38.302591,-121.420838,"Sacramento","09",1,"Ozone",0.292045454545454
"30097",38.302591,-121.420838,"Sacramento","09",2,"NO2",0.02
"30098",38.302591,-121.420838,"Sacramento","09",2,"Ozone",0.506884681583477
"30099",38.302591,-121.420838,"Sacramento","09",3,"NO2",0.0218181818181818
"30100",38.302591,-121.420838,"Sacramento","09",3,"Ozone",0.427272727272727
"30101",38.302591,-121.420838,"Sacramento","09",4,"NO2",0.0322
"30102",38.302591,-121.420838,"Sacramento","09",4,"Ozone",0.255481727574751
"30103",38.302591,-121.420838,"Sacramento","10",1,"NO2",0.0309090909090909
"30104",38.302591,-121.420838,"Sacramento","10",1,"Ozone",0.355194805194805
"30105",38.302591,-121.420838,"Sacramento","10",2,"NO2",0.0167857142857143
"30106",38.302591,-121.420838,"Sacramento","10",2,"Ozone",0.583163265306122
"30107",38.302591,-121.420838,"Sacramento","10",3,"NO2",0.0193670886075949
"30108",38.302591,-121.420838,"Sacramento","10",3,"Ozone",0.526763110307414
"30109",38.302591,-121.420838,"Sacramento","10",4,"NO2",0.0269565217391304
"30110",38.302591,-121.420838,"Sacramento","10",4,"Ozone",0.320892857142857
"30111",38.302591,-121.420838,"Sacramento","11",1,"NO2",0.0273255813953488
"30112",38.302591,-121.420838,"Sacramento","11",1,"Ozone",0.401993355481728
"30113",38.302591,-121.420838,"Sacramento","11",2,"NO2",0.015
"30114",38.302591,-121.420838,"Sacramento","11",2,"Ozone",0.644425087108014
"30115",38.302591,-121.420838,"Sacramento","11",3,"NO2",0.016125
"30116",38.302591,-121.420838,"Sacramento","11",3,"Ozone",0.611428571428571
"30117",38.302591,-121.420838,"Sacramento","11",4,"NO2",0.0243181818181818
"30118",38.302591,-121.420838,"Sacramento","11",4,"Ozone",0.3825
"30119",38.302591,-121.420838,"Sacramento","12",1,"NO2",0.0218518518518519
"30120",38.302591,-121.420838,"Sacramento","12",1,"Ozone",0.447442680776014
"30121",38.302591,-121.420838,"Sacramento","12",2,"NO2",0.011566265060241
"30122",38.302591,-121.420838,"Sacramento","12",2,"Ozone",0.689500860585198
"30123",38.302591,-121.420838,"Sacramento","12",3,"NO2",0.0137037037037037
"30124",38.302591,-121.420838,"Sacramento","12",3,"Ozone",0.688183421516755
"30125",38.302591,-121.420838,"Sacramento","12",4,"NO2",0.0193181818181818
"30126",38.302591,-121.420838,"Sacramento","12",4,"Ozone",0.424821428571429
"30127",38.302591,-121.420838,"Sacramento","13",1,"NO2",0.0191358024691358
"30128",38.302591,-121.420838,"Sacramento","13",1,"Ozone",0.477248677248677
"30129",38.302591,-121.420838,"Sacramento","13",2,"NO2",0.00857142857142857
"30130",38.302591,-121.420838,"Sacramento","13",2,"Ozone",0.720578231292517
"30131",38.302591,-121.420838,"Sacramento","13",3,"NO2",0.0108235294117647
"30132",38.302591,-121.420838,"Sacramento","13",3,"Ozone",0.742016806722689
"30133",38.302591,-121.420838,"Sacramento","13",4,"NO2",0.0161224489795918
"30134",38.302591,-121.420838,"Sacramento","13",4,"Ozone",0.45344537815126
"30135",38.302591,-121.420838,"Sacramento","14",1,"NO2",0.0183720930232558
"30136",38.302591,-121.420838,"Sacramento","14",1,"Ozone",0.503820598006644
"30137",38.302591,-121.420838,"Sacramento","14",2,"NO2",0.00744444444444444
"30138",38.302591,-121.420838,"Sacramento","14",2,"Ozone",0.724761904761905
"30139",38.302591,-121.420838,"Sacramento","14",3,"NO2",0.00904761904761905
"30140",38.302591,-121.420838,"Sacramento","14",3,"Ozone",0.756632653061224
"30141",38.302591,-121.420838,"Sacramento","14",4,"NO2",0.0149019607843137
"30142",38.302591,-121.420838,"Sacramento","14",4,"Ozone",0.472249589490969
"30143",38.302591,-121.420838,"Sacramento","15",1,"NO2",0.0172727272727273
"30144",38.302591,-121.420838,"Sacramento","15",1,"Ozone",0.504058441558441
"30145",38.302591,-121.420838,"Sacramento","15",2,"NO2",0.00703296703296703
"30146",38.302591,-121.420838,"Sacramento","15",2,"Ozone",0.726216640502355
"30147",38.302591,-121.420838,"Sacramento","15",3,"NO2",0.00809523809523809
"30148",38.302591,-121.420838,"Sacramento","15",3,"Ozone",0.754931972789116
"30149",38.302591,-121.420838,"Sacramento","15",4,"NO2",0.0192452830188679
"30150",38.302591,-121.420838,"Sacramento","15",4,"Ozone",0.464678178963893
"30151",38.302591,-121.420838,"Sacramento","16",1,"NO2",0.0197752808988764
"30152",38.302591,-121.420838,"Sacramento","16",1,"Ozone",0.473354735152488
"30153",38.302591,-121.420838,"Sacramento","16",2,"NO2",0.00736263736263736
"30154",38.302591,-121.420838,"Sacramento","16",2,"Ozone",0.699372056514914
"30155",38.302591,-121.420838,"Sacramento","16",3,"NO2",0.00827586206896552
"30156",38.302591,-121.420838,"Sacramento","16",3,"Ozone",0.730870279146141
"30157",38.302591,-121.420838,"Sacramento","16",4,"NO2",0.0230769230769231
"30158",38.302591,-121.420838,"Sacramento","16",4,"Ozone",0.414920634920635
"30159",38.302591,-121.420838,"Sacramento","17",1,"NO2",0.0293258426966292
"30160",38.302591,-121.420838,"Sacramento","17",1,"Ozone",0.420866773675762
"30161",38.302591,-121.420838,"Sacramento","17",2,"NO2",0.00901098901098901
"30162",38.302591,-121.420838,"Sacramento","17",2,"Ozone",0.644270015698587
"30163",38.302591,-121.420838,"Sacramento","17",3,"NO2",0.0117241379310345
"30164",38.302591,-121.420838,"Sacramento","17",3,"Ozone",0.647290640394089
"30165",38.302591,-121.420838,"Sacramento","17",4,"NO2",0.0439622641509434
"30166",38.302591,-121.420838,"Sacramento","17",4,"Ozone",0.336666666666667
"30167",38.302591,-121.420838,"Sacramento","18",1,"NO2",0.0389887640449438
"30168",38.302591,-121.420838,"Sacramento","18",1,"Ozone",0.370144462279294
"30169",38.302591,-121.420838,"Sacramento","18",2,"NO2",0.0165934065934066
"30170",38.302591,-121.420838,"Sacramento","18",2,"Ozone",0.553846153846154
"30171",38.302591,-121.420838,"Sacramento","18",3,"NO2",0.0222988505747126
"30172",38.302591,-121.420838,"Sacramento","18",3,"Ozone",0.522003284072249
"30173",38.302591,-121.420838,"Sacramento","18",4,"NO2",0.0645283018867925
"30174",38.302591,-121.420838,"Sacramento","18",4,"Ozone",0.272527472527473
"30175",38.302591,-121.420838,"Sacramento","19",1,"NO2",0.0451685393258427
"30176",38.302591,-121.420838,"Sacramento","19",1,"Ozone",0.331781701444623
"30177",38.302591,-121.420838,"Sacramento","19",2,"NO2",0.0247252747252747
"30178",38.302591,-121.420838,"Sacramento","19",2,"Ozone",0.479277864992151
"30179",38.302591,-121.420838,"Sacramento","19",3,"NO2",0.0294186046511628
"30180",38.302591,-121.420838,"Sacramento","19",3,"Ozone",0.421594684385382
"30181",38.302591,-121.420838,"Sacramento","19",4,"NO2",0.0650943396226415
"30182",38.302591,-121.420838,"Sacramento","19",4,"Ozone",0.241915227629513
"30183",38.302591,-121.420838,"Sacramento","20",1,"NO2",0.0510112359550562
"30184",38.302591,-121.420838,"Sacramento","20",1,"Ozone",0.30016051364366
"30185",38.302591,-121.420838,"Sacramento","20",2,"NO2",0.0284615384615385
"30186",38.302591,-121.420838,"Sacramento","20",2,"Ozone",0.430926216640502
"30187",38.302591,-121.420838,"Sacramento","20",3,"NO2",0.0322093023255814
"30188",38.302591,-121.420838,"Sacramento","20",3,"Ozone",0.364617940199336
"30189",38.302591,-121.420838,"Sacramento","20",4,"NO2",0.0652830188679245
"30190",38.302591,-121.420838,"Sacramento","20",4,"Ozone",0.221507064364207
"30191",38.302591,-121.420838,"Sacramento","21",1,"NO2",0.047752808988764
"30192",38.302591,-121.420838,"Sacramento","21",1,"Ozone",0.280738362760835
"30193",38.302591,-121.420838,"Sacramento","21",2,"NO2",0.0310989010989011
"30194",38.302591,-121.420838,"Sacramento","21",2,"Ozone",0.390266875981162
"30195",38.302591,-121.420838,"Sacramento","21",3,"NO2",0.0354022988505747
"30196",38.302591,-121.420838,"Sacramento","21",3,"Ozone",0.326108374384236
"30197",38.302591,-121.420838,"Sacramento","21",4,"NO2",0.0611320754716981
"30198",38.302591,-121.420838,"Sacramento","21",4,"Ozone",0.210204081632653
"30199",38.302591,-121.420838,"Sacramento","22",1,"NO2",0.0467045454545455
"30200",38.302591,-121.420838,"Sacramento","22",1,"Ozone",0.269642857142857
"30201",38.302591,-121.420838,"Sacramento","22",2,"NO2",0.0342857142857143
"30202",38.302591,-121.420838,"Sacramento","22",2,"Ozone",0.359654631083203
"30203",38.302591,-121.420838,"Sacramento","22",3,"NO2",0.0352325581395349
"30204",38.302591,-121.420838,"Sacramento","22",3,"Ozone",0.300664451827242
"30205",38.302591,-121.420838,"Sacramento","22",4,"NO2",0.0632075471698113
"30206",38.302591,-121.420838,"Sacramento","22",4,"Ozone",0.196860282574568
"30207",38.302591,-121.420838,"Sacramento","23",1,"NO2",0.0434090909090909
"30208",38.302591,-121.420838,"Sacramento","23",1,"Ozone",0.260227272727273
"30209",38.302591,-121.420838,"Sacramento","23",2,"NO2",0.0324175824175824
"30210",38.302591,-121.420838,"Sacramento","23",2,"Ozone",0.33861852433281
"30211",38.302591,-121.420838,"Sacramento","23",3,"NO2",0.036046511627907
"30212",38.302591,-121.420838,"Sacramento","23",3,"Ozone",0.269601328903654
"30213",38.302591,-121.420838,"Sacramento","23",4,"NO2",0.0626415094339623
"30214",38.302591,-121.420838,"Sacramento","23",4,"Ozone",0.185714285714286
"30215",38.310942,-122.296189,"Napa","00",1,"CO",0.0120565149136578
"30216",38.310942,-122.296189,"Napa","00",1,"NO2",0.0759450549450549
"30217",38.310942,-122.296189,"Napa","00",1,"Ozone",0.177394034536892
"30218",38.310942,-122.296189,"Napa","00",2,"CO",0.00876190476190476
"30219",38.310942,-122.296189,"Napa","00",2,"NO2",0.0366373626373626
"30220",38.310942,-122.296189,"Napa","00",2,"Ozone",0.313343799058085
"30221",38.310942,-122.296189,"Napa","00",3,"CO",0.00835403726708075
"30222",38.310942,-122.296189,"Napa","00",3,"NO2",0.0427692307692308
"30223",38.310942,-122.296189,"Napa","00",3,"Ozone",0.225310559006211
"30224",38.310942,-122.296189,"Napa","00",4,"CO",0.0156357927786499
"30225",38.310942,-122.296189,"Napa","00",4,"NO2",0.0932777777777778
"30226",38.310942,-122.296189,"Napa","00",4,"Ozone",0.139751552795031
"30227",38.310942,-122.296189,"Napa","01",1,"CO",0.0109576138147567
"30228",38.310942,-122.296189,"Napa","01",1,"NO2",0.0637362637362637
"30229",38.310942,-122.296189,"Napa","01",1,"Ozone",0.182888540031397
"30230",38.310942,-122.296189,"Napa","01",2,"CO",0.00857142857142857
"30231",38.310942,-122.296189,"Napa","01",2,"NO2",0.037032967032967
"30232",38.310942,-122.296189,"Napa","01",2,"Ozone",0.282574568288854
"30233",38.310942,-122.296189,"Napa","01",3,"CO",0.00822981366459627
"30234",38.310942,-122.296189,"Napa","01",3,"NO2",0.0415604395604396
"30235",38.310942,-122.296189,"Napa","01",3,"Ozone",0.207142857142857
"30236",38.310942,-122.296189,"Napa","01",4,"CO",0.014160125588697
"30237",38.310942,-122.296189,"Napa","01",4,"NO2",0.0833
"30238",38.310942,-122.296189,"Napa","01",4,"Ozone",0.136645962732919
"30239",38.310942,-122.296189,"Napa","02",1,"CO",0.0102040816326531
"30240",38.310942,-122.296189,"Napa","02",1,"NO2",0.0599220779220779
"30241",38.310942,-122.296189,"Napa","02",1,"Ozone",0.178849721706865
"30242",38.310942,-122.296189,"Napa","02",2,"CO",0.00820037105751392
"30243",38.310942,-122.296189,"Napa","02",2,"NO2",0.0349230769230769
"30244",38.310942,-122.296189,"Napa","02",2,"Ozone",0.272710622710623
"30245",38.310942,-122.296189,"Napa","02",3,"CO",0.00813186813186813
"30246",38.310942,-122.296189,"Napa","02",3,"NO2",0.0401298701298701
"30247",38.310942,-122.296189,"Napa","02",3,"Ozone",0.201465201465201
"30248",38.310942,-122.296189,"Napa","02",4,"CO",0.0132967032967033
"30249",38.310942,-122.296189,"Napa","02",4,"NO2",0.0768846153846154
"30250",38.310942,-122.296189,"Napa","02",4,"Ozone",0.141048824593128
"30251",38.310942,-122.296189,"Napa","03",1,"CO",0.0105494505494505
"30252",38.310942,-122.296189,"Napa","03",1,"NO2",0.056
"30253",38.310942,-122.296189,"Napa","03",1,"Ozone",0.186813186813187
"30254",38.310942,-122.296189,"Napa","03",2,"CO",0.00901098901098901
"30255",38.310942,-122.296189,"Napa","03",2,"NO2",0.0450769230769231
"30256",38.310942,-122.296189,"Napa","03",2,"Ozone",0.202197802197802
"30257",38.310942,-122.296189,"Napa","03",3,"CO",0.00835164835164835
"30258",38.310942,-122.296189,"Napa","03",3,"NO2",0.05
"30259",38.310942,-122.296189,"Napa","03",3,"Ozone",0.137362637362637
"30260",38.310942,-122.296189,"Napa","03",4,"CO",0.0136263736263736
"30261",38.310942,-122.296189,"Napa","03",4,"NO2",0.0825
"30262",38.310942,-122.296189,"Napa","03",4,"Ozone",0.089010989010989
"30263",38.310942,-122.296189,"Napa","04",1,"CO",0.0104126984126984
"30264",38.310942,-122.296189,"Napa","04",1,"NO2",0.0696555555555556
"30265",38.310942,-122.296189,"Napa","04",1,"Ozone",0.165079365079365
"30266",38.310942,-122.296189,"Napa","04",2,"CO",0.0100481540930979
"30267",38.310942,-122.296189,"Napa","04",2,"NO2",0.0636923076923077
"30268",38.310942,-122.296189,"Napa","04",2,"Ozone",0.196389324960754
"30269",38.310942,-122.296189,"Napa","04",3,"CO",0.00891679748822606
"30270",38.310942,-122.296189,"Napa","04",3,"NO2",0.0603888888888889
"30271",38.310942,-122.296189,"Napa","04",3,"Ozone",0.143968253968254
"30272",38.310942,-122.296189,"Napa","04",4,"CO",0.0129042386185243
"30273",38.310942,-122.296189,"Napa","04",4,"NO2",0.0866222222222222
"30274",38.310942,-122.296189,"Napa","04",4,"Ozone",0.112267080745342
"30275",38.310942,-122.296189,"Napa","05",1,"CO",0.0122857142857143
"30276",38.310942,-122.296189,"Napa","05",1,"NO2",0.0794888888888889
"30277",38.310942,-122.296189,"Napa","05",1,"Ozone",0.157301587301587
"30278",38.310942,-122.296189,"Napa","05",2,"CO",0.0115890850722311
"30279",38.310942,-122.296189,"Napa","05",2,"NO2",0.0786179775280899
"30280",38.310942,-122.296189,"Napa","05",2,"Ozone",0.186035313001605
"30281",38.310942,-122.296189,"Napa","05",3,"CO",0.010298273155416
"30282",38.310942,-122.296189,"Napa","05",3,"NO2",0.0728333333333333
"30283",38.310942,-122.296189,"Napa","05",3,"Ozone",0.135007849293564
"30284",38.310942,-122.296189,"Napa","05",4,"CO",0.0151020408163265
"30285",38.310942,-122.296189,"Napa","05",4,"NO2",0.0994777777777778
"30286",38.310942,-122.296189,"Napa","05",4,"Ozone",0.0945652173913043
"30287",38.310942,-122.296189,"Napa","06",1,"CO",0.0169206349206349
"30288",38.310942,-122.296189,"Napa","06",1,"NO2",0.101355555555556
"30289",38.310942,-122.296189,"Napa","06",1,"Ozone",0.143809523809524
"30290",38.310942,-122.296189,"Napa","06",2,"CO",0.0120454545454545
"30291",38.310942,-122.296189,"Napa","06",2,"NO2",0.0747727272727273
"30292",38.310942,-122.296189,"Napa","06",2,"Ozone",0.231168831168831
"30293",38.310942,-122.296189,"Napa","06",3,"CO",0.0114599686028257
"30294",38.310942,-122.296189,"Napa","06",3,"NO2",0.0724555555555556
"30295",38.310942,-122.296189,"Napa","06",3,"Ozone",0.157613814756672
"30296",38.310942,-122.296189,"Napa","06",4,"CO",0.0188383045525903
"30297",38.310942,-122.296189,"Napa","06",4,"NO2",0.120977777777778
"30298",38.310942,-122.296189,"Napa","06",4,"Ozone",0.0805900621118012
"30299",38.310942,-122.296189,"Napa","07",1,"CO",0.0183673469387755
"30300",38.310942,-122.296189,"Napa","07",1,"NO2",0.117153846153846
"30301",38.310942,-122.296189,"Napa","07",1,"Ozone",0.139717425431711
"30302",38.310942,-122.296189,"Napa","07",2,"CO",0.0104238618524333
"30303",38.310942,-122.296189,"Napa","07",2,"NO2",0.0592637362637363
"30304",38.310942,-122.296189,"Napa","07",2,"Ozone",0.300784929356358
"30305",38.310942,-122.296189,"Napa","07",3,"CO",0.0101242236024845
"30306",38.310942,-122.296189,"Napa","07",3,"NO2",0.064010989010989
