"","Latitude","Longitude","County","Hour","Pollutant","Sample"
"7967",38.403765,-122.818294,"Sonoma","06","Ozone",0.150549450549451
"7968",38.403765,-122.818294,"Sonoma","07","CO",0.0114990215264188
"7969",38.403765,-122.818294,"Sonoma","07","NO2",0.0567013698630137
"7970",38.403765,-122.818294,"Sonoma","07","Ozone",0.184853228962818
"7971",38.403765,-122.818294,"Sonoma","08","CO",0.0108555729984301
"7972",38.403765,-122.818294,"Sonoma","08","NO2",0.042217032967033
"7973",38.403765,-122.818294,"Sonoma","08","Ozone",0.238814756671899
"7974",38.403765,-122.818294,"Sonoma","09","CO",0.0100392464678179
"7975",38.403765,-122.818294,"Sonoma","09","NO2",0.0332747252747253
"7976",38.403765,-122.818294,"Sonoma","09","Ozone",0.29105180533752
"7977",38.403765,-122.818294,"Sonoma","10","CO",0.00952380952380952
"7978",38.403765,-122.818294,"Sonoma","10","NO2",0.0292920110192837
"7979",38.403765,-122.818294,"Sonoma","10","Ozone",0.343841007477371
"7980",38.403765,-122.818294,"Sonoma","11","CO",0.00934277843368752
"7981",38.403765,-122.818294,"Sonoma","11","NO2",0.0273636363636364
"7982",38.403765,-122.818294,"Sonoma","11","Ozone",0.385360094451003
"7983",38.403765,-122.818294,"Sonoma","12","CO",0.00923861852433281
"7984",38.403765,-122.818294,"Sonoma","12","NO2",0.0269313186813187
"7985",38.403765,-122.818294,"Sonoma","12","Ozone",0.409536891679749
"7986",38.403765,-122.818294,"Sonoma","13","CO",0.00914285714285714
"7987",38.403765,-122.818294,"Sonoma","13","NO2",0.0266246575342466
"7988",38.403765,-122.818294,"Sonoma","13","Ozone",0.423639921722113
"7989",38.403765,-122.818294,"Sonoma","14","CO",0.00912720156555773
"7990",38.403765,-122.818294,"Sonoma","14","NO2",0.0280958904109589
"7991",38.403765,-122.818294,"Sonoma","14","Ozone",0.432093933463796
"7992",38.403765,-122.818294,"Sonoma","15","CO",0.00933645589383294
"7993",38.403765,-122.818294,"Sonoma","15","NO2",0.0295327868852459
"7994",38.403765,-122.818294,"Sonoma","15","Ozone",0.429586260733802
"7995",38.403765,-122.818294,"Sonoma","16","CO",0.00964871194379391
"7996",38.403765,-122.818294,"Sonoma","16","NO2",0.0346803278688525
"7997",38.403765,-122.818294,"Sonoma","16","Ozone",0.413973458235753
"7998",38.403765,-122.818294,"Sonoma","17","CO",0.010293542074364
"7999",38.403765,-122.818294,"Sonoma","17","NO2",0.0457698630136986
"8000",38.403765,-122.818294,"Sonoma","17","Ozone",0.378434442270059
"8001",38.403765,-122.818294,"Sonoma","18","CO",0.010655737704918
"8002",38.403765,-122.818294,"Sonoma","18","NO2",0.0532103825136612
"8003",38.403765,-122.818294,"Sonoma","18","Ozone",0.338446526151444
"8004",38.403765,-122.818294,"Sonoma","19","CO",0.0111163153786105
"8005",38.403765,-122.818294,"Sonoma","19","NO2",0.0588825136612022
"8006",38.403765,-122.818294,"Sonoma","19","Ozone",0.300390320062451
"8007",38.403765,-122.818294,"Sonoma","20","CO",0.0111709601873536
"8008",38.403765,-122.818294,"Sonoma","20","NO2",0.0610628415300546
"8009",38.403765,-122.818294,"Sonoma","20","Ozone",0.267096018735363
"8010",38.403765,-122.818294,"Sonoma","21","CO",0.0113817330210773
"8011",38.403765,-122.818294,"Sonoma","21","NO2",0.0582103825136612
"8012",38.403765,-122.818294,"Sonoma","21","Ozone",0.242154566744731
"8013",38.403765,-122.818294,"Sonoma","22","CO",0.011288056206089
"8014",38.403765,-122.818294,"Sonoma","22","NO2",0.0552868852459016
"8015",38.403765,-122.818294,"Sonoma","22","Ozone",0.22088212334114
"8016",38.403765,-122.818294,"Sonoma","23","CO",0.0107416081186573
"8017",38.403765,-122.818294,"Sonoma","23","NO2",0.0489972677595628
"8018",38.403765,-122.818294,"Sonoma","23","Ozone",0.209640905542545
"8019",38.494475,-121.211131,"Sacramento","00","Ozone",0.316897506925208
"8020",38.494475,-121.211131,"Sacramento","01","Ozone",0.309418282548476
"8021",38.494475,-121.211131,"Sacramento","02","Ozone",0.299168975069252
"8022",38.494475,-121.211131,"Sacramento","03","Ozone",0.291318074191002
"8023",38.494475,-121.211131,"Sacramento","04","Ozone",0.279422239810051
"8024",38.494475,-121.211131,"Sacramento","05","Ozone",0.261891571032845
"8025",38.494475,-121.211131,"Sacramento","06","Ozone",0.254966363276613
"8026",38.494475,-121.211131,"Sacramento","07","Ozone",0.28047619047619
"8027",38.494475,-121.211131,"Sacramento","08","Ozone",0.325472837022133
"8028",38.494475,-121.211131,"Sacramento","09","Ozone",0.392072434607646
"8029",38.494475,-121.211131,"Sacramento","10","Ozone",0.466772781536013
"8030",38.494475,-121.211131,"Sacramento","11","Ozone",0.532789494627935
"8031",38.494475,-121.211131,"Sacramento","12","Ozone",0.58674890569041
"8032",38.494475,-121.211131,"Sacramento","13","Ozone",0.625268603263032
"8033",38.494475,-121.211131,"Sacramento","14","Ozone",0.645992063492063
"8034",38.494475,-121.211131,"Sacramento","15","Ozone",0.646656113969133
"8035",38.494475,-121.211131,"Sacramento","16","Ozone",0.627265532251682
"8036",38.494475,-121.211131,"Sacramento","17","Ozone",0.583769841269841
"8037",38.494475,-121.211131,"Sacramento","18","Ozone",0.529603174603175
"8038",38.494475,-121.211131,"Sacramento","19","Ozone",0.46410763751484
"8039",38.494475,-121.211131,"Sacramento","20","Ozone",0.407241788682232
"8040",38.494475,-121.211131,"Sacramento","21","Ozone",0.369093787099327
"8041",38.494475,-121.211131,"Sacramento","22","Ozone",0.346933122279383
"8042",38.494475,-121.211131,"Sacramento","23","Ozone",0.329204590423427
"8043",38.53445,-121.7734,"Yolo","00","NO2",0.0630208955223881
"8044",38.53445,-121.7734,"Yolo","00","Ozone",0.237515176042088
"8045",38.53445,-121.7734,"Yolo","01","NO2",0.0597970149253731
"8046",38.53445,-121.7734,"Yolo","01","Ozone",0.234745762711864
"8047",38.53445,-121.7734,"Yolo","02","NO2",0.059665671641791
"8048",38.53445,-121.7734,"Yolo","02","Ozone",0.225933441558442
"8049",38.53445,-121.7734,"Yolo","03","NO2",0.0625402985074627
"8050",38.53445,-121.7734,"Yolo","03","Ozone",0.211688311688312
"8051",38.53445,-121.7734,"Yolo","04","NO2",0.058
"8052",38.53445,-121.7734,"Yolo","04","Ozone",0.248571428571429
"8053",38.53445,-121.7734,"Yolo","05","NO2",0.0712215568862275
"8054",38.53445,-121.7734,"Yolo","05","Ozone",0.173002421307506
"8055",38.53445,-121.7734,"Yolo","06","NO2",0.0703483483483484
"8056",38.53445,-121.7734,"Yolo","06","Ozone",0.185269121813031
"8057",38.53445,-121.7734,"Yolo","07","NO2",0.0650845921450151
"8058",38.53445,-121.7734,"Yolo","07","Ozone",0.225315425315425
"8059",38.53445,-121.7734,"Yolo","08","NO2",0.0573867069486405
"8060",38.53445,-121.7734,"Yolo","08","Ozone",0.288726088726089
"8061",38.53445,-121.7734,"Yolo","09","NO2",0.0491280487804878
"8062",38.53445,-121.7734,"Yolo","09","Ozone",0.36451084731887
"8063",38.53445,-121.7734,"Yolo","10","NO2",0.0423030303030303
"8064",38.53445,-121.7734,"Yolo","10","Ozone",0.433943833943834
"8065",38.53445,-121.7734,"Yolo","11","NO2",0.0363855421686747
"8066",38.53445,-121.7734,"Yolo","11","Ozone",0.492351274787535
"8067",38.53445,-121.7734,"Yolo","12","NO2",0.0327970149253731
"8068",38.53445,-121.7734,"Yolo","12","Ozone",0.536908134358559
"8069",38.53445,-121.7734,"Yolo","13","NO2",0.0310870870870871
"8070",38.53445,-121.7734,"Yolo","13","Ozone",0.563795918367347
"8071",38.53445,-121.7734,"Yolo","14","NO2",0.0304507462686567
"8072",38.53445,-121.7734,"Yolo","14","Ozone",0.575153499795334
"8073",38.53445,-121.7734,"Yolo","15","NO2",0.0322065868263473
"8074",38.53445,-121.7734,"Yolo","15","Ozone",0.571346469622332
"8075",38.53445,-121.7734,"Yolo","16","NO2",0.0372005988023952
"8076",38.53445,-121.7734,"Yolo","16","Ozone",0.540353037766831
"8077",38.53445,-121.7734,"Yolo","17","NO2",0.0525449101796407
"8078",38.53445,-121.7734,"Yolo","17","Ozone",0.477768629065459
"8079",38.53445,-121.7734,"Yolo","18","NO2",0.0673173652694611
"8080",38.53445,-121.7734,"Yolo","18","Ozone",0.394310274252968
"8081",38.53445,-121.7734,"Yolo","19","NO2",0.0767425149700599
"8082",38.53445,-121.7734,"Yolo","19","Ozone",0.327191558441558
"8083",38.53445,-121.7734,"Yolo","20","NO2",0.0781017964071856
"8084",38.53445,-121.7734,"Yolo","20","Ozone",0.284496753246753
"8085",38.53445,-121.7734,"Yolo","21","NO2",0.0768862275449102
"8086",38.53445,-121.7734,"Yolo","21","Ozone",0.260186688311688
"8087",38.53445,-121.7734,"Yolo","22","NO2",0.0711946107784431
"8088",38.53445,-121.7734,"Yolo","22","Ozone",0.247227842978551
"8089",38.53445,-121.7734,"Yolo","23","NO2",0.0678532934131737
"8090",38.53445,-121.7734,"Yolo","23","Ozone",0.240072639225182
"8091",38.558228,-121.492981,"Sacramento","00","NO2",0.105975155279503
"8092",38.558228,-121.492981,"Sacramento","00","Ozone",0.23693092621664
"8093",38.558228,-121.492981,"Sacramento","01","NO2",0.0988074534161491
"8094",38.558228,-121.492981,"Sacramento","01","Ozone",0.235164835164835
"8095",38.558228,-121.492981,"Sacramento","02","NO2",0.0935310559006211
"8096",38.558228,-121.492981,"Sacramento","02","Ozone",0.229725427775567
"8097",38.558228,-121.492981,"Sacramento","03","NO2",0.0933788819875776
"8098",38.558228,-121.492981,"Sacramento","03","Ozone",0.22031746031746
"8099",38.558228,-121.492981,"Sacramento","04","NO2",0.0628148148148148
"8100",38.558228,-121.492981,"Sacramento","04","Ozone",0.253864168618267
"8101",38.558228,-121.492981,"Sacramento","05","NO2",0.139363636363636
"8102",38.558228,-121.492981,"Sacramento","05","Ozone",0.166096299243932
"8103",38.558228,-121.492981,"Sacramento","06","NO2",0.129724683544304
"8104",38.558228,-121.492981,"Sacramento","06","Ozone",0.161744697879152
"8105",38.558228,-121.492981,"Sacramento","07","NO2",0.122525641025641
"8106",38.558228,-121.492981,"Sacramento","07","Ozone",0.18615569823435
"8107",38.558228,-121.492981,"Sacramento","08","NO2",0.11095498392283
"8108",38.558228,-121.492981,"Sacramento","08","Ozone",0.237698412698413
"8109",38.558228,-121.492981,"Sacramento","09","NO2",0.0973928571428571
"8110",38.558228,-121.492981,"Sacramento","09","Ozone",0.307958615200955
"8111",38.558228,-121.492981,"Sacramento","10","NO2",0.0842124183006536
"8112",38.558228,-121.492981,"Sacramento","10","Ozone",0.386837881219904
"8113",38.558228,-121.492981,"Sacramento","11","NO2",0.0732379421221865
"8114",38.558228,-121.492981,"Sacramento","11","Ozone",0.456903431763767
"8115",38.558228,-121.492981,"Sacramento","12","NO2",0.0645935483870968
"8116",38.558228,-121.492981,"Sacramento","12","Ozone",0.508747993579454
"8117",38.558228,-121.492981,"Sacramento","13","NO2",0.0592645161290323
"8118",38.558228,-121.492981,"Sacramento","13","Ozone",0.539225857940942
"8119",38.558228,-121.492981,"Sacramento","14","NO2",0.0557911392405063
"8120",38.558228,-121.492981,"Sacramento","14","Ozone",0.552565114443567
"8121",38.558228,-121.492981,"Sacramento","15","NO2",0.0568975155279503
"8122",38.558228,-121.492981,"Sacramento","15","Ozone",0.54986301369863
"8123",38.558228,-121.492981,"Sacramento","16","NO2",0.0663074534161491
"8124",38.558228,-121.492981,"Sacramento","16","Ozone",0.523091976516634
"8125",38.558228,-121.492981,"Sacramento","17","NO2",0.0937275541795666
"8126",38.558228,-121.492981,"Sacramento","17","Ozone",0.454683840749414
"8127",38.558228,-121.492981,"Sacramento","18","NO2",0.11874613003096
"8128",38.558228,-121.492981,"Sacramento","18","Ozone",0.377040816326531
"8129",38.558228,-121.492981,"Sacramento","19","NO2",0.135786377708978
"8130",38.558228,-121.492981,"Sacramento","19","Ozone",0.30587084148728
"8131",38.558228,-121.492981,"Sacramento","20","NO2",0.137089783281734
"8132",38.558228,-121.492981,"Sacramento","20","Ozone",0.269902152641879
"8133",38.558228,-121.492981,"Sacramento","21","NO2",0.131405572755418
"8134",38.558228,-121.492981,"Sacramento","21","Ozone",0.252093933463796
"8135",38.558228,-121.492981,"Sacramento","22","NO2",0.125442724458204
"8136",38.558228,-121.492981,"Sacramento","22","Ozone",0.240463108320251
"8137",38.558228,-121.492981,"Sacramento","23","NO2",0.115421052631579
"8138",38.558228,-121.492981,"Sacramento","23","Ozone",0.239344909234412
"8139",38.593322,-121.503795,"Sacramento","00","CO",0.0067866927592955
"8140",38.593322,-121.503795,"Sacramento","00","NO2",0.109095890410959
"8141",38.593322,-121.503795,"Sacramento","01","CO",0.00625440313111546
"8142",38.593322,-121.503795,"Sacramento","01","NO2",0.0978082191780822
"8143",38.593322,-121.503795,"Sacramento","02","CO",0.0058160469667319
"8144",38.593322,-121.503795,"Sacramento","02","NO2",0.0928767123287671
"8145",38.593322,-121.503795,"Sacramento","03","CO",0.00529274004683841
"8146",38.593322,-121.503795,"Sacramento","03","NO2",0.093879781420765
"8147",38.593322,-121.503795,"Sacramento","04","CO",0.00612584091808469
"8148",38.593322,-121.503795,"Sacramento","04","NO2",0.112714681440443
"8149",38.593322,-121.503795,"Sacramento","05","CO",0.00719021310181531
"8150",38.593322,-121.503795,"Sacramento","05","NO2",0.13475138121547
"8151",38.593322,-121.503795,"Sacramento","06","CO",0.00837573385518591
"8152",38.593322,-121.503795,"Sacramento","06","NO2",0.134602739726027
"8153",38.593322,-121.503795,"Sacramento","07","CO",0.00889502762430939
"8154",38.593322,-121.503795,"Sacramento","07","NO2",0.128149171270718
"8155",38.593322,-121.503795,"Sacramento","08","CO",0.00866666666666667
"8156",38.593322,-121.503795,"Sacramento","08","NO2",0.123416666666667
"8157",38.593322,-121.503795,"Sacramento","09","CO",0.00802414486921529
"8158",38.593322,-121.503795,"Sacramento","09","NO2",0.120253521126761
"8159",38.593322,-121.503795,"Sacramento","10","CO",0.00758953722334004
"8160",38.593322,-121.503795,"Sacramento","10","NO2",0.119971830985915
"8161",38.593322,-121.503795,"Sacramento","11","CO",0.00758648758648759
"8162",38.593322,-121.503795,"Sacramento","11","NO2",0.121595441595442
"8163",38.593322,-121.503795,"Sacramento","12","CO",0.00742209631728045
"8164",38.593322,-121.503795,"Sacramento","12","NO2",0.123502824858757
"8165",38.593322,-121.503795,"Sacramento","13","CO",0.00763766959297686
"8166",38.593322,-121.503795,"Sacramento","13","NO2",0.129804469273743
"8167",38.593322,-121.503795,"Sacramento","14","CO",0.00787091696182605
"8168",38.593322,-121.503795,"Sacramento","14","NO2",0.135812672176309
"8169",38.593322,-121.503795,"Sacramento","15","CO",0.00802348336594912
"8170",38.593322,-121.503795,"Sacramento","15","NO2",0.139342465753425
"8171",38.593322,-121.503795,"Sacramento","16","CO",0.00814988290398127
"8172",38.593322,-121.503795,"Sacramento","16","NO2",0.148551912568306
"8173",38.593322,-121.503795,"Sacramento","17","CO",0.00908023483365949
"8174",38.593322,-121.503795,"Sacramento","17","NO2",0.160356164383562
"8175",38.593322,-121.503795,"Sacramento","18","CO",0.00939334637964775
"8176",38.593322,-121.503795,"Sacramento","18","NO2",0.169561643835616
"8177",38.593322,-121.503795,"Sacramento","19","CO",0.0096908023483366
"8178",38.593322,-121.503795,"Sacramento","19","NO2",0.169945205479452
"8179",38.593322,-121.503795,"Sacramento","20","CO",0.00927592954990215
"8180",38.593322,-121.503795,"Sacramento","20","NO2",0.161205479452055
"8181",38.593322,-121.503795,"Sacramento","21","CO",0.00888454011741683
"8182",38.593322,-121.503795,"Sacramento","21","NO2",0.145835616438356
"8183",38.593322,-121.503795,"Sacramento","22","CO",0.00819569471624266
"8184",38.593322,-121.503795,"Sacramento","22","NO2",0.130191780821918
"8185",38.593322,-121.503795,"Sacramento","23","CO",0.00734246575342466
"8186",38.593322,-121.503795,"Sacramento","23","NO2",0.121123287671233
"8187",38.613779,-121.368014,"Sacramento","00","CO",0.00894981447124304
"8188",38.613779,-121.368014,"Sacramento","00","NO2",0.0697583081570997
"8189",38.613779,-121.368014,"Sacramento","00","Ozone",0.235027072053311
"8190",38.613779,-121.368014,"Sacramento","00","SO2",0.0348717948717949
"8191",38.613779,-121.368014,"Sacramento","01","CO",0.00825927643784787
"8192",38.613779,-121.368014,"Sacramento","01","NO2",0.0613293051359517
"8193",38.613779,-121.368014,"Sacramento","01","Ozone",0.232551319648094
"8194",38.613779,-121.368014,"Sacramento","01","SO2",0.0345756676557864
"8195",38.613779,-121.368014,"Sacramento","02","CO",0.00777421150278293
"8196",38.613779,-121.368014,"Sacramento","02","NO2",0.0559516616314199
"8197",38.613779,-121.368014,"Sacramento","02","Ozone",0.226506531816266
"8198",38.613779,-121.368014,"Sacramento","02","SO2",0.0344744744744745
"8199",38.613779,-121.368014,"Sacramento","03","CO",0.0073678416821274
"8200",38.613779,-121.368014,"Sacramento","03","NO2",0.0513654618473896
"8201",38.613779,-121.368014,"Sacramento","03","Ozone",0.222272215973003
"8202",38.613779,-121.368014,"Sacramento","03","SO2",0.0344304461942257
"8203",38.613779,-121.368014,"Sacramento","04","CO",0.0073871921182266
"8204",38.613779,-121.368014,"Sacramento","04","NO2",0.05316
"8205",38.613779,-121.368014,"Sacramento","04","Ozone",0.210364145658263
"8206",38.613779,-121.368014,"Sacramento","04","SO2",0.0341071895424837
"8207",38.613779,-121.368014,"Sacramento","05","CO",0.00782100840336135
"8208",38.613779,-121.368014,"Sacramento","05","NO2",0.0657750759878419
"8209",38.613779,-121.368014,"Sacramento","05","Ozone",0.187364307425098
"8210",38.613779,-121.368014,"Sacramento","05","SO2",0.0340660660660661
"8211",38.613779,-121.368014,"Sacramento","06","CO",0.0087059097254537
"8212",38.613779,-121.368014,"Sacramento","06","NO2",0.0745619335347432
"8213",38.613779,-121.368014,"Sacramento","06","Ozone",0.190519480519481
"8214",38.613779,-121.368014,"Sacramento","06","SO2",0.0342235410484669
"8215",38.613779,-121.368014,"Sacramento","07","CO",0.00897727708533078
"8216",38.613779,-121.368014,"Sacramento","07","NO2",0.0714197530864197
"8217",38.613779,-121.368014,"Sacramento","07","Ozone",0.224721984602224
"8218",38.613779,-121.368014,"Sacramento","07","SO2",0.0345769622833843
"8219",38.613779,-121.368014,"Sacramento","08","CO",0.00800519480519481
"8220",38.613779,-121.368014,"Sacramento","08","NO2",0.063258785942492
"8221",38.613779,-121.368014,"Sacramento","08","Ozone",0.273245984784446
"8222",38.613779,-121.368014,"Sacramento","08","SO2",0.0347291666666667
"8223",38.613779,-121.368014,"Sacramento","09","CO",0.00661911398705824
"8224",38.613779,-121.368014,"Sacramento","09","NO2",0.0503833865814697
"8225",38.613779,-121.368014,"Sacramento","09","Ozone",0.347619047619048
"8226",38.613779,-121.368014,"Sacramento","09","SO2",0.0347253668763103
"8227",38.613779,-121.368014,"Sacramento","10","CO",0.00591951573849879
"8228",38.613779,-121.368014,"Sacramento","10","NO2",0.0361300309597523
"8229",38.613779,-121.368014,"Sacramento","10","Ozone",0.433856317093311
"8230",38.613779,-121.368014,"Sacramento","10","SO2",0.0344089979550102
"8231",38.613779,-121.368014,"Sacramento","11","CO",0.00570565675934803
"8232",38.613779,-121.368014,"Sacramento","11","NO2",0.0276993865030675
"8233",38.613779,-121.368014,"Sacramento","11","Ozone",0.509020408163265
"8234",38.613779,-121.368014,"Sacramento","11","SO2",0.0342128514056225
"8235",38.613779,-121.368014,"Sacramento","12","CO",0.00552842904603702
"8236",38.613779,-121.368014,"Sacramento","12","NO2",0.0221951219512195
"8237",38.613779,-121.368014,"Sacramento","12","Ozone",0.565133171912833
"8238",38.613779,-121.368014,"Sacramento","12","SO2",0.0356876876876877
"8239",38.613779,-121.368014,"Sacramento","13","CO",0.00545085714285714
"8240",38.613779,-121.368014,"Sacramento","13","NO2",0.0195412844036697
"8241",38.613779,-121.368014,"Sacramento","13","Ozone",0.601537838931607
"8242",38.613779,-121.368014,"Sacramento","13","SO2",0.0361836327345309
"8243",38.613779,-121.368014,"Sacramento","14","CO",0.00533964049195837
"8244",38.613779,-121.368014,"Sacramento","14","NO2",0.0186280487804878
"8245",38.613779,-121.368014,"Sacramento","14","Ozone",0.613883299798793
"8246",38.613779,-121.368014,"Sacramento","14","SO2",0.0370462143559489
"8247",38.613779,-121.368014,"Sacramento","15","CO",0.00521564402810304
"8248",38.613779,-121.368014,"Sacramento","15","NO2",0.0196352583586626
"8249",38.613779,-121.368014,"Sacramento","15","Ozone",0.607242897158863
"8250",38.613779,-121.368014,"Sacramento","15","SO2",0.0370493096646943
"8251",38.613779,-121.368014,"Sacramento","16","CO",0.00551855287569573
"8252",38.613779,-121.368014,"Sacramento","16","NO2",0.0275903614457831
"8253",38.613779,-121.368014,"Sacramento","16","Ozone",0.577261904761905
"8254",38.613779,-121.368014,"Sacramento","16","SO2",0.0373294117647059
"8255",38.613779,-121.368014,"Sacramento","17","CO",0.00676595547309833
"8256",38.613779,-121.368014,"Sacramento","17","NO2",0.0525525525525526
"8257",38.613779,-121.368014,"Sacramento","17","Ozone",0.499248120300752
"8258",38.613779,-121.368014,"Sacramento","17","SO2",0.0376569200779727
"8259",38.613779,-121.368014,"Sacramento","18","CO",0.0081461038961039
"8260",38.613779,-121.368014,"Sacramento","18","NO2",0.0770570570570571
"8261",38.613779,-121.368014,"Sacramento","18","Ozone",0.421103896103896
"8262",38.613779,-121.368014,"Sacramento","18","SO2",0.0376930596285435
"8263",38.613779,-121.368014,"Sacramento","19","CO",0.00940222634508349
"8264",38.613779,-121.368014,"Sacramento","19","NO2",0.0939339339339339
"8265",38.613779,-121.368014,"Sacramento","19","Ozone",0.337102040816326
"8266",38.613779,-121.368014,"Sacramento","19","SO2",0.0371130776794494
"8267",38.613779,-121.368014,"Sacramento","20","CO",0.010224025974026
"8268",38.613779,-121.368014,"Sacramento","20","NO2",0.0998198198198198
"8269",38.613779,-121.368014,"Sacramento","20","Ozone",0.28546727048168
"8270",38.613779,-121.368014,"Sacramento","20","SO2",0.0363647058823529
"8271",38.613779,-121.368014,"Sacramento","21","CO",0.0104118738404453
"8272",38.613779,-121.368014,"Sacramento","21","NO2",0.0994578313253012
"8273",38.613779,-121.368014,"Sacramento","21","Ozone",0.248414985590778
"8274",38.613779,-121.368014,"Sacramento","21","SO2",0.0352684365781711
"8275",38.613779,-121.368014,"Sacramento","22","CO",0.0101371985157699
"8276",38.613779,-121.368014,"Sacramento","22","NO2",0.0908132530120482
"8277",38.613779,-121.368014,"Sacramento","22","Ozone",0.236571428571429
"8278",38.613779,-121.368014,"Sacramento","22","SO2",0.0348441814595661
"8279",38.613779,-121.368014,"Sacramento","23","CO",0.00948710575139147
"8280",38.613779,-121.368014,"Sacramento","23","NO2",0.0786144578313253
"8281",38.613779,-121.368014,"Sacramento","23","Ozone",0.238205980066445
"8282",38.613779,-121.368014,"Sacramento","23","SO2",0.0347649950835792
"8283",38.650783,-121.506767,"Sacramento","00","CO",0.01279643868879
"8284",38.650783,-121.506767,"Sacramento","00","NO2",0.080028328611898
"8285",38.650783,-121.506767,"Sacramento","00","Ozone",0.281667341157426
"8286",38.650783,-121.506767,"Sacramento","01","CO",0.0123033707865169
"8287",38.650783,-121.506767,"Sacramento","01","NO2",0.0754775280898876
"8288",38.650783,-121.506767,"Sacramento","01","Ozone",0.278089887640449
"8289",38.650783,-121.506767,"Sacramento","02","CO",0.0119582664526485
"8290",38.650783,-121.506767,"Sacramento","02","NO2",0.0701685393258427
"8291",38.650783,-121.506767,"Sacramento","02","Ozone",0.272592295345104
"8292",38.650783,-121.506767,"Sacramento","03","CO",0.0113643659711075
"8293",38.650783,-121.506767,"Sacramento","03","NO2",0.063314606741573
"8294",38.650783,-121.506767,"Sacramento","03","Ozone",0.271589085072231
"8295",38.650783,-121.506767,"Sacramento","04","CO",0.0117014446227929
"8296",38.650783,-121.506767,"Sacramento","04","NO2",0.0751685393258427
"8297",38.650783,-121.506767,"Sacramento","04","Ozone",0.241211878009631
"8298",38.650783,-121.506767,"Sacramento","05","CO",0.0119807923169268
"8299",38.650783,-121.506767,"Sacramento","05","NO2",0.0922128851540616
"8300",38.650783,-121.506767,"Sacramento","05","Ozone",0.211484593837535
"8301",38.650783,-121.506767,"Sacramento","06","CO",0.0127010804321729
"8302",38.650783,-121.506767,"Sacramento","06","NO2",0.0944257703081233
"8303",38.650783,-121.506767,"Sacramento","06","Ozone",0.209403761504602
"8304",38.650783,-121.506767,"Sacramento","07","CO",0.0130979133226324
"8305",38.650783,-121.506767,"Sacramento","07","NO2",0.0827247191011236
"8306",38.650783,-121.506767,"Sacramento","07","Ozone",0.242335473515249
"8307",38.650783,-121.506767,"Sacramento","08","CO",0.0127441485068604
"8308",38.650783,-121.506767,"Sacramento","08","NO2",0.0670338983050847
"8309",38.650783,-121.506767,"Sacramento","08","Ozone",0.302663438256659
"8310",38.650783,-121.506767,"Sacramento","09","CO",0.0120160965794769
"8311",38.650783,-121.506767,"Sacramento","09","NO2",0.052
"8312",38.650783,-121.506767,"Sacramento","09","Ozone",0.381609657947686
"8313",38.650783,-121.506767,"Sacramento","10","CO",0.0112832929782082
"8314",38.650783,-121.506767,"Sacramento","10","NO2",0.0398870056497175
"8315",38.650783,-121.506767,"Sacramento","10","Ozone",0.466061339790153
"8316",38.650783,-121.506767,"Sacramento","11","CO",0.011076545231273
"8317",38.650783,-121.506767,"Sacramento","11","NO2",0.030945558739255
"8318",38.650783,-121.506767,"Sacramento","11","Ozone",0.541465411379451
"8319",38.650783,-121.506767,"Sacramento","12","CO",0.0109783053622595
"8320",38.650783,-121.506767,"Sacramento","12","NO2",0.0251289398280802
"8321",38.650783,-121.506767,"Sacramento","12","Ozone",0.601514531313958
"8322",38.650783,-121.506767,"Sacramento","13","CO",0.011047619047619
"8323",38.650783,-121.506767,"Sacramento","13","NO2",0.0215072463768116
"8324",38.650783,-121.506767,"Sacramento","13","Ozone",0.639585921325052
"8325",38.650783,-121.506767,"Sacramento","14","CO",0.0109757101687937
"8326",38.650783,-121.506767,"Sacramento","14","NO2",0.0194508670520231
"8327",38.650783,-121.506767,"Sacramento","14","Ozone",0.651996706463565
"8328",38.650783,-121.506767,"Sacramento","15","CO",0.0111460855528652
"8329",38.650783,-121.506767,"Sacramento","15","NO2",0.0207909604519774
"8330",38.650783,-121.506767,"Sacramento","15","Ozone",0.646287328490718
"8331",38.650783,-121.506767,"Sacramento","16","CO",0.0113146113146113
"8332",38.650783,-121.506767,"Sacramento","16","NO2",0.0282621082621083
"8333",38.650783,-121.506767,"Sacramento","16","Ozone",0.62035002035002
"8334",38.650783,-121.506767,"Sacramento","17","CO",0.0121103896103896
"8335",38.650783,-121.506767,"Sacramento","17","NO2",0.0514488636363636
"8336",38.650783,-121.506767,"Sacramento","17","Ozone",0.552353896103896
"8337",38.650783,-121.506767,"Sacramento","18","CO",0.013125
"8338",38.650783,-121.506767,"Sacramento","18","NO2",0.0803693181818182
"8339",38.650783,-121.506767,"Sacramento","18","Ozone",0.455154220779221
"8340",38.650783,-121.506767,"Sacramento","19","CO",0.0138149350649351
"8341",38.650783,-121.506767,"Sacramento","19","NO2",0.101221590909091
"8342",38.650783,-121.506767,"Sacramento","19","Ozone",0.36838474025974
"8343",38.650783,-121.506767,"Sacramento","20","CO",0.0142531542531543
"8344",38.650783,-121.506767,"Sacramento","20","NO2",0.10960113960114
"8345",38.650783,-121.506767,"Sacramento","20","Ozone",0.312332112332112
"8346",38.650783,-121.506767,"Sacramento","21","CO",0.0142126623376623
"8347",38.650783,-121.506767,"Sacramento","21","NO2",0.107215909090909
"8348",38.650783,-121.506767,"Sacramento","21","Ozone",0.288961038961039
"8349",38.650783,-121.506767,"Sacramento","22","CO",0.0141314935064935
