"","Latitude","Longitude","County","Hour","Weekend_day","Pollutant","Sample"
"13348",37.689615,-121.631916,"Alameda","23","weekend","Ozone",0.501904761904762
"13349",37.71325,-119.7062,"Mariposa","00","weekday","Ozone",0.601620648259304
"13350",37.71325,-119.7062,"Mariposa","00","weekend","Ozone",0.612518409425626
"13351",37.71325,-119.7062,"Mariposa","01","weekday","Ozone",0.600240096038415
"13352",37.71325,-119.7062,"Mariposa","01","weekend","Ozone",0.60922619047619
"13353",37.71325,-119.7062,"Mariposa","02","weekday","Ozone",0.601024713682941
"13354",37.71325,-119.7062,"Mariposa","02","weekend","Ozone",0.610565476190476
"13355",37.71325,-119.7062,"Mariposa","03","weekday","Ozone",0.601440576230492
"13356",37.71325,-119.7062,"Mariposa","03","weekend","Ozone",0.612946428571429
"13357",37.71325,-119.7062,"Mariposa","04","weekday","Ozone",0.601793185893604
"13358",37.71325,-119.7062,"Mariposa","04","weekend","Ozone",0.617744360902256
"13359",37.71325,-119.7062,"Mariposa","05","weekday","Ozone",0.598131404460518
"13360",37.71325,-119.7062,"Mariposa","05","weekend","Ozone",0.613525835866261
"13361",37.71325,-119.7062,"Mariposa","06","weekday","Ozone",0.584629294755877
"13362",37.71325,-119.7062,"Mariposa","06","weekend","Ozone",0.602556390977444
"13363",37.71325,-119.7062,"Mariposa","07","weekday","Ozone",0.587893462469734
"13364",37.71325,-119.7062,"Mariposa","07","weekend","Ozone",0.607067669172932
"13365",37.71325,-119.7062,"Mariposa","08","weekday","Ozone",0.628271308523409
"13366",37.71325,-119.7062,"Mariposa","08","weekend","Ozone",0.639248120300752
"13367",37.71325,-119.7062,"Mariposa","09","weekday","Ozone",0.643411330049261
"13368",37.71325,-119.7062,"Mariposa","09","weekend","Ozone",0.65218045112782
"13369",37.71325,-119.7062,"Mariposa","10","weekday","Ozone",0.647660636306924
"13370",37.71325,-119.7062,"Mariposa","10","weekend","Ozone",0.651488095238095
"13371",37.71325,-119.7062,"Mariposa","11","weekday","Ozone",0.6448798988622
"13372",37.71325,-119.7062,"Mariposa","11","weekend","Ozone",0.647172619047619
"13373",37.71325,-119.7062,"Mariposa","12","weekday","Ozone",0.647639484978541
"13374",37.71325,-119.7062,"Mariposa","12","weekend","Ozone",0.653422619047619
"13375",37.71325,-119.7062,"Mariposa","13","weekday","Ozone",0.652765957446808
"13376",37.71325,-119.7062,"Mariposa","13","weekend","Ozone",0.663458646616541
"13377",37.71325,-119.7062,"Mariposa","14","weekday","Ozone",0.661547619047619
"13378",37.71325,-119.7062,"Mariposa","14","weekend","Ozone",0.66390977443609
"13379",37.71325,-119.7062,"Mariposa","15","weekday","Ozone",0.670168067226891
"13380",37.71325,-119.7062,"Mariposa","15","weekend","Ozone",0.665714285714286
"13381",37.71325,-119.7062,"Mariposa","16","weekday","Ozone",0.67495517035266
"13382",37.71325,-119.7062,"Mariposa","16","weekend","Ozone",0.670676691729323
"13383",37.71325,-119.7062,"Mariposa","17","weekday","Ozone",0.677083333333333
"13384",37.71325,-119.7062,"Mariposa","17","weekend","Ozone",0.669323308270677
"13385",37.71325,-119.7062,"Mariposa","18","weekday","Ozone",0.675595238095238
"13386",37.71325,-119.7062,"Mariposa","18","weekend","Ozone",0.664812030075188
"13387",37.71325,-119.7062,"Mariposa","19","weekday","Ozone",0.670065204505038
"13388",37.71325,-119.7062,"Mariposa","19","weekend","Ozone",0.654887218045113
"13389",37.71325,-119.7062,"Mariposa","20","weekday","Ozone",0.654593953764078
"13390",37.71325,-119.7062,"Mariposa","20","weekend","Ozone",0.643308270676692
"13391",37.71325,-119.7062,"Mariposa","21","weekday","Ozone",0.63248369887374
"13392",37.71325,-119.7062,"Mariposa","21","weekend","Ozone",0.626466165413534
"13393",37.71325,-119.7062,"Mariposa","22","weekday","Ozone",0.618850029638411
"13394",37.71325,-119.7062,"Mariposa","22","weekend","Ozone",0.613383458646616
"13395",37.71325,-119.7062,"Mariposa","23","weekday","Ozone",0.610136336692353
"13396",37.71325,-119.7062,"Mariposa","23","weekend","Ozone",0.606315789473684
"13397",37.743065,-122.169935,"Alameda","00","weekday","CO",0.00845054945054945
"13398",37.743065,-122.169935,"Alameda","00","weekday","NO2",0.0840115384615385
"13399",37.743065,-122.169935,"Alameda","00","weekday","Ozone",0.246743295019157
"13400",37.743065,-122.169935,"Alameda","00","weekend","CO",0.00925170068027211
"13401",37.743065,-122.169935,"Alameda","00","weekend","NO2",0.0894660194174757
"13402",37.743065,-122.169935,"Alameda","00","weekend","Ozone",0.245034013605442
"13403",37.743065,-122.169935,"Alameda","01","weekday","CO",0.00779120879120879
"13404",37.743065,-122.169935,"Alameda","01","weekday","NO2",0.0758961538461538
"13405",37.743065,-122.169935,"Alameda","01","weekday","Ozone",0.248166392993979
"13406",37.743065,-122.169935,"Alameda","01","weekend","CO",0.0087891156462585
"13407",37.743065,-122.169935,"Alameda","01","weekend","NO2",0.0794660194174757
"13408",37.743065,-122.169935,"Alameda","01","weekend","Ozone",0.248843537414966
"13409",37.743065,-122.169935,"Alameda","02","weekday","CO",0.00754152823920266
"13410",37.743065,-122.169935,"Alameda","02","weekday","NO2",0.0725232558139535
"13411",37.743065,-122.169935,"Alameda","02","weekday","Ozone",0.245008273579702
"13412",37.743065,-122.169935,"Alameda","02","weekend","CO",0.00829931972789116
"13413",37.743065,-122.169935,"Alameda","02","weekend","NO2",0.076126213592233
"13414",37.743065,-122.169935,"Alameda","02","weekend","Ozone",0.243401360544218
"13415",37.743065,-122.169935,"Alameda","03","weekday","CO",0.00857142857142857
"13416",37.743065,-122.169935,"Alameda","03","weekday","NO2",0.0685
"13417",37.743065,-122.169935,"Alameda","03","weekday","Ozone",0.2
"13418",37.743065,-122.169935,"Alameda","04","weekday","CO",0.00898117386489479
"13419",37.743065,-122.169935,"Alameda","04","weekday","NO2",0.094437984496124
"13420",37.743065,-122.169935,"Alameda","04","weekday","Ozone",0.204467733039162
"13421",37.743065,-122.169935,"Alameda","04","weekend","CO",0.00778231292517007
"13422",37.743065,-122.169935,"Alameda","04","weekend","NO2",0.0752038834951456
"13423",37.743065,-122.169935,"Alameda","04","weekend","Ozone",0.23265306122449
"13424",37.743065,-122.169935,"Alameda","05","weekday","CO",0.0110483870967742
"13425",37.743065,-122.169935,"Alameda","05","weekday","NO2",0.115914979757085
"13426",37.743065,-122.169935,"Alameda","05","weekday","Ozone",0.180760368663594
"13427",37.743065,-122.169935,"Alameda","05","weekend","CO",0.00854421768707483
"13428",37.743065,-122.169935,"Alameda","05","weekend","NO2",0.0875728155339806
"13429",37.743065,-122.169935,"Alameda","05","weekend","Ozone",0.218775510204082
"13430",37.743065,-122.169935,"Alameda","06","weekday","CO",0.0129142857142857
"13431",37.743065,-122.169935,"Alameda","06","weekday","NO2",0.131336
"13432",37.743065,-122.169935,"Alameda","06","weekday","Ozone",0.180685714285714
"13433",37.743065,-122.169935,"Alameda","06","weekend","CO",0.0094421768707483
"13434",37.743065,-122.169935,"Alameda","06","weekend","NO2",0.0924174757281553
"13435",37.743065,-122.169935,"Alameda","06","weekend","Ozone",0.22530612244898
"13436",37.743065,-122.169935,"Alameda","07","weekday","CO",0.0138759248719408
"13437",37.743065,-122.169935,"Alameda","07","weekday","NO2",0.135115537848606
"13438",37.743065,-122.169935,"Alameda","07","weekday","Ozone",0.196869664200341
"13439",37.743065,-122.169935,"Alameda","07","weekend","CO",0.0099047619047619
"13440",37.743065,-122.169935,"Alameda","07","weekend","NO2",0.0914854368932039
"13441",37.743065,-122.169935,"Alameda","07","weekend","Ozone",0.255102040816326
"13442",37.743065,-122.169935,"Alameda","08","weekday","CO",0.0123214285714286
"13443",37.743065,-122.169935,"Alameda","08","weekday","NO2",0.128328125
"13444",37.743065,-122.169935,"Alameda","08","weekday","Ozone",0.242912729294052
"13445",37.743065,-122.169935,"Alameda","08","weekend","CO",0.0100136054421769
"13446",37.743065,-122.169935,"Alameda","08","weekend","NO2",0.0867087378640777
"13447",37.743065,-122.169935,"Alameda","08","weekend","Ozone",0.298775510204082
"13448",37.743065,-122.169935,"Alameda","09","weekday","CO",0.0100168067226891
"13449",37.743065,-122.169935,"Alameda","09","weekday","NO2",0.11621568627451
"13450",37.743065,-122.169935,"Alameda","09","weekday","Ozone",0.296875
"13451",37.743065,-122.169935,"Alameda","09","weekend","CO",0.00936054421768708
"13452",37.743065,-122.169935,"Alameda","09","weekend","NO2",0.0783398058252427
"13453",37.743065,-122.169935,"Alameda","09","weekend","Ozone",0.353197278911565
"13454",37.743065,-122.169935,"Alameda","10","weekday","CO",0.00912478825522304
"13455",37.743065,-122.169935,"Alameda","10","weekday","NO2",0.105644268774704
"13456",37.743065,-122.169935,"Alameda","10","weekday","Ozone",0.340993788819876
"13457",37.743065,-122.169935,"Alameda","10","weekend","CO",0.0087891156462585
"13458",37.743065,-122.169935,"Alameda","10","weekend","NO2",0.0699708737864078
"13459",37.743065,-122.169935,"Alameda","10","weekend","Ozone",0.398639455782313
"13460",37.743065,-122.169935,"Alameda","11","weekday","CO",0.00845849802371542
"13461",37.743065,-122.169935,"Alameda","11","weekday","NO2",0.0954724409448819
"13462",37.743065,-122.169935,"Alameda","11","weekday","Ozone",0.380314960629921
"13463",37.743065,-122.169935,"Alameda","11","weekend","CO",0.00846258503401361
"13464",37.743065,-122.169935,"Alameda","11","weekend","NO2",0.0631067961165049
"13465",37.743065,-122.169935,"Alameda","11","weekend","Ozone",0.43469387755102
"13466",37.743065,-122.169935,"Alameda","12","weekday","CO",0.00815358554488989
"13467",37.743065,-122.169935,"Alameda","12","weekday","NO2",0.0885354330708661
"13468",37.743065,-122.169935,"Alameda","12","weekday","Ozone",0.411079865016873
"13469",37.743065,-122.169935,"Alameda","12","weekend","CO",0.00816326530612245
"13470",37.743065,-122.169935,"Alameda","12","weekend","NO2",0.0577378640776699
"13471",37.743065,-122.169935,"Alameda","12","weekend","Ozone",0.461496598639456
"13472",37.743065,-122.169935,"Alameda","13","weekday","CO",0.00797991071428571
"13473",37.743065,-122.169935,"Alameda","13","weekday","NO2",0.082715953307393
"13474",37.743065,-122.169935,"Alameda","13","weekday","Ozone",0.427064732142857
"13475",37.743065,-122.169935,"Alameda","13","weekend","CO",0.00791836734693878
"13476",37.743065,-122.169935,"Alameda","13","weekend","NO2",0.0540776699029126
"13477",37.743065,-122.169935,"Alameda","13","weekend","Ozone",0.475238095238095
"13478",37.743065,-122.169935,"Alameda","14","weekday","CO",0.00798676227247656
"13479",37.743065,-122.169935,"Alameda","14","weekday","NO2",0.0819346153846154
"13480",37.743065,-122.169935,"Alameda","14","weekday","Ozone",0.425879120879121
"13481",37.743065,-122.169935,"Alameda","14","weekend","CO",0.00794557823129252
"13482",37.743065,-122.169935,"Alameda","14","weekend","NO2",0.0524271844660194
"13483",37.743065,-122.169935,"Alameda","14","weekend","Ozone",0.472108843537415
"13484",37.743065,-122.169935,"Alameda","15","weekday","CO",0.00813186813186813
"13485",37.743065,-122.169935,"Alameda","15","weekday","NO2",0.08415
"13486",37.743065,-122.169935,"Alameda","15","weekday","Ozone",0.409414340448823
"13487",37.743065,-122.169935,"Alameda","15","weekend","CO",0.008
"13488",37.743065,-122.169935,"Alameda","15","weekend","NO2",0.0559320388349515
"13489",37.743065,-122.169935,"Alameda","15","weekend","Ozone",0.451020408163265
"13490",37.743065,-122.169935,"Alameda","16","weekday","CO",0.00846153846153846
"13491",37.743065,-122.169935,"Alameda","16","weekday","NO2",0.0903730769230769
"13492",37.743065,-122.169935,"Alameda","16","weekday","Ozone",0.384017515051998
"13493",37.743065,-122.169935,"Alameda","16","weekend","CO",0.00829931972789116
"13494",37.743065,-122.169935,"Alameda","16","weekend","NO2",0.0631941747572815
"13495",37.743065,-122.169935,"Alameda","16","weekend","Ozone",0.422585034013605
"13496",37.743065,-122.169935,"Alameda","17","weekday","CO",0.00937362637362637
"13497",37.743065,-122.169935,"Alameda","17","weekday","NO2",0.110496153846154
"13498",37.743065,-122.169935,"Alameda","17","weekday","Ozone",0.336507936507936
"13499",37.743065,-122.169935,"Alameda","17","weekend","CO",0.00938775510204082
"13500",37.743065,-122.169935,"Alameda","17","weekend","NO2",0.0864271844660194
"13501",37.743065,-122.169935,"Alameda","17","weekend","Ozone",0.370884353741497
"13502",37.743065,-122.169935,"Alameda","18","weekday","CO",0.0103736263736264
"13503",37.743065,-122.169935,"Alameda","18","weekday","NO2",0.126134615384615
"13504",37.743065,-122.169935,"Alameda","18","weekday","Ozone",0.294745484400657
"13505",37.743065,-122.169935,"Alameda","18","weekend","CO",0.0104489795918367
"13506",37.743065,-122.169935,"Alameda","18","weekend","NO2",0.104592233009709
"13507",37.743065,-122.169935,"Alameda","18","weekend","Ozone",0.324625850340136
"13508",37.743065,-122.169935,"Alameda","19","weekday","CO",0.0108791208791209
"13509",37.743065,-122.169935,"Alameda","19","weekday","NO2",0.131107692307692
"13510",37.743065,-122.169935,"Alameda","19","weekday","Ozone",0.265845648604269
"13511",37.743065,-122.169935,"Alameda","19","weekend","CO",0.0114829931972789
"13512",37.743065,-122.169935,"Alameda","19","weekend","NO2",0.115844660194175
"13513",37.743065,-122.169935,"Alameda","19","weekend","Ozone",0.286938775510204
"13514",37.743065,-122.169935,"Alameda","20","weekday","CO",0.0108571428571429
"13515",37.743065,-122.169935,"Alameda","20","weekday","NO2",0.129353846153846
"13516",37.743065,-122.169935,"Alameda","20","weekday","Ozone",0.248494800218938
"13517",37.743065,-122.169935,"Alameda","20","weekend","CO",0.0118639455782313
"13518",37.743065,-122.169935,"Alameda","20","weekend","NO2",0.121009708737864
"13519",37.743065,-122.169935,"Alameda","20","weekend","Ozone",0.256462585034014
"13520",37.743065,-122.169935,"Alameda","21","weekday","CO",0.0106153846153846
"13521",37.743065,-122.169935,"Alameda","21","weekday","NO2",0.124080769230769
"13522",37.743065,-122.169935,"Alameda","21","weekday","Ozone",0.234263820470717
"13523",37.743065,-122.169935,"Alameda","21","weekend","CO",0.0117551020408163
"13524",37.743065,-122.169935,"Alameda","21","weekend","NO2",0.114980582524272
"13525",37.743065,-122.169935,"Alameda","21","weekend","Ozone",0.24952380952381
"13526",37.743065,-122.169935,"Alameda","22","weekday","CO",0.00996703296703297
"13527",37.743065,-122.169935,"Alameda","22","weekday","NO2",0.1126
"13528",37.743065,-122.169935,"Alameda","22","weekday","Ozone",0.232512315270936
"13529",37.743065,-122.169935,"Alameda","22","weekend","CO",0.0111292517006803
"13530",37.743065,-122.169935,"Alameda","22","weekend","NO2",0.104291262135922
"13531",37.743065,-122.169935,"Alameda","22","weekend","Ozone",0.250748299319728
"13532",37.743065,-122.169935,"Alameda","23","weekday","CO",0.00928571428571429
"13533",37.743065,-122.169935,"Alameda","23","weekday","NO2",0.0998807692307692
"13534",37.743065,-122.169935,"Alameda","23","weekday","Ozone",0.236617405582923
"13535",37.743065,-122.169935,"Alameda","23","weekend","CO",0.0103401360544218
"13536",37.743065,-122.169935,"Alameda","23","weekend","NO2",0.093126213592233
"13537",37.743065,-122.169935,"Alameda","23","weekend","Ozone",0.249387755102041
"13538",37.743649,-121.934188,"Contra Costa","00","weekday","NO2",0.0491436781609195
"13539",37.743649,-121.934188,"Contra Costa","00","weekday","Ozone",0.253612479474548
"13540",37.743649,-121.934188,"Contra Costa","00","weekend","NO2",0.0543235294117647
"13541",37.743649,-121.934188,"Contra Costa","00","weekend","Ozone",0.244957983193277
"13542",37.743649,-121.934188,"Contra Costa","01","weekday","NO2",0.0460057471264368
"13543",37.743649,-121.934188,"Contra Costa","01","weekday","Ozone",0.242857142857143
"13544",37.743649,-121.934188,"Contra Costa","01","weekend","NO2",0.0524411764705882
"13545",37.743649,-121.934188,"Contra Costa","01","weekend","Ozone",0.231512605042017
"13546",37.743649,-121.934188,"Contra Costa","02","weekday","NO2",0.0452947976878613
"13547",37.743649,-121.934188,"Contra Costa","02","weekday","Ozone",0.23476465730801
"13548",37.743649,-121.934188,"Contra Costa","02","weekend","NO2",0.0539117647058824
"13549",37.743649,-121.934188,"Contra Costa","02","weekend","Ozone",0.223529411764706
"13550",37.743649,-121.934188,"Contra Costa","03","weekend","NO2",0.0401176470588235
"13551",37.743649,-121.934188,"Contra Costa","03","weekend","Ozone",0.236134453781513
"13552",37.743649,-121.934188,"Contra Costa","04","weekday","NO2",0.0529364161849711
"13553",37.743649,-121.934188,"Contra Costa","04","weekday","Ozone",0.198265895953757
"13554",37.743649,-121.934188,"Contra Costa","04","weekend","NO2",0.0451911764705882
"13555",37.743649,-121.934188,"Contra Costa","04","weekend","Ozone",0.21344537815126
"13556",37.743649,-121.934188,"Contra Costa","05","weekday","NO2",0.0809710982658959
"13557",37.743649,-121.934188,"Contra Costa","05","weekday","Ozone",0.172254335260116
"13558",37.743649,-121.934188,"Contra Costa","05","weekend","NO2",0.0535735294117647
"13559",37.743649,-121.934188,"Contra Costa","05","weekend","Ozone",0.210924369747899
"13560",37.743649,-121.934188,"Contra Costa","06","weekday","NO2",0.0933352601156069
"13561",37.743649,-121.934188,"Contra Costa","06","weekday","Ozone",0.178282411230388
"13562",37.743649,-121.934188,"Contra Costa","06","weekend","NO2",0.0563529411764706
"13563",37.743649,-121.934188,"Contra Costa","06","weekend","Ozone",0.236134453781513
"13564",37.743649,-121.934188,"Contra Costa","07","weekday","NO2",0.0884195402298851
"13565",37.743649,-121.934188,"Contra Costa","07","weekday","Ozone",0.219622331691297
"13566",37.743649,-121.934188,"Contra Costa","07","weekend","NO2",0.0498676470588235
"13567",37.743649,-121.934188,"Contra Costa","07","weekend","Ozone",0.28781512605042
"13568",37.743649,-121.934188,"Contra Costa","08","weekday","NO2",0.0774853801169591
"13569",37.743649,-121.934188,"Contra Costa","08","weekday","Ozone",0.28187134502924
"13570",37.743649,-121.934188,"Contra Costa","08","weekend","NO2",0.0442794117647059
"13571",37.743649,-121.934188,"Contra Costa","08","weekend","Ozone",0.353991596638655
"13572",37.743649,-121.934188,"Contra Costa","09","weekday","NO2",0.0642748538011696
"13573",37.743649,-121.934188,"Contra Costa","09","weekday","Ozone",0.363993316624896
"13574",37.743649,-121.934188,"Contra Costa","09","weekend","NO2",0.0350147058823529
"13575",37.743649,-121.934188,"Contra Costa","09","weekend","Ozone",0.429621848739496
"13576",37.743649,-121.934188,"Contra Costa","10","weekday","NO2",0.0542411764705882
"13577",37.743649,-121.934188,"Contra Costa","10","weekday","Ozone",0.449663865546218
"13578",37.743649,-121.934188,"Contra Costa","10","weekend","NO2",0.0297647058823529
"13579",37.743649,-121.934188,"Contra Costa","10","weekend","Ozone",0.499579831932773
"13580",37.743649,-121.934188,"Contra Costa","11","weekday","NO2",0.0474235294117647
"13581",37.743649,-121.934188,"Contra Costa","11","weekday","Ozone",0.519915966386555
"13582",37.743649,-121.934188,"Contra Costa","11","weekend","NO2",0.0286231884057971
"13583",37.743649,-121.934188,"Contra Costa","11","weekend","Ozone",0.556935817805383
"13584",37.743649,-121.934188,"Contra Costa","12","weekday","NO2",0.0426588235294118
"13585",37.743649,-121.934188,"Contra Costa","12","weekday","Ozone",0.567899159663866
"13586",37.743649,-121.934188,"Contra Costa","12","weekend","NO2",0.0251449275362319
"13587",37.743649,-121.934188,"Contra Costa","12","weekend","Ozone",0.598964803312629
"13588",37.743649,-121.934188,"Contra Costa","13","weekday","NO2",0.041327485380117
"13589",37.743649,-121.934188,"Contra Costa","13","weekday","Ozone",0.589724310776942
"13590",37.743649,-121.934188,"Contra Costa","13","weekend","NO2",0.0253913043478261
"13591",37.743649,-121.934188,"Contra Costa","13","weekend","Ozone",0.620496894409938
"13592",37.743649,-121.934188,"Contra Costa","14","weekday","NO2",0.0412543352601156
"13593",37.743649,-121.934188,"Contra Costa","14","weekday","Ozone",0.589843104872007
"13594",37.743649,-121.934188,"Contra Costa","14","weekend","NO2",0.0236231884057971
"13595",37.743649,-121.934188,"Contra Costa","14","weekend","Ozone",0.62111801242236
"13596",37.743649,-121.934188,"Contra Costa","15","weekday","NO2",0.0394393063583815
"13597",37.743649,-121.934188,"Contra Costa","15","weekday","Ozone",0.57440132122213
"13598",37.743649,-121.934188,"Contra Costa","15","weekend","NO2",0.0224202898550725
"13599",37.743649,-121.934188,"Contra Costa","15","weekend","Ozone",0.608074534161491
"13600",37.743649,-121.934188,"Contra Costa","16","weekday","NO2",0.0393005780346821
"13601",37.743649,-121.934188,"Contra Costa","16","weekday","Ozone",0.537654830718414
"13602",37.743649,-121.934188,"Contra Costa","16","weekend","NO2",0.0266231884057971
"13603",37.743649,-121.934188,"Contra Costa","16","weekend","Ozone",0.576604554865424
"13604",37.743649,-121.934188,"Contra Costa","17","weekday","NO2",0.0464277456647399
"13605",37.743649,-121.934188,"Contra Costa","17","weekday","Ozone",0.473245251857969
"13606",37.743649,-121.934188,"Contra Costa","17","weekend","NO2",0.032463768115942
"13607",37.743649,-121.934188,"Contra Costa","17","weekend","Ozone",0.519047619047619
"13608",37.743649,-121.934188,"Contra Costa","18","weekday","NO2",0.054121387283237
"13609",37.743649,-121.934188,"Contra Costa","18","weekday","Ozone",0.41065235342692
"13610",37.743649,-121.934188,"Contra Costa","18","weekend","NO2",0.0397391304347826
"13611",37.743649,-121.934188,"Contra Costa","18","weekend","Ozone",0.458385093167702
"13612",37.743649,-121.934188,"Contra Costa","19","weekday","NO2",0.0610231213872832
"13613",37.743649,-121.934188,"Contra Costa","19","weekday","Ozone",0.353509496284063
"13614",37.743649,-121.934188,"Contra Costa","19","weekend","NO2",0.0453188405797101
"13615",37.743649,-121.934188,"Contra Costa","19","weekend","Ozone",0.405175983436853
"13616",37.743649,-121.934188,"Contra Costa","20","weekday","NO2",0.0619595375722543
"13617",37.743649,-121.934188,"Contra Costa","20","weekday","Ozone",0.317423616845582
"13618",37.743649,-121.934188,"Contra Costa","20","weekend","NO2",0.0486376811594203
"13619",37.743649,-121.934188,"Contra Costa","20","weekend","Ozone",0.361697722567288
"13620",37.743649,-121.934188,"Contra Costa","21","weekday","NO2",0.0619768786127168
"13621",37.743649,-121.934188,"Contra Costa","21","weekday","Ozone",0.286952931461602
"13622",37.743649,-121.934188,"Contra Costa","21","weekend","NO2",0.0510724637681159
"13623",37.743649,-121.934188,"Contra Costa","21","weekend","Ozone",0.325051759834369
"13624",37.743649,-121.934188,"Contra Costa","22","weekday","NO2",0.0588265895953757
"13625",37.743649,-121.934188,"Contra Costa","22","weekday","Ozone",0.269116432700248
"13626",37.743649,-121.934188,"Contra Costa","22","weekend","NO2",0.0489710144927536
"13627",37.743649,-121.934188,"Contra Costa","22","weekend","Ozone",0.306418219461698
"13628",37.743649,-121.934188,"Contra Costa","23","weekday","NO2",0.056606936416185
"13629",37.743649,-121.934188,"Contra Costa","23","weekday","Ozone",0.254568106312292
"13630",37.743649,-121.934188,"Contra Costa","23","weekend","NO2",0.0469420289855072
"13631",37.743649,-121.934188,"Contra Costa","23","weekend","Ozone",0.2824016563147
"13632",37.765946,-122.399044,"San Francisco","00","weekday","CO",0.0106813186813187
"13633",37.765946,-122.399044,"San Francisco","00","weekday","NO2",0.104390438247012
"13634",37.765946,-122.399044,"San Francisco","00","weekday","Ozone",0.298186813186813
"13635",37.765946,-122.399044,"San Francisco","00","weekend","CO",0.0112925170068027
"13636",37.765946,-122.399044,"San Francisco","00","weekend","NO2",0.094625
"13637",37.765946,-122.399044,"San Francisco","00","weekend","Ozone",0.313333333333333
"13638",37.765946,-122.399044,"San Francisco","01","weekday","CO",0.0102197802197802
"13639",37.765946,-122.399044,"San Francisco","01","weekday","NO2",0.102226720647773
"13640",37.765946,-122.399044,"San Francisco","01","weekday","Ozone",0.295769230769231
"13641",37.765946,-122.399044,"San Francisco","01","weekend","CO",0.0108299319727891
"13642",37.765946,-122.399044,"San Francisco","01","weekend","NO2",0.0865480769230769
"13643",37.765946,-122.399044,"San Francisco","01","weekend","Ozone",0.319591836734694
"13644",37.765946,-122.399044,"San Francisco","02","weekday","CO",0.00994462901439646
"13645",37.765946,-122.399044,"San Francisco","02","weekday","NO2",0.0984497991967871
"13646",37.765946,-122.399044,"San Francisco","02","weekday","Ozone",0.289479512735327
"13647",37.765946,-122.399044,"San Francisco","02","weekend","CO",0.00972527472527472
"13648",37.765946,-122.399044,"San Francisco","02","weekend","NO2",0.072188679245283
"13649",37.765946,-122.399044,"San Francisco","02","weekend","Ozone",0.33989218328841
"13650",37.765946,-122.399044,"San Francisco","03","weekend","CO",0.0101098901098901
"13651",37.765946,-122.399044,"San Francisco","03","weekend","NO2",0.07975
"13652",37.765946,-122.399044,"San Francisco","03","weekend","Ozone",0.292582417582418
"13653",37.765946,-122.399044,"San Francisco","04","weekday","CO",0.012281284606866
"13654",37.765946,-122.399044,"San Francisco","04","weekday","NO2",0.136404
"13655",37.765946,-122.399044,"San Francisco","04","weekday","Ozone",0.228959025470653
"13656",37.765946,-122.399044,"San Francisco","04","weekend","CO",0.00982312925170068
"13657",37.765946,-122.399044,"San Francisco","04","weekend","NO2",0.0904519230769231
"13658",37.765946,-122.399044,"San Francisco","04","weekend","Ozone",0.28843537414966
"13659",37.765946,-122.399044,"San Francisco","05","weekday","CO",0.0135548172757475
"13660",37.765946,-122.399044,"San Francisco","05","weekday","NO2",0.17509126984127
"13661",37.765946,-122.399044,"San Francisco","05","weekday","Ozone",0.204595791805094
"13662",37.765946,-122.399044,"San Francisco","05","weekend","CO",0.0101496598639456
"13663",37.765946,-122.399044,"San Francisco","05","weekend","NO2",0.0987980769230769
"13664",37.765946,-122.399044,"San Francisco","05","weekend","Ozone",0.28
"13665",37.765946,-122.399044,"San Francisco","06","weekday","CO",0.0146132128740824
"13666",37.765946,-122.399044,"San Francisco","06","weekday","NO2",0.191056224899598
"13667",37.765946,-122.399044,"San Francisco","06","weekday","Ozone",0.194974590626765
"13668",37.765946,-122.399044,"San Francisco","06","weekend","CO",0.0109387755102041
"13669",37.765946,-122.399044,"San Francisco","06","weekend","NO2",0.107857142857143
"13670",37.765946,-122.399044,"San Francisco","06","weekend","Ozone",0.273605442176871
"13671",37.765946,-122.399044,"San Francisco","07","weekday","CO",0.014092202618099
"13672",37.765946,-122.399044,"San Francisco","07","weekday","NO2",0.174506072874494
"13673",37.765946,-122.399044,"San Francisco","07","weekday","Ozone",0.219578827546955
"13674",37.765946,-122.399044,"San Francisco","07","weekend","CO",0.0111020408163265
"13675",37.765946,-122.399044,"San Francisco","07","weekend","NO2",0.109485714285714
"13676",37.765946,-122.399044,"San Francisco","07","weekend","Ozone",0.278775510204082
"13677",37.765946,-122.399044,"San Francisco","08","weekday","CO",0.0131336405529954
"13678",37.765946,-122.399044,"San Francisco","08","weekday","NO2",0.145676229508197
"13679",37.765946,-122.399044,"San Francisco","08","weekday","Ozone",0.251036866359447
"13680",37.765946,-122.399044,"San Francisco","08","weekend","CO",0.0106938775510204
"13681",37.765946,-122.399044,"San Francisco","08","weekend","NO2",0.093
"13682",37.765946,-122.399044,"San Francisco","08","weekend","Ozone",0.312925170068027
"13683",37.765946,-122.399044,"San Francisco","09","weekday","CO",0.0116571428571429
"13684",37.765946,-122.399044,"San Francisco","09","weekday","NO2",0.123379591836735
"13685",37.765946,-122.399044,"San Francisco","09","weekday","Ozone",0.289156626506024
"13686",37.765946,-122.399044,"San Francisco","09","weekend","CO",0.010421768707483
"13687",37.765946,-122.399044,"San Francisco","09","weekend","NO2",0.0772666666666667
"13688",37.765946,-122.399044,"San Francisco","09","weekend","Ozone",0.346394557823129
"13689",37.765946,-122.399044,"San Francisco","10","weekday","CO",0.0109561304836895
"13690",37.765946,-122.399044,"San Francisco","10","weekday","NO2",0.105140562248996
"13691",37.765946,-122.399044,"San Francisco","10","weekday","Ozone",0.327671541057368
"13692",37.765946,-122.399044,"San Francisco","10","weekend","CO",0.00995918367346939
