"","Latitude","Longitude","County","Season","Pollutant","Sample"
"1051",37.482934,-122.20337,"San Mateo",3,"NO2",0.0693994266602962
"1052",37.482934,-122.20337,"San Mateo",3,"Ozone",0.280083072313768
"1053",37.482934,-122.20337,"San Mateo",4,"CO",0.0116271163391582
"1054",37.482934,-122.20337,"San Mateo",4,"NO2",0.122805806758686
"1055",37.482934,-122.20337,"San Mateo",4,"Ozone",0.235425307676617
"1056",37.487981,-120.837005,"Stanislaus",1,"NO2",0.0913042418332521
"1057",37.487981,-120.837005,"Stanislaus",1,"Ozone",0.26981881533101
"1058",37.487981,-120.837005,"Stanislaus",2,"NO2",0.0604177501413228
"1059",37.487981,-120.837005,"Stanislaus",2,"Ozone",0.51304714989444
"1060",37.487981,-120.837005,"Stanislaus",3,"NO2",0.0876836832061069
"1061",37.487981,-120.837005,"Stanislaus",3,"Ozone",0.525511197663096
"1062",37.487981,-120.837005,"Stanislaus",4,"NO2",0.120621088107848
"1063",37.487981,-120.837005,"Stanislaus",4,"Ozone",0.241153081510934
"1064",37.549928,-119.844591,"Mariposa",2,"Ozone",0.64453911127433
"1065",37.549928,-119.844591,"Mariposa",3,"Ozone",0.849554209487511
"1066",37.549928,-119.844591,"Mariposa",4,"Ozone",0.760881174899866
"1067",37.641583,-120.994622,"Stanislaus",1,"CO",0.0091199199060968
"1068",37.641583,-120.994622,"Stanislaus",1,"Ozone",0.285734860434812
"1069",37.641583,-120.994622,"Stanislaus",2,"CO",0.00594084098598357
"1070",37.641583,-120.994622,"Stanislaus",2,"Ozone",0.50996135054328
"1071",37.641583,-120.994622,"Stanislaus",3,"CO",0.00613899725274725
"1072",37.641583,-120.994622,"Stanislaus",3,"Ozone",0.529323308270677
"1073",37.641583,-120.994622,"Stanislaus",4,"CO",0.010453212252643
"1074",37.641583,-120.994622,"Stanislaus",4,"Ozone",0.250115207373272
"1075",37.654456,-122.031547,"Alameda",2,"Ozone",0.471989869258676
"1076",37.654456,-122.031547,"Alameda",3,"Ozone",0.366107768237442
"1077",37.654456,-122.031547,"Alameda",4,"Ozone",0.418206882467068
"1078",37.682512,-121.443324,"San Joaquin",1,"NO2",0.0506750727449079
"1079",37.682512,-121.443324,"San Joaquin",1,"Ozone",0.39469308576971
"1080",37.682512,-121.443324,"San Joaquin",2,"NO2",0.0318570701932859
"1081",37.682512,-121.443324,"San Joaquin",2,"Ozone",0.574355231143552
"1082",37.682512,-121.443324,"San Joaquin",3,"NO2",0.05305
"1083",37.682512,-121.443324,"San Joaquin",3,"Ozone",0.545221112696148
"1084",37.682512,-121.443324,"San Joaquin",4,"NO2",0.0539583133684715
"1085",37.682512,-121.443324,"San Joaquin",4,"Ozone",0.376983356449376
"1086",37.687526,-121.784217,"Alameda",1,"NO2",0.102093795093795
"1087",37.687526,-121.784217,"Alameda",1,"Ozone",0.275482718339861
"1088",37.687526,-121.784217,"Alameda",2,"NO2",0.0603064361191162
"1089",37.687526,-121.784217,"Alameda",2,"Ozone",0.449032702237521
"1090",37.687526,-121.784217,"Alameda",3,"NO2",0.0705710889205896
"1091",37.687526,-121.784217,"Alameda",3,"Ozone",0.394198763670946
"1092",37.687526,-121.784217,"Alameda",4,"NO2",0.108338081671415
"1093",37.687526,-121.784217,"Alameda",4,"Ozone",0.248887532220866
"1094",37.689615,-121.631916,"Alameda",1,"Ozone",0.463228021978022
"1095",37.689615,-121.631916,"Alameda",2,"NO2",0.0194961575408261
"1096",37.689615,-121.631916,"Alameda",2,"Ozone",0.584651258487072
"1097",37.689615,-121.631916,"Alameda",3,"NO2",0.0333805687203791
"1098",37.689615,-121.631916,"Alameda",3,"Ozone",0.582545700744753
"1099",37.689615,-121.631916,"Alameda",4,"NO2",0.0352517882689556
"1100",37.689615,-121.631916,"Alameda",4,"Ozone",0.486395856052345
"1101",37.71325,-119.7062,"Mariposa",1,"Ozone",0.560338112940343
"1102",37.71325,-119.7062,"Mariposa",2,"Ozone",0.636153897005355
"1103",37.71325,-119.7062,"Mariposa",3,"Ozone",0.771110678603867
"1104",37.71325,-119.7062,"Mariposa",4,"Ozone",0.539593872461703
"1105",37.743065,-122.169935,"Alameda",1,"CO",0.00908280778722237
"1106",37.743065,-122.169935,"Alameda",1,"NO2",0.116640595009597
"1107",37.743065,-122.169935,"Alameda",1,"Ozone",0.275282902407242
"1108",37.743065,-122.169935,"Alameda",2,"CO",0.00688870269515431
"1109",37.743065,-122.169935,"Alameda",2,"NO2",0.0716900726392252
"1110",37.743065,-122.169935,"Alameda",2,"Ozone",0.400878588723625
"1111",37.743065,-122.169935,"Alameda",3,"CO",0.00968261487446708
"1112",37.743065,-122.169935,"Alameda",3,"NO2",0.0722899099952629
"1113",37.743065,-122.169935,"Alameda",3,"Ozone",0.292840224673479
"1114",37.743065,-122.169935,"Alameda",4,"CO",0.0126092316121079
"1115",37.743065,-122.169935,"Alameda",4,"NO2",0.135462450592885
"1116",37.743065,-122.169935,"Alameda",4,"Ozone",0.230632790028763
"1117",37.743649,-121.934188,"Contra Costa",2,"NO2",0.0436583210603829
"1118",37.743649,-121.934188,"Contra Costa",2,"Ozone",0.43039483834771
"1119",37.743649,-121.934188,"Contra Costa",3,"NO2",0.0484493371212121
"1120",37.743649,-121.934188,"Contra Costa",3,"Ozone",0.378125
"1121",37.743649,-121.934188,"Contra Costa",4,"NO2",0.0700308243727599
"1122",37.743649,-121.934188,"Contra Costa",4,"Ozone",0.280672268907563
"1123",37.765946,-122.399044,"San Francisco",1,"CO",0.0124767865740422
"1124",37.765946,-122.399044,"San Francisco",1,"NO2",0.154344412331407
"1125",37.765946,-122.399044,"San Francisco",1,"Ozone",0.290975995598047
"1126",37.765946,-122.399044,"San Francisco",2,"CO",0.0106517255602915
"1127",37.765946,-122.399044,"San Francisco",2,"NO2",0.0723350075339026
"1128",37.765946,-122.399044,"San Francisco",2,"Ozone",0.398163560079785
"1129",37.765946,-122.399044,"San Francisco",3,"CO",0.00873636859323882
"1130",37.765946,-122.399044,"San Francisco",3,"NO2",0.050685093780849
"1131",37.765946,-122.399044,"San Francisco",3,"Ozone",0.312452290076336
"1132",37.765946,-122.399044,"San Francisco",4,"CO",0.0130531944063614
"1133",37.765946,-122.399044,"San Francisco",4,"NO2",0.146474340527578
"1134",37.765946,-122.399044,"San Francisco",4,"Ozone",0.280232956491949
"1135",37.793624,-122.263376,"Alameda",1,"CO",0.0141530167945262
"1136",37.793624,-122.263376,"Alameda",1,"NO2",0.200332849540397
"1137",37.793624,-122.263376,"Alameda",2,"CO",0.0109482401656315
"1138",37.793624,-122.263376,"Alameda",2,"NO2",0.144231912784936
"1139",37.793624,-122.263376,"Alameda",3,"CO",0.00961299569995222
"1140",37.793624,-122.263376,"Alameda",3,"NO2",0.125437649307215
"1141",37.793624,-122.263376,"Alameda",4,"CO",0.0132816326530612
"1142",37.793624,-122.263376,"Alameda",4,"NO2",0.191398095238095
"1143",37.814781,-122.282347,"Alameda",1,"CO",0.0161938827651653
"1144",37.814781,-122.282347,"Alameda",1,"NO2",0.151763882182521
"1145",37.814781,-122.282347,"Alameda",1,"Ozone",0.261959972394755
"1146",37.814781,-122.282347,"Alameda",1,"SO2",0.0125148914689551
"1147",37.814781,-122.282347,"Alameda",2,"CO",0.0101648081913178
"1148",37.814781,-122.282347,"Alameda",2,"NO2",0.092258095698405
"1149",37.814781,-122.282347,"Alameda",2,"Ozone",0.383628779979145
"1150",37.814781,-122.282347,"Alameda",2,"SO2",0.0120407124681934
"1151",37.814781,-122.282347,"Alameda",3,"CO",0.0103143611006408
"1152",37.814781,-122.282347,"Alameda",3,"NO2",0.0809058885383807
"1153",37.814781,-122.282347,"Alameda",3,"Ozone",0.266910931479943
"1154",37.814781,-122.282347,"Alameda",3,"SO2",0.0107305785123967
"1155",37.814781,-122.282347,"Alameda",4,"CO",0.0179630750605327
"1156",37.814781,-122.282347,"Alameda",4,"NO2",0.158123411016949
"1157",37.814781,-122.282347,"Alameda",4,"Ozone",0.208315677966102
"1158",37.814781,-122.282347,"Alameda",4,"SO2",0.0102684365781711
"1159",37.864767,-122.302741,"Alameda",3,"CO",0.0157003755737933
"1160",37.864767,-122.302741,"Alameda",3,"NO2",0.117869036027264
"1161",37.864767,-122.302741,"Alameda",3,"Ozone",0.220374479889043
"1162",37.864767,-122.302741,"Alameda",4,"CO",0.0183608587943848
"1163",37.864767,-122.302741,"Alameda",4,"NO2",0.185315713599231
"1164",37.864767,-122.302741,"Alameda",4,"Ozone",0.193619837013304
"1165",37.936013,-122.026154,"Contra Costa",1,"CO",0.0096432002195691
"1166",37.936013,-122.026154,"Contra Costa",1,"NO2",0.0763832853025937
"1167",37.936013,-122.026154,"Contra Costa",1,"Ozone",0.308873626373626
"1168",37.936013,-122.026154,"Contra Costa",1,"SO2",0.00827175368139224
"1169",37.936013,-122.026154,"Contra Costa",2,"CO",0.00617831325301205
"1170",37.936013,-122.026154,"Contra Costa",2,"NO2",0.0392293358815098
"1171",37.936013,-122.026154,"Contra Costa",2,"Ozone",0.470629948364888
"1172",37.936013,-122.026154,"Contra Costa",2,"SO2",0.0111543240973971
"1173",37.936013,-122.026154,"Contra Costa",3,"CO",0.0060954195875587
"1174",37.936013,-122.026154,"Contra Costa",3,"NO2",0.0460452380952381
"1175",37.936013,-122.026154,"Contra Costa",3,"Ozone",0.403149659863946
"1176",37.936013,-122.026154,"Contra Costa",3,"SO2",0.0113436203749793
"1177",37.936013,-122.026154,"Contra Costa",4,"CO",0.00911229801906565
"1178",37.936013,-122.026154,"Contra Costa",4,"NO2",0.0841253547776727
"1179",37.936013,-122.026154,"Contra Costa",4,"Ozone",0.271496212121212
"1180",37.936013,-122.026154,"Contra Costa",4,"SO2",0.0102411347517731
"1181",37.948172,-122.364852,"Contra Costa",1,"SO2",0.00876972624798712
"1182",37.948172,-122.364852,"Contra Costa",2,"SO2",0.011702398433676
"1183",37.948172,-122.364852,"Contra Costa",3,"SO2",0.00676634888777388
"1184",37.948172,-122.364852,"Contra Costa",4,"SO2",0.00823957834211787
"1185",37.950741,-121.268523,"San Joaquin",1,"CO",0.0085768956043956
"1186",37.950741,-121.268523,"San Joaquin",1,"NO2",0.146847508807247
"1187",37.950741,-121.268523,"San Joaquin",1,"Ozone",0.232177263969171
"1188",37.950741,-121.268523,"San Joaquin",2,"CO",0.00567705023156395
"1189",37.950741,-121.268523,"San Joaquin",2,"NO2",0.0872972839506173
"1190",37.950741,-121.268523,"San Joaquin",2,"Ozone",0.419125566893424
"1191",37.950741,-121.268523,"San Joaquin",3,"CO",0.0056575983436853
"1192",37.950741,-121.268523,"San Joaquin",3,"NO2",0.0952766779333655
"1193",37.950741,-121.268523,"San Joaquin",3,"Ozone",0.405018742190754
"1194",37.950741,-121.268523,"San Joaquin",4,"CO",0.01020717383821
"1195",37.950741,-121.268523,"San Joaquin",4,"NO2",0.156921521425132
"1196",37.950741,-121.268523,"San Joaquin",4,"Ozone",0.202252456538171
"1197",37.9604,-122.356811,"Contra Costa",1,"CO",0.013466976155307
"1198",37.9604,-122.356811,"Contra Costa",1,"NO2",0.100658956692913
"1199",37.9604,-122.356811,"Contra Costa",1,"Ozone",0.318293025871766
"1200",37.9604,-122.356811,"Contra Costa",1,"SO2",0.00958717020175892
"1201",37.9604,-122.356811,"Contra Costa",2,"CO",0.00755450302988089
"1202",37.9604,-122.356811,"Contra Costa",2,"NO2",0.0562759615384615
"1203",37.9604,-122.356811,"Contra Costa",2,"Ozone",0.422032967032967
"1204",37.9604,-122.356811,"Contra Costa",2,"SO2",0.00775100401606426
"1205",37.9604,-122.356811,"Contra Costa",3,"CO",0.00710966605703448
"1206",37.9604,-122.356811,"Contra Costa",3,"NO2",0.0503769559032717
"1207",37.9604,-122.356811,"Contra Costa",3,"Ozone",0.316581995529364
"1208",37.9604,-122.356811,"Contra Costa",3,"SO2",0.00782895823014694
"1209",37.9604,-122.356811,"Contra Costa",4,"CO",0.0100176199512063
"1210",37.9604,-122.356811,"Contra Costa",4,"NO2",0.107847722960152
"1211",37.9604,-122.356811,"Contra Costa",4,"Ozone",0.266122255353754
"1212",37.9604,-122.356811,"Contra Costa",4,"SO2",0.0161949934123847
"1213",37.97231,-122.520004,"Marin",1,"CO",0.0113284411220081
"1214",37.97231,-122.520004,"Marin",1,"NO2",0.117033125300048
"1215",37.97231,-122.520004,"Marin",1,"Ozone",0.306631918249777
"1216",37.97231,-122.520004,"Marin",2,"CO",0.00554091870862057
"1217",37.97231,-122.520004,"Marin",2,"NO2",0.0649560229445507
"1218",37.97231,-122.520004,"Marin",2,"Ozone",0.406572930175415
"1219",37.97231,-122.520004,"Marin",3,"CO",0.0098716119828816
"1220",37.97231,-122.520004,"Marin",3,"NO2",0.0591454372623574
"1221",37.97231,-122.520004,"Marin",3,"Ozone",0.299877725697982
"1222",37.97231,-122.520004,"Marin",4,"CO",0.0130668852907016
"1223",37.97231,-122.520004,"Marin",4,"NO2",0.125385421629347
"1224",37.97231,-122.520004,"Marin",4,"Ozone",0.270232971237275
"1225",37.981582,-120.379611,"Tuolumne",1,"Ozone",0.377026098901099
"1226",37.981582,-120.379611,"Tuolumne",2,"Ozone",0.62314948156682
"1227",37.981582,-120.379611,"Tuolumne",3,"Ozone",0.759586466165413
"1228",37.981582,-120.379611,"Tuolumne",4,"Ozone",0.369270833333333
"1229",38.006311,-121.641918,"Contra Costa",1,"CO",0.011152162014231
"1230",38.006311,-121.641918,"Contra Costa",1,"NO2",0.0550794638583054
"1231",38.006311,-121.641918,"Contra Costa",1,"Ozone",0.302531472359059
"1232",38.006311,-121.641918,"Contra Costa",1,"SO2",0.0191004337671004
"1233",38.006311,-121.641918,"Contra Costa",2,"CO",0.00867565314063369
"1234",38.006311,-121.641918,"Contra Costa",2,"NO2",0.0370076665069478
"1235",38.006311,-121.641918,"Contra Costa",2,"Ozone",0.482503935929906
"1236",38.006311,-121.641918,"Contra Costa",2,"SO2",0.0253820975283901
"1237",38.006311,-121.641918,"Contra Costa",3,"CO",0.0100619933237959
"1238",38.006311,-121.641918,"Contra Costa",3,"NO2",0.0410582141095215
"1239",38.006311,-121.641918,"Contra Costa",3,"Ozone",0.431221472852374
"1240",38.006311,-121.641918,"Contra Costa",3,"SO2",0.0219887005649718
"1241",38.006311,-121.641918,"Contra Costa",4,"CO",0.012020592020592
"1242",38.006311,-121.641918,"Contra Costa",4,"NO2",0.06975106685633
"1243",38.006311,-121.641918,"Contra Costa",4,"Ozone",0.300629654705484
"1244",38.006311,-121.641918,"Contra Costa",4,"SO2",0.012813346547737
"1245",38.012816,-122.134467,"Contra Costa",1,"SO2",0.0138969203765757
"1246",38.012816,-122.134467,"Contra Costa",2,"SO2",0.0161764612199395
"1247",38.012816,-122.134467,"Contra Costa",3,"SO2",0.0150561797752809
"1248",38.012816,-122.134467,"Contra Costa",4,"SO2",0.0206385426653883
"1249",38.05492,-122.233229,"Contra Costa",1,"SO2",0.0215035868005739
"1250",38.05492,-122.233229,"Contra Costa",2,"SO2",0.0294213295074127
"1251",38.05492,-122.233229,"Contra Costa",3,"SO2",0.0354723460458973
"1252",38.05492,-122.233229,"Contra Costa",4,"SO2",0.0298479974771366
"1253",38.102507,-122.237976,"Solano",1,"CO",0.0134310487200661
"1254",38.102507,-122.237976,"Solano",1,"NO2",0.0950857418111753
"1255",38.102507,-122.237976,"Solano",1,"Ozone",0.305728055077453
"1256",38.102507,-122.237976,"Solano",1,"SO2",0.00847599865726754
"1257",38.102507,-122.237976,"Solano",2,"CO",0.00777431205378804
"1258",38.102507,-122.237976,"Solano",2,"NO2",0.0432082931533269
"1259",38.102507,-122.237976,"Solano",2,"Ozone",0.438109100991197
"1260",38.102507,-122.237976,"Solano",2,"SO2",0.00856418061897514
"1261",38.102507,-122.237976,"Solano",3,"CO",0.00778030459651299
"1262",38.102507,-122.237976,"Solano",3,"NO2",0.040782380952381
"1263",38.102507,-122.237976,"Solano",3,"Ozone",0.349093790917235
"1264",38.102507,-122.237976,"Solano",3,"SO2",0.00907002518891688
"1265",38.102507,-122.237976,"Solano",4,"CO",0.0143061224489796
"1266",38.102507,-122.237976,"Solano",4,"NO2",0.108896666666667
"1267",38.102507,-122.237976,"Solano",4,"Ozone",0.264901653848772
"1268",38.102507,-122.237976,"Solano",4,"SO2",0.0127569721115538
"1269",38.201852,-120.681567,"Calaveras",1,"Ozone",0.312181457949033
"1270",38.201852,-120.681567,"Calaveras",2,"Ozone",0.505069786535304
"1271",38.201852,-120.681567,"Calaveras",3,"Ozone",0.643615077485281
"1272",38.201852,-120.681567,"Calaveras",4,"Ozone",0.322522279233054
"1273",38.227066,-122.075624,"Solano",2,"Ozone",0.467601673410603
"1274",38.227066,-122.075624,"Solano",3,"Ozone",0.389953873287207
"1275",38.227066,-122.075624,"Solano",4,"Ozone",0.337091836734694
"1276",38.302591,-121.420838,"Sacramento",1,"NO2",0.0363268292682927
"1277",38.302591,-121.420838,"Sacramento",1,"Ozone",0.319296167247387
"1278",38.302591,-121.420838,"Sacramento",2,"NO2",0.0237159253945481
"1279",38.302591,-121.420838,"Sacramento",2,"Ozone",0.471777003484321
"1280",38.302591,-121.420838,"Sacramento",3,"NO2",0.0275536930330016
"1281",38.302591,-121.420838,"Sacramento",3,"Ozone",0.433465404651845
"1282",38.302591,-121.420838,"Sacramento",4,"NO2",0.0454515327257664
"1283",38.302591,-121.420838,"Sacramento",4,"Ozone",0.259968452095192
"1284",38.310942,-122.296189,"Napa",1,"CO",0.0121335807050093
"1285",38.310942,-122.296189,"Napa",1,"NO2",0.0801321480057665
"1286",38.310942,-122.296189,"Napa",1,"Ozone",0.273228887514602
"1287",38.310942,-122.296189,"Napa",2,"CO",0.00959154053493676
"1288",38.310942,-122.296189,"Napa",2,"NO2",0.0424459913586174
"1289",38.310942,-122.296189,"Napa",2,"Ozone",0.403291955284274
"1290",38.310942,-122.296189,"Napa",3,"CO",0.00926769565513021
"1291",38.310942,-122.296189,"Napa",3,"NO2",0.0508737300435414
"1292",38.310942,-122.296189,"Napa",3,"Ozone",0.323210884353741
"1293",38.310942,-122.296189,"Napa",4,"CO",0.0153711551606288
"1294",38.310942,-122.296189,"Napa",4,"NO2",0.108124757281553
"1295",38.310942,-122.296189,"Napa",4,"Ozone",0.230671272776536
"1296",38.339905,-120.763515,"Amador",1,"Ozone",0.300901824144292
"1297",38.339905,-120.763515,"Amador",2,"Ozone",0.459693633317377
"1298",38.339905,-120.763515,"Amador",3,"Ozone",0.53529610144341
"1299",38.339905,-120.763515,"Amador",4,"Ozone",0.232919254658385
"1300",38.358365,-121.950003,"Solano",1,"Ozone",0.291318477251625
"1301",38.358365,-121.950003,"Solano",2,"Ozone",0.457136212624585
"1302",38.358365,-121.950003,"Solano",3,"Ozone",0.412804718217562
"1303",38.358365,-121.950003,"Solano",4,"Ozone",0.27939485034636
"1304",38.403765,-122.818294,"Sonoma",1,"CO",0.0123475756120979
"1305",38.403765,-122.818294,"Sonoma",1,"NO2",0.0576337013922228
"1306",38.403765,-122.818294,"Sonoma",1,"Ozone",0.291125437212811
"1307",38.403765,-122.818294,"Sonoma",2,"CO",0.00797215207153095
"1308",38.403765,-122.818294,"Sonoma",2,"NO2",0.0293463927376971
"1309",38.403765,-122.818294,"Sonoma",2,"Ozone",0.359347484813323
"1310",38.403765,-122.818294,"Sonoma",3,"CO",0.00730912792670512
"1311",38.403765,-122.818294,"Sonoma",3,"NO2",0.0245838479809976
"1312",38.403765,-122.818294,"Sonoma",3,"Ozone",0.271394638615541
"1313",38.403765,-122.818294,"Sonoma",4,"CO",0.0133135295706184
"1314",38.403765,-122.818294,"Sonoma",4,"NO2",0.0636616257088847
"1315",38.403765,-122.818294,"Sonoma",4,"Ozone",0.217202268431002
"1316",38.494475,-121.211131,"Sacramento",1,"Ozone",0.340460118473619
"1317",38.494475,-121.211131,"Sacramento",2,"Ozone",0.517444668008048
"1318",38.494475,-121.211131,"Sacramento",3,"Ozone",0.528936367858802
"1319",38.494475,-121.211131,"Sacramento",4,"Ozone",0.314795190544121
"1320",38.53445,-121.7734,"Yolo",1,"NO2",0.0473960957178841
"1321",38.53445,-121.7734,"Yolo",1,"Ozone",0.321404073633373
"1322",38.53445,-121.7734,"Yolo",2,"NO2",0.0506405333333333
"1323",38.53445,-121.7734,"Yolo",2,"Ozone",0.42105463980464
"1324",38.53445,-121.7734,"Yolo",3,"NO2",0.0642960682141165
"1325",38.53445,-121.7734,"Yolo",3,"Ozone",0.369818626452007
"1326",38.53445,-121.7734,"Yolo",4,"NO2",0.0595152091254753
"1327",38.53445,-121.7734,"Yolo",4,"Ozone",0.298436423749828
"1328",38.558228,-121.492981,"Sacramento",1,"NO2",0.115254220935842
"1329",38.558228,-121.492981,"Sacramento",1,"Ozone",0.266546812335776
"1330",38.558228,-121.492981,"Sacramento",2,"NO2",0.0672215815485997
"1331",38.558228,-121.492981,"Sacramento",2,"Ozone",0.443093773240484
"1332",38.558228,-121.492981,"Sacramento",3,"NO2",0.0624922839506173
"1333",38.558228,-121.492981,"Sacramento",3,"Ozone",0.409783344617468
"1334",38.558228,-121.492981,"Sacramento",4,"NO2",0.140058823529412
"1335",38.558228,-121.492981,"Sacramento",4,"Ozone",0.203940413262854
"1336",38.593322,-121.503795,"Sacramento",1,"CO",0.00868829337094499
"1337",38.593322,-121.503795,"Sacramento",1,"NO2",0.141842105263158
"1338",38.593322,-121.503795,"Sacramento",2,"CO",0.00674323325945329
"1339",38.593322,-121.503795,"Sacramento",2,"NO2",0.121283497884344
"1340",38.593322,-121.503795,"Sacramento",3,"CO",0.00627902308464369
"1341",38.593322,-121.503795,"Sacramento",3,"NO2",0.116655737704918
"1342",38.593322,-121.503795,"Sacramento",4,"CO",0.00978436657681941
"1343",38.593322,-121.503795,"Sacramento",4,"NO2",0.144377358490566
"1344",38.613779,-121.368014,"Sacramento",1,"CO",0.0112916049382716
"1345",38.613779,-121.368014,"Sacramento",1,"NO2",0.0882299182299182
"1346",38.613779,-121.368014,"Sacramento",1,"Ozone",0.273523146833286
"1347",38.613779,-121.368014,"Sacramento",1,"SO2",0.0515465247540719
"1348",38.613779,-121.368014,"Sacramento",2,"CO",0.00529158991596639
"1349",38.613779,-121.368014,"Sacramento",2,"NO2",0.0339040451552211
"1350",38.613779,-121.368014,"Sacramento",2,"Ozone",0.472927025937374
"1351",38.613779,-121.368014,"Sacramento",2,"SO2",0.0313000707714084
"1352",38.613779,-121.368014,"Sacramento",3,"CO",0.00507108891108891
"1353",38.613779,-121.368014,"Sacramento",3,"NO2",0.0323824451410658
"1354",38.613779,-121.368014,"Sacramento",3,"Ozone",0.451162171162171
"1355",38.613779,-121.368014,"Sacramento",3,"SO2",0.031348162475822
"1356",38.613779,-121.368014,"Sacramento",4,"CO",0.0113378126737076
"1357",38.613779,-121.368014,"Sacramento",4,"NO2",0.0801620947630923
"1358",38.613779,-121.368014,"Sacramento",4,"Ozone",0.223685636856369
"1359",38.613779,-121.368014,"Sacramento",4,"SO2",0.0263745277927685
"1360",38.650783,-121.506767,"Sacramento",1,"CO",0.0195402637589332
"1361",38.650783,-121.506767,"Sacramento",1,"NO2",0.0792311661506708
"1362",38.650783,-121.506767,"Sacramento",1,"Ozone",0.307198113902601
"1363",38.650783,-121.506767,"Sacramento",2,"CO",0.00921243665251336
"1364",38.650783,-121.506767,"Sacramento",2,"NO2",0.0382454458293384
"1365",38.650783,-121.506767,"Sacramento",2,"Ozone",0.48953568004383
"1366",38.650783,-121.506767,"Sacramento",3,"CO",0.00766372503483511
"1367",38.650783,-121.506767,"Sacramento",3,"NO2",0.0522294472828611
"1368",38.650783,-121.506767,"Sacramento",3,"Ozone",0.481255391148563
"1369",38.650783,-121.506767,"Sacramento",4,"CO",0.0135714285714286
"1370",38.650783,-121.506767,"Sacramento",4,"NO2",0.0950473484848485
"1371",38.650783,-121.506767,"Sacramento",4,"Ozone",0.28673566017316
"1372",38.654069,-122.901857,"Sonoma",1,"Ozone",0.357630878438332
"1373",38.654069,-122.901857,"Sonoma",2,"Ozone",0.442385478453512
"1374",38.654069,-122.901857,"Sonoma",3,"Ozone",0.344593490399019
"1375",38.654069,-122.901857,"Sonoma",4,"Ozone",0.30745123350545
"1376",38.66121,-121.73269,"Yolo",1,"Ozone",0.321703169456759
"1377",38.66121,-121.73269,"Yolo",2,"Ozone",0.453366021733369
"1378",38.66121,-121.73269,"Yolo",3,"Ozone",0.411151102676526
"1379",38.66121,-121.73269,"Yolo",4,"Ozone",0.278229413312286
"1380",38.683304,-121.164457,"Sacramento",1,"NO2",0.0326682352941177
"1381",38.683304,-121.164457,"Sacramento",1,"Ozone",0.346178151260504
"1382",38.683304,-121.164457,"Sacramento",2,"NO2",0.0176686139139671
"1383",38.683304,-121.164457,"Sacramento",2,"Ozone",0.519301804953127
"1384",38.683304,-121.164457,"Sacramento",3,"NO2",0.020362959516054
"1385",38.683304,-121.164457,"Sacramento",3,"Ozone",0.590214717808948
"1386",38.683304,-121.164457,"Sacramento",4,"NO2",0.0388099717779868
"1387",38.683304,-121.164457,"Sacramento",4,"Ozone",0.338408163265306
"1388",38.71209,-121.38109,"Sacramento",1,"CO",0.0203768252472916
"1389",38.71209,-121.38109,"Sacramento",1,"NO2",0.0700518134715026
"1390",38.71209,-121.38109,"Sacramento",1,"Ozone",0.292019379584146
"1391",38.71209,-121.38109,"Sacramento",2,"CO",0.00821598801579736
"1392",38.71209,-121.38109,"Sacramento",2,"NO2",0.0444280266920877
"1393",38.71209,-121.38109,"Sacramento",2,"Ozone",0.504392788505537
"1394",38.71209,-121.38109,"Sacramento",3,"CO",0.0133315184101273
"1395",38.71209,-121.38109,"Sacramento",3,"NO2",0.0425405092592593
"1396",38.71209,-121.38109,"Sacramento",3,"Ozone",0.522459674675015
"1397",38.71209,-121.38109,"Sacramento",4,"CO",0.0150895792793397
"1398",38.71209,-121.38109,"Sacramento",4,"NO2",0.0961764705882353
"1399",38.71209,-121.38109,"Sacramento",4,"Ozone",0.257411385606874
"1400",38.725282,-120.821916,"El Dorado",1,"Ozone",0.539737901849703
"1401",38.725282,-120.821916,"El Dorado",2,"Ozone",0.669179389312977
"1402",38.725282,-120.821916,"El Dorado",3,"Ozone",0.829555012888346
"1403",38.725282,-120.821916,"El Dorado",4,"Ozone",0.510309208749662
"1404",38.745726,-121.266312,"Placer",1,"NO2",0.0918884099616858
"1405",38.745726,-121.266312,"Placer",1,"Ozone",0.344141559062649
"1406",38.745726,-121.266312,"Placer",2,"NO2",0.0637380019588639
"1407",38.745726,-121.266312,"Placer",2,"Ozone",0.528703962053571
"1408",38.745726,-121.266312,"Placer",3,"NO2",0.0623486404833837
"1409",38.745726,-121.266312,"Placer",3,"Ozone",0.565179451090781
"1410",38.745726,-121.266312,"Placer",4,"NO2",0.103278056112224
"1411",38.745726,-121.266312,"Placer",4,"Ozone",0.31061069220841
"1412",38.81161,-120.033084,"El Dorado",2,"Ozone",0.650133291516387
"1413",38.81161,-120.033084,"El Dorado",3,"Ozone",0.70998783619408
"1414",38.81161,-120.033084,"El Dorado",4,"Ozone",0.577239030254458
"1415",38.885528,-121.303144,"Placer",1,"Ozone",0.311338707545923
"1416",38.885528,-121.303144,"Placer",2,"Ozone",0.49566220581449
"1417",38.885528,-121.303144,"Placer",3,"Ozone",0.552679807502143
"1418",38.885528,-121.303144,"Placer",4,"Ozone",0.244497451313554
"1419",38.890941,-121.003373,"El Dorado",2,"Ozone",0.535209797508872
"1420",38.890941,-121.003373,"El Dorado",3,"Ozone",0.671279832330471
"1421",38.890941,-121.003373,"El Dorado",4,"Ozone",0.433420523138833
"1422",38.935578,-121.100648,"Placer",1,"Ozone",0.390570899960354
"1423",38.935578,-121.100648,"Placer",2,"Ozone",0.555046296296296
