County,Month,Dayofweek,Pollutant,Sample,Latitude,Longitude
Contra Costa,4,Mon,SO2,0.018218924,37.936013,-122.026154
Contra Costa,4,Tues,CO,0.008925886,37.936013,-122.026154
Contra Costa,4,Tues,NO2,0.064945504,37.936013,-122.026154
Contra Costa,4,Tues,Ozone,0.468898404,37.936013,-122.026154
Contra Costa,4,Tues,SO2,0.01991791,37.936013,-122.026154
Contra Costa,4,Wed,CO,0.008743935,37.936013,-122.026154
Contra Costa,4,Wed,NO2,0.053428962,37.936013,-122.026154
Contra Costa,4,Wed,Ozone,0.514645858,37.936013,-122.026154
Contra Costa,4,Wed,SO2,0.018345536,37.936013,-122.026154
Contra Costa,4,Thurs,CO,0.008207598,37.936013,-122.026154
Contra Costa,4,Thurs,NO2,0.041586957,37.936013,-122.026154
Contra Costa,4,Thurs,Ozone,0.495384003,37.936013,-122.026154
Contra Costa,4,Thurs,SO2,0.017665409,37.936013,-122.026154
Contra Costa,4,Fri,CO,0.009109731,37.936013,-122.026154
Contra Costa,4,Fri,NO2,0.040470588,37.936013,-122.026154
Contra Costa,4,Fri,Ozone,0.480143168,37.936013,-122.026154
Contra Costa,4,Fri,SO2,0.013489383,37.936013,-122.026154
Contra Costa,4,Sat,CO,0.009233954,37.936013,-122.026154
Contra Costa,4,Sat,NO2,0.040482609,37.936013,-122.026154
Contra Costa,4,Sat,Ozone,0.450962733,37.936013,-122.026154
Contra Costa,4,Sat,SO2,0.015733333,37.936013,-122.026154
Contra Costa,5,Sun,CO,0.007519669,37.936013,-122.026154
Contra Costa,5,Sun,NO2,0.032086957,37.936013,-122.026154
Contra Costa,5,Sun,Ozone,0.442360248,37.936013,-122.026154
Contra Costa,5,Sun,SO2,0.015845926,37.936013,-122.026154
Contra Costa,5,Mon,CO,0.007884058,37.936013,-122.026154
Contra Costa,5,Mon,NO2,0.042563043,37.936013,-122.026154
Contra Costa,5,Mon,Ozone,0.422173913,37.936013,-122.026154
Contra Costa,5,Mon,SO2,0.016308148,37.936013,-122.026154
Contra Costa,5,Tues,CO,0.007222925,37.936013,-122.026154
Contra Costa,5,Tues,NO2,0.052815556,37.936013,-122.026154
Contra Costa,5,Tues,Ozone,0.406126984,37.936013,-122.026154
Contra Costa,5,Tues,SO2,0.018209524,37.936013,-122.026154
Contra Costa,5,Wed,CO,0.007064732,37.936013,-122.026154
Contra Costa,5,Wed,NO2,0.046171196,37.936013,-122.026154
Contra Costa,5,Wed,Ozone,0.430784161,37.936013,-122.026154
Contra Costa,5,Wed,SO2,0.016017381,37.936013,-122.026154
Contra Costa,5,Thurs,CO,0.00735797,37.936013,-122.026154
Contra Costa,5,Thurs,NO2,0.038524862,37.936013,-122.026154
Contra Costa,5,Thurs,Ozone,0.471270718,37.936013,-122.026154
Contra Costa,5,Thurs,SO2,0.014946842,37.936013,-122.026154
Contra Costa,5,Fri,CO,0.007153209,37.936013,-122.026154
Contra Costa,5,Fri,NO2,0.039902174,37.936013,-122.026154
Contra Costa,5,Fri,Ozone,0.472437888,37.936013,-122.026154
Contra Costa,5,Fri,SO2,0.014819753,37.936013,-122.026154
Contra Costa,5,Sat,CO,0.007225673,37.936013,-122.026154
Contra Costa,5,Sat,NO2,0.035211957,37.936013,-122.026154
Contra Costa,5,Sat,Ozone,0.465100932,37.936013,-122.026154
Contra Costa,5,Sat,SO2,0.016925578,37.936013,-122.026154
Contra Costa,6,Sun,CO,0.006266945,37.936013,-122.026154
Contra Costa,6,Sun,NO2,0.037382022,37.936013,-122.026154
Contra Costa,6,Sun,Ozone,0.472592295,37.936013,-122.026154
Contra Costa,6,Sun,SO2,0.01789899,37.936013,-122.026154
Contra Costa,6,Mon,CO,0.006604555,37.936013,-122.026154
Contra Costa,6,Mon,NO2,0.048326975,37.936013,-122.026154
Contra Costa,6,Mon,Ozone,0.410977034,37.936013,-122.026154
Contra Costa,6,Mon,SO2,0.017208955,37.936013,-122.026154
Contra Costa,6,Tues,CO,0.006128364,37.936013,-122.026154
Contra Costa,6,Tues,NO2,0.04694837,37.936013,-122.026154
Contra Costa,6,Tues,Ozone,0.414751553,37.936013,-122.026154
Contra Costa,6,Tues,SO2,0.01737306,37.936013,-122.026154
Contra Costa,6,Wed,CO,0.005457557,37.936013,-122.026154
Contra Costa,6,Wed,NO2,0.037759382,37.936013,-122.026154
Contra Costa,6,Wed,Ozone,0.407600126,37.936013,-122.026154
Contra Costa,6,Wed,SO2,0.0168091,37.936013,-122.026154
Contra Costa,6,Thurs,CO,0.005664307,37.936013,-122.026154
Contra Costa,6,Thurs,NO2,0.043222707,37.936013,-122.026154
Contra Costa,6,Thurs,Ozone,0.429351216,37.936013,-122.026154
Contra Costa,6,Thurs,SO2,0.017553244,37.936013,-122.026154
Contra Costa,6,Fri,CO,0.006387164,37.936013,-122.026154
Contra Costa,6,Fri,NO2,0.048340782,37.936013,-122.026154
Contra Costa,6,Fri,Ozone,0.425618516,37.936013,-122.026154
Contra Costa,6,Fri,SO2,0.018930864,37.936013,-122.026154
Contra Costa,6,Sat,CO,0.006469979,37.936013,-122.026154
Contra Costa,6,Sat,NO2,0.048765217,37.936013,-122.026154
Contra Costa,6,Sat,Ozone,0.478550725,37.936013,-122.026154
Contra Costa,6,Sat,SO2,0.020167901,37.936013,-122.026154
Contra Costa,7,Sun,CO,0.004993789,37.936013,-122.026154
Contra Costa,7,Sun,NO2,0.029397826,37.936013,-122.026154
Contra Costa,7,Sun,Ozone,0.373509317,37.936013,-122.026154
Contra Costa,7,Sun,SO2,0.015732922,37.936013,-122.026154
Contra Costa,7,Mon,CO,0.004699793,37.936013,-122.026154
Contra Costa,7,Mon,NO2,0.035861413,37.936013,-122.026154
Contra Costa,7,Mon,Ozone,0.356444099,37.936013,-122.026154
Contra Costa,7,Mon,SO2,0.015981806,37.936013,-122.026154
Contra Costa,7,Tues,CO,0.005196687,37.936013,-122.026154
Contra Costa,7,Tues,NO2,0.043527174,37.936013,-122.026154
Contra Costa,7,Tues,Ozone,0.380745342,37.936013,-122.026154
Contra Costa,7,Tues,SO2,0.017305712,37.936013,-122.026154
Contra Costa,7,Wed,CO,0.005196687,37.936013,-122.026154
Contra Costa,7,Wed,NO2,0.046991848,37.936013,-122.026154
Contra Costa,7,Wed,Ozone,0.390139752,37.936013,-122.026154
Contra Costa,7,Wed,SO2,0.018316049,37.936013,-122.026154
Contra Costa,7,Thurs,CO,0.005269841,37.936013,-122.026154
Contra Costa,7,Thurs,NO2,0.046961326,37.936013,-122.026154
Contra Costa,7,Thurs,Ozone,0.360063141,37.936013,-122.026154
Contra Costa,7,Thurs,SO2,0.018468672,37.936013,-122.026154
Contra Costa,7,Fri,CO,0.005184265,37.936013,-122.026154
Contra Costa,7,Fri,NO2,0.047543478,37.936013,-122.026154
Contra Costa,7,Fri,Ozone,0.355279503,37.936013,-122.026154
Contra Costa,7,Fri,SO2,0.018652819,37.936013,-122.026154
Contra Costa,7,Sat,CO,0.004993789,37.936013,-122.026154
Contra Costa,7,Sat,NO2,0.03556087,37.936013,-122.026154
Contra Costa,7,Sat,Ozone,0.352732919,37.936013,-122.026154
Contra Costa,7,Sat,SO2,0.016197084,37.936013,-122.026154
Contra Costa,8,Sun,CO,0.009026915,37.936013,-122.026154
Contra Costa,8,Sun,NO2,0.032849275,37.936013,-122.026154
Contra Costa,8,Sun,Ozone,0.404270186,37.936013,-122.026154
Contra Costa,8,Sun,SO2,0.014924565,37.936013,-122.026154
Contra Costa,8,Mon,CO,0.008358209,37.936013,-122.026154
Contra Costa,8,Mon,NO2,0.039655481,37.936013,-122.026154
Contra Costa,8,Mon,Ozone,0.35704783,37.936013,-122.026154
Contra Costa,8,Mon,SO2,0.014493374,37.936013,-122.026154
Contra Costa,8,Tues,CO,0.007621849,37.936013,-122.026154
Contra Costa,8,Tues,NO2,0.044243956,37.936013,-122.026154
Contra Costa,8,Tues,Ozone,0.350612245,37.936013,-122.026154
Contra Costa,8,Tues,SO2,0.017098747,37.936013,-122.026154
Contra Costa,8,Wed,CO,0.007852814,37.936013,-122.026154
Contra Costa,8,Wed,NO2,0.045668934,37.936013,-122.026154
Contra Costa,8,Wed,Ozone,0.365694849,37.936013,-122.026154
Contra Costa,8,Wed,SO2,0.015399491,37.936013,-122.026154
Contra Costa,8,Thurs,CO,0.008623566,37.936013,-122.026154
Contra Costa,8,Thurs,NO2,0.041806011,37.936013,-122.026154
Contra Costa,8,Thurs,Ozone,0.371233411,37.936013,-122.026154
Contra Costa,8,Thurs,SO2,0.014578115,37.936013,-122.026154
Contra Costa,8,Fri,CO,0.008871636,37.936013,-122.026154
Contra Costa,8,Fri,NO2,0.045195402,37.936013,-122.026154
Contra Costa,8,Fri,Ozone,0.390877329,37.936013,-122.026154
Contra Costa,8,Fri,SO2,0.015319149,37.936013,-122.026154
Contra Costa,8,Sat,CO,0.008964803,37.936013,-122.026154
Contra Costa,8,Sat,NO2,0.037255072,37.936013,-122.026154
Contra Costa,8,Sat,Ozone,0.401746894,37.936013,-122.026154
Contra Costa,8,Sat,SO2,0.014290135,37.936013,-122.026154
Contra Costa,9,Sun,CO,0.010414079,37.936013,-122.026154
Contra Costa,9,Sun,NO2,0.04942663,37.936013,-122.026154
Contra Costa,9,Sun,Ozone,0.426048137,37.936013,-122.026154
Contra Costa,9,Sun,SO2,0.01729798,37.936013,-122.026154
Contra Costa,9,Mon,CO,0.010797101,37.936013,-122.026154
Contra Costa,9,Mon,NO2,0.068415761,37.936013,-122.026154
Contra Costa,9,Mon,Ozone,0.427290373,37.936013,-122.026154
Contra Costa,9,Mon,SO2,0.020548556,37.936013,-122.026154
Contra Costa,9,Tues,CO,0.010031056,37.936013,-122.026154
Contra Costa,9,Tues,NO2,0.072540761,37.936013,-122.026154
Contra Costa,9,Tues,Ozone,0.437150621,37.936013,-122.026154
Contra Costa,9,Tues,SO2,0.017692409,37.936013,-122.026154
Contra Costa,9,Wed,CO,0.009430642,37.936013,-122.026154
Contra Costa,9,Wed,NO2,0.062358696,37.936013,-122.026154
Contra Costa,9,Wed,Ozone,0.377872671,37.936013,-122.026154
Contra Costa,9,Wed,SO2,0.017691619,37.936013,-122.026154
Contra Costa,9,Thurs,CO,0.008781513,37.936013,-122.026154
Contra Costa,9,Thurs,NO2,0.04883956,37.936013,-122.026154
Contra Costa,9,Thurs,Ozone,0.397582418,37.936013,-122.026154
Contra Costa,9,Thurs,SO2,0.013325373,37.936013,-122.026154
Contra Costa,9,Fri,CO,0.009689441,37.936013,-122.026154
Contra Costa,9,Fri,NO2,0.056297826,37.936013,-122.026154
Contra Costa,9,Fri,Ozone,0.400900621,37.936013,-122.026154
Contra Costa,9,Fri,SO2,0.015419259,37.936013,-122.026154
Contra Costa,9,Sat,CO,0.009968944,37.936013,-122.026154
Contra Costa,9,Sat,NO2,0.051334239,37.936013,-122.026154
Contra Costa,9,Sat,Ozone,0.372360248,37.936013,-122.026154
Contra Costa,9,Sat,SO2,0.017483709,37.936013,-122.026154
Contra Costa,10,Sun,CO,0.007861272,37.936013,-122.026154
Contra Costa,10,Sun,NO2,0.041331887,37.936013,-122.026154
Contra Costa,10,Sun,Ozone,0.448806941,37.936013,-122.026154
Contra Costa,10,Sun,SO2,0.013792221,37.936013,-122.026154
Contra Costa,10,Mon,CO,0.008274154,37.936013,-122.026154
Contra Costa,10,Mon,NO2,0.062106291,37.936013,-122.026154
Contra Costa,10,Mon,Ozone,0.395506663,37.936013,-122.026154
Contra Costa,10,Mon,SO2,0.013358936,37.936013,-122.026154
Contra Costa,10,Tues,CO,0.008550799,37.936013,-122.026154
Contra Costa,10,Tues,NO2,0.05697561,37.936013,-122.026154
Contra Costa,10,Tues,Ozone,0.390437476,37.936013,-122.026154
Contra Costa,10,Tues,SO2,0.013256363,37.936013,-122.026154
Contra Costa,10,Wed,CO,0.008881988,37.936013,-122.026154
Contra Costa,10,Wed,NO2,0.074627717,37.936013,-122.026154
Contra Costa,10,Wed,Ozone,0.30011646,37.936013,-122.026154
Contra Costa,10,Wed,SO2,0.015932584,37.936013,-122.026154
Contra Costa,10,Thurs,CO,0.009579221,37.936013,-122.026154
Contra Costa,10,Thurs,NO2,0.090455041,37.936013,-122.026154
Contra Costa,10,Thurs,Ozone,0.236161931,37.936013,-122.026154
Contra Costa,10,Thurs,SO2,0.015898578,37.936013,-122.026154
Contra Costa,10,Fri,CO,0.009591837,37.936013,-122.026154
Contra Costa,10,Fri,NO2,0.084550279,37.936013,-122.026154
Contra Costa,10,Fri,Ozone,0.261612131,37.936013,-122.026154
Contra Costa,10,Fri,SO2,0.016318296,37.936013,-122.026154
Contra Costa,10,Sat,CO,0.008893476,37.936013,-122.026154
Contra Costa,10,Sat,NO2,0.0684859,37.936013,-122.026154
Contra Costa,10,Sat,Ozone,0.350666253,37.936013,-122.026154
Contra Costa,10,Sat,SO2,0.017213195,37.936013,-122.026154
Contra Costa,11,Sun,CO,0.009182195,37.936013,-122.026154
Contra Costa,11,Sun,NO2,0.063951087,37.936013,-122.026154
Contra Costa,11,Sun,Ozone,0.285947205,37.936013,-122.026154
Contra Costa,11,Sun,SO2,0.013903704,37.936013,-122.026154
Contra Costa,11,Mon,CO,0.009855072,37.936013,-122.026154
Contra Costa,11,Mon,NO2,0.082597826,37.936013,-122.026154
Contra Costa,11,Mon,Ozone,0.243206522,37.936013,-122.026154
Contra Costa,11,Mon,SO2,0.015,37.936013,-122.026154
Contra Costa,11,Tues,CO,0.009186684,37.936013,-122.026154
Contra Costa,11,Tues,NO2,0.083971175,37.936013,-122.026154
Contra Costa,11,Tues,Ozone,0.261355717,37.936013,-122.026154
Contra Costa,11,Tues,SO2,0.015226263,37.936013,-122.026154
Contra Costa,11,Wed,CO,0.009916458,37.936013,-122.026154
Contra Costa,11,Wed,NO2,0.090888403,37.936013,-122.026154
Contra Costa,11,Wed,Ozone,0.248921538,37.936013,-122.026154
Contra Costa,11,Wed,SO2,0.015701674,37.936013,-122.026154
Contra Costa,11,Thurs,CO,0.010144928,37.936013,-122.026154
Contra Costa,11,Thurs,NO2,0.098539945,37.936013,-122.026154
Contra Costa,11,Thurs,Ozone,0.189936859,37.936013,-122.026154
Contra Costa,11,Thurs,SO2,0.016940588,37.936013,-122.026154
Contra Costa,11,Fri,CO,0.011884058,37.936013,-122.026154
Contra Costa,11,Fri,NO2,0.121875,37.936013,-122.026154
Contra Costa,11,Fri,Ozone,0.198754379,37.936013,-122.026154
Contra Costa,11,Fri,SO2,0.021116981,37.936013,-122.026154
Contra Costa,11,Sat,CO,0.008467909,37.936013,-122.026154
Contra Costa,11,Sat,NO2,0.063024457,37.936013,-122.026154
Contra Costa,11,Sat,Ozone,0.347476708,37.936013,-122.026154
Contra Costa,11,Sat,SO2,0.01537037,37.936013,-122.026154
Contra Costa,12,Sun,CO,0.012872615,37.936013,-122.026154
Contra Costa,12,Sun,NO2,0.096274368,37.936013,-122.026154
Contra Costa,12,Sun,Ozone,0.205776173,37.936013,-122.026154
Contra Costa,12,Sun,SO2,0.018605166,37.936013,-122.026154
Contra Costa,12,Mon,CO,0.013457557,37.936013,-122.026154
Contra Costa,12,Mon,NO2,0.104595668,37.936013,-122.026154
Contra Costa,12,Mon,Ozone,0.202122153,37.936013,-122.026154
Contra Costa,12,Mon,SO2,0.019180247,37.936013,-122.026154
Contra Costa,12,Tues,CO,0.014088312,37.936013,-122.026154
Contra Costa,12,Tues,NO2,0.126432727,37.936013,-122.026154
Contra Costa,12,Tues,Ozone,0.16987013,37.936013,-122.026154
Contra Costa,12,Tues,SO2,0.019699005,37.936013,-122.026154
Contra Costa,12,Wed,CO,0.013799172,37.936013,-122.026154
Contra Costa,12,Wed,NO2,0.125286232,37.936013,-122.026154
Contra Costa,12,Wed,Ozone,0.170548654,37.936013,-122.026154
Contra Costa,12,Wed,SO2,0.019473098,37.936013,-122.026154
Contra Costa,12,Thurs,CO,0.012151163,37.936013,-122.026154
Contra Costa,12,Thurs,NO2,0.105543605,37.936013,-122.026154
Contra Costa,12,Thurs,Ozone,0.210797342,37.936013,-122.026154
Contra Costa,12,Thurs,SO2,0.018318408,37.936013,-122.026154
Contra Costa,12,Fri,CO,0.010832298,37.936013,-122.026154
Contra Costa,12,Fri,NO2,0.086504348,37.936013,-122.026154
Contra Costa,12,Fri,Ozone,0.307287785,37.936013,-122.026154
Contra Costa,12,Fri,SO2,0.015861728,37.936013,-122.026154
Contra Costa,12,Sat,CO,0.011627907,37.936013,-122.026154
Contra Costa,12,Sat,NO2,0.088610465,37.936013,-122.026154
Contra Costa,12,Sat,Ozone,0.270186335,37.936013,-122.026154
Contra Costa,12,Sat,SO2,0.015996049,37.936013,-122.026154
Fresno,1,Sun,CO,0.009303421,36.785322,-119.774174
Fresno,1,Sun,NO2,0.091773214,36.705506,-119.741966
Fresno,1,Sun,Ozone,0.282875112,36.705506,-119.741966
Fresno,1,Sun,SO2,0.000544444,36.785322,-119.774174
Fresno,1,Mon,CO,0.011556985,36.785322,-119.774174
Fresno,1,Mon,NO2,0.12009324,36.705506,-119.741966
Fresno,1,Mon,Ozone,0.188055423,36.705506,-119.741966
Fresno,1,Mon,SO2,0.001096296,36.785322,-119.774174
Fresno,1,Tues,CO,0.010109541,36.785322,-119.774174
Fresno,1,Tues,NO2,0.116271111,36.705506,-119.741966
Fresno,1,Tues,Ozone,0.227335165,36.705506,-119.741966
Fresno,1,Tues,SO2,0.000336842,36.785322,-119.774174
Fresno,1,Wed,CO,0.009336641,36.785322,-119.774174
Fresno,1,Wed,NO2,0.101278161,36.705506,-119.741966
Fresno,1,Wed,Ozone,0.268690096,36.705506,-119.741966
Fresno,1,Wed,SO2,0.000695652,36.785322,-119.774174
Fresno,1,Thurs,CO,0.009387481,36.785322,-119.774174
Fresno,1,Thurs,NO2,0.098806818,36.705506,-119.741966
Fresno,1,Thurs,Ozone,0.214836932,36.705506,-119.741966
Fresno,1,Thurs,SO2,0.000477193,36.785322,-119.774174
Fresno,1,Fri,CO,0.011295487,36.785322,-119.774174
Fresno,1,Fri,NO2,0.111092657,36.705506,-119.741966
Fresno,1,Fri,Ozone,0.220369364,36.705506,-119.741966
Fresno,1,Fri,SO2,0.000985507,36.785322,-119.774174
Fresno,1,Sat,CO,0.009144408,36.785322,-119.774174
Fresno,1,Sat,NO2,0.09837218,36.705506,-119.741966
Fresno,1,Sat,Ozone,0.296378526,36.705506,-119.741966
Fresno,1,Sat,SO2,5.00E-04,36.785322,-119.774174
Fresno,2,Sun,CO,0.014705936,36.785322,-119.774174
Fresno,2,Sun,NO2,0.106927509,36.705506,-119.741966
Fresno,2,Sun,Ozone,0.27890625,36.705506,-119.741966
Fresno,2,Sun,SO2,0.001041667,36.785322,-119.774174
Fresno,2,Mon,CO,0.013956805,36.785322,-119.774174
Fresno,2,Mon,NO2,0.131754858,36.705506,-119.741966
Fresno,2,Mon,Ozone,0.294953618,36.705506,-119.741966
Fresno,2,Mon,SO2,0.001085546,36.785322,-119.774174
Fresno,2,Tues,CO,0.014634164,36.785322,-119.774174
Fresno,2,Tues,NO2,0.150502752,36.705506,-119.741966
Fresno,2,Tues,Ozone,0.28775842,36.705506,-119.741966
Fresno,2,Tues,SO2,0.002189474,36.785322,-119.774174
Fresno,2,Wed,CO,0.013832975,36.785322,-119.774174
Fresno,2,Wed,NO2,0.139024621,36.705506,-119.741966
Fresno,2,Wed,Ozone,0.301959444,36.705506,-119.741966
Fresno,2,Wed,SO2,0.002028986,36.785322,-119.774174
Fresno,2,Thurs,CO,0.014633199,36.785322,-119.774174
Fresno,2,Thurs,NO2,0.145297552,36.705506,-119.741966
Fresno,2,Thurs,Ozone,0.31113114,36.705506,-119.741966
Fresno,2,Thurs,SO2,0.001319444,36.785322,-119.774174
Fresno,2,Fri,CO,0.014999065,36.785322,-119.774174
Fresno,2,Fri,NO2,0.137071823,36.705506,-119.741966
Fresno,2,Fri,Ozone,0.31390625,36.705506,-119.741966
Fresno,2,Fri,SO2,0.001811594,36.785322,-119.774174
Fresno,2,Sat,CO,0.014080102,36.785322,-119.774174
Fresno,2,Sat,NO2,0.110790654,36.705506,-119.741966
Fresno,2,Sat,Ozone,0.293607825,36.705506,-119.741966
Fresno,2,Sat,SO2,0.001,36.785322,-119.774174
Fresno,3,Sun,CO,0.010965043,36.785322,-119.774174
Fresno,3,Sun,NO2,0.051056645,36.705506,-119.741966
Fresno,3,Sun,Ozone,0.437773177,36.705506,-119.741966
Fresno,3,Sun,SO2,0.000333333,36.785322,-119.774174
Fresno,3,Mon,CO,0.010684852,36.785322,-119.774174
Fresno,3,Mon,NO2,0.06192809,36.705506,-119.741966
Fresno,3,Mon,Ozone,0.457915058,36.705506,-119.741966
Fresno,3,Mon,SO2,0,36.785322,-119.774174
Fresno,3,Tues,CO,0.010934718,36.785322,-119.774174
Fresno,3,Tues,NO2,0.100642617,36.705506,-119.741966
Fresno,3,Tues,Ozone,0.401160261,36.705506,-119.741966
Fresno,3,Tues,SO2,0.000403361,36.785322,-119.774174
Fresno,3,Wed,CO,0.011581234,36.785322,-119.774174
Fresno,3,Wed,NO2,0.109883573,36.705506,-119.741966
Fresno,3,Wed,Ozone,0.371245421,36.705506,-119.741966
Fresno,3,Wed,SO2,0.002011494,36.785322,-119.774174
Fresno,3,Thurs,CO,0.010885044,36.785322,-119.774174
Fresno,3,Thurs,NO2,0.093100649,36.705506,-119.741966
Fresno,3,Thurs,Ozone,0.368642021,36.705506,-119.741966
Fresno,3,Thurs,SO2,0.001176471,36.785322,-119.774174
Fresno,3,Fri,CO,0.011869118,36.785322,-119.774174
Fresno,3,Fri,NO2,0.090786275,36.705506,-119.741966
Fresno,3,Fri,Ozone,0.384672378,36.705506,-119.741966
Fresno,3,Fri,SO2,0.001434783,36.785322,-119.774174
Fresno,3,Sat,CO,0.012305134,36.785322,-119.774174
Fresno,3,Sat,NO2,0.076740977,36.705506,-119.741966
Fresno,3,Sat,Ozone,0.391310508,36.705506,-119.741966
Fresno,3,Sat,SO2,0.000930556,36.785322,-119.774174
Fresno,4,Sun,CO,0.005445692,36.785322,-119.774174
Fresno,4,Sun,NO2,0.056536058,36.705506,-119.741966
Fresno,4,Sun,Ozone,0.498596733,36.705506,-119.741966
Fresno,4,Sun,SO2,0.002767025,36.785322,-119.774174
Fresno,4,Mon,CO,0.005220998,36.785322,-119.774174
Fresno,4,Mon,NO2,0.076565421,36.705506,-119.741966
Fresno,4,Mon,Ozone,0.51535536,36.705506,-119.741966
Fresno,4,Mon,SO2,0.002496454,36.785322,-119.774174
Fresno,4,Tues,CO,0.005702507,36.785322,-119.774174
Fresno,4,Tues,NO2,0.07924477,36.705506,-119.741966
Fresno,4,Tues,Ozone,0.521298271,36.705506,-119.741966
Fresno,4,Tues,SO2,0.005458333,36.785322,-119.774174
Fresno,4,Wed,CO,0.005977075,36.785322,-119.774174
Fresno,4,Wed,NO2,0.082843348,36.705506,-119.741966
Fresno,4,Wed,Ozone,0.583957466,36.705506,-119.741966
Fresno,4,Wed,SO2,0.005254902,36.785322,-119.774174
Fresno,4,Thurs,CO,0.005221748,36.785322,-119.774174
Fresno,4,Thurs,NO2,0.073585313,36.705506,-119.741966
Fresno,4,Thurs,Ozone,0.539139252,36.705506,-119.741966
Fresno,4,Thurs,SO2,0.004,36.785322,-119.774174
Fresno,4,Fri,CO,0.005432353,36.785322,-119.774174
Fresno,4,Fri,NO2,0.075727592,36.705506,-119.741966
Fresno,4,Fri,Ozone,0.492003594,36.705506,-119.741966
Fresno,4,Fri,SO2,0.003574713,36.785322,-119.774174
Fresno,4,Sat,CO,0.005887369,36.785322,-119.774174
Fresno,4,Sat,NO2,0.064887218,36.705506,-119.741966
Fresno,4,Sat,Ozone,0.52455943,36.705506,-119.741966
Fresno,4,Sat,SO2,0.002988889,36.785322,-119.774174
Fresno,5,Sun,CO,0.00494998,36.785322,-119.774174
Fresno,5,Sun,NO2,0.045769486,36.705506,-119.741966
Fresno,5,Sun,Ozone,0.554960071,36.705506,-119.741966
Fresno,5,Sun,SO2,0.00548538,36.785322,-119.774174
Fresno,5,Mon,CO,0.005165435,36.785322,-119.774174
Fresno,5,Mon,NO2,0.06810311,36.705506,-119.741966
Fresno,5,Mon,Ozone,0.557089286,36.705506,-119.741966
Fresno,5,Mon,SO2,0.007165217,36.785322,-119.774174
Fresno,5,Tues,CO,0.005796397,36.785322,-119.774174
Fresno,5,Tues,NO2,0.091030844,36.705506,-119.741966
Fresno,5,Tues,Ozone,0.560629358,36.705506,-119.741966
Fresno,5,Tues,SO2,0.0117,36.785322,-119.774174
Fresno,5,Wed,CO,0.005775086,36.785322,-119.774174
Fresno,5,Wed,NO2,0.081295181,36.705506,-119.741966
Fresno,5,Wed,Ozone,0.56660658,36.705506,-119.741966
Fresno,5,Wed,SO2,0.009681159,36.785322,-119.774174
Fresno,5,Thurs,CO,0.005214123,36.785322,-119.774174
Fresno,5,Thurs,NO2,0.07156998,36.705506,-119.741966
Fresno,5,Thurs,Ozone,0.593912848,36.705506,-119.741966
Fresno,5,Thurs,SO2,0.009718519,36.785322,-119.774174
Fresno,5,Fri,CO,0.005174327,36.785322,-119.774174
Fresno,5,Fri,NO2,0.071993852,36.705506,-119.741966
Fresno,5,Fri,Ozone,0.568246445,36.705506,-119.741966
Fresno,5,Fri,SO2,0.007678161,36.785322,-119.774174
