"","Latitude","Longitude","County","Month","Dayofweek","Pollutant","Sample"
"25265",37.97231,-122.520004,"Marin",3,"Thurs","Ozone",0.349813664596273
"25266",37.97231,-122.520004,"Marin",3,"Fri","CO",0.00950310559006211
"25267",37.97231,-122.520004,"Marin",3,"Fri","NO2",0.076945652173913
"25268",37.97231,-122.520004,"Marin",3,"Fri","Ozone",0.372515527950311
"25269",37.97231,-122.520004,"Marin",3,"Sat","CO",0.0093167701863354
"25270",37.97231,-122.520004,"Marin",3,"Sat","NO2",0.0558369565217391
"25271",37.97231,-122.520004,"Marin",3,"Sat","Ozone",0.384937888198758
"25272",37.97231,-122.520004,"Marin",4,"Sun","CO",0.00307453416149068
"25273",37.97231,-122.520004,"Marin",4,"Sun","NO2",0.0569673913043478
"25274",37.97231,-122.520004,"Marin",4,"Sun","Ozone",0.455124223602484
"25275",37.97231,-122.520004,"Marin",4,"Mon","CO",0.00332298136645963
"25276",37.97231,-122.520004,"Marin",4,"Mon","NO2",0.0859130434782609
"25277",37.97231,-122.520004,"Marin",4,"Mon","Ozone",0.461645962732919
"25278",37.97231,-122.520004,"Marin",4,"Tues","CO",0.00381987577639752
"25279",37.97231,-122.520004,"Marin",4,"Tues","NO2",0.108326086956522
"25280",37.97231,-122.520004,"Marin",4,"Tues","Ozone",0.430745341614907
"25281",37.97231,-122.520004,"Marin",4,"Wed","CO",0.0043167701863354
"25282",37.97231,-122.520004,"Marin",4,"Wed","NO2",0.100434782608696
"25283",37.97231,-122.520004,"Marin",4,"Wed","Ozone",0.441304347826087
"25284",37.97231,-122.520004,"Marin",4,"Thurs","CO",0.00354037267080745
"25285",37.97231,-122.520004,"Marin",4,"Thurs","NO2",0.0659891304347826
"25286",37.97231,-122.520004,"Marin",4,"Thurs","Ozone",0.468012422360248
"25287",37.97231,-122.520004,"Marin",4,"Fri","CO",0.00375155279503106
"25288",37.97231,-122.520004,"Marin",4,"Fri","NO2",0.0717304347826087
"25289",37.97231,-122.520004,"Marin",4,"Fri","Ozone",0.458136645962733
"25290",37.97231,-122.520004,"Marin",4,"Sat","CO",0.00434782608695652
"25291",37.97231,-122.520004,"Marin",4,"Sat","NO2",0.0738
"25292",37.97231,-122.520004,"Marin",4,"Sat","Ozone",0.417763975155279
"25293",37.97231,-122.520004,"Marin",5,"Sun","CO",0.00519254658385093
"25294",37.97231,-122.520004,"Marin",5,"Sun","NO2",0.042495652173913
"25295",37.97231,-122.520004,"Marin",5,"Sun","Ozone",0.409316770186335
"25296",37.97231,-122.520004,"Marin",5,"Mon","CO",0.00549068322981366
"25297",37.97231,-122.520004,"Marin",5,"Mon","NO2",0.0567565217391304
"25298",37.97231,-122.520004,"Marin",5,"Mon","Ozone",0.376024844720497
"25299",37.97231,-122.520004,"Marin",5,"Tues","CO",0.00571428571428571
"25300",37.97231,-122.520004,"Marin",5,"Tues","NO2",0.0692521739130435
"25301",37.97231,-122.520004,"Marin",5,"Tues","Ozone",0.347080745341615
"25302",37.97231,-122.520004,"Marin",5,"Wed","CO",0.00577639751552795
"25303",37.97231,-122.520004,"Marin",5,"Wed","NO2",0.0657582417582418
"25304",37.97231,-122.520004,"Marin",5,"Wed","Ozone",0.364751552795031
"25305",37.97231,-122.520004,"Marin",5,"Thurs","CO",0.00518633540372671
"25306",37.97231,-122.520004,"Marin",5,"Thurs","NO2",0.0543804347826087
"25307",37.97231,-122.520004,"Marin",5,"Thurs","Ozone",0.439130434782609
"25308",37.97231,-122.520004,"Marin",5,"Fri","CO",0.00574534161490683
"25309",37.97231,-122.520004,"Marin",5,"Fri","NO2",0.0654673913043478
"25310",37.97231,-122.520004,"Marin",5,"Fri","Ozone",0.456832298136646
"25311",37.97231,-122.520004,"Marin",5,"Sat","CO",0.00599378881987578
"25312",37.97231,-122.520004,"Marin",5,"Sat","NO2",0.0592934782608696
"25313",37.97231,-122.520004,"Marin",5,"Sat","Ozone",0.434472049689441
"25314",37.97231,-122.520004,"Marin",6,"Sun","CO",0.00683229813664596
"25315",37.97231,-122.520004,"Marin",6,"Sun","NO2",0.0399565217391304
"25316",37.97231,-122.520004,"Marin",6,"Sun","Ozone",0.417080745341615
"25317",37.97231,-122.520004,"Marin",6,"Mon","CO",0.00726708074534162
"25318",37.97231,-122.520004,"Marin",6,"Mon","NO2",0.0603695652173913
"25319",37.97231,-122.520004,"Marin",6,"Mon","Ozone",0.360714285714286
"25320",37.97231,-122.520004,"Marin",6,"Tues","CO",0.00739130434782609
"25321",37.97231,-122.520004,"Marin",6,"Tues","NO2",0.0563152173913044
"25322",37.97231,-122.520004,"Marin",6,"Tues","Ozone",0.360403726708075
"25323",37.97231,-122.520004,"Marin",6,"Wed","CO",0.00695652173913044
"25324",37.97231,-122.520004,"Marin",6,"Wed","NO2",0.0494260869565217
"25325",37.97231,-122.520004,"Marin",6,"Wed","Ozone",0.353291925465838
"25326",37.97231,-122.520004,"Marin",6,"Thurs","CO",0.0071304347826087
"25327",37.97231,-122.520004,"Marin",6,"Thurs","NO2",0.0514173913043478
"25328",37.97231,-122.520004,"Marin",6,"Thurs","Ozone",0.360496894409938
"25329",37.97231,-122.520004,"Marin",6,"Fri","CO",0.00763975155279503
"25330",37.97231,-122.520004,"Marin",6,"Fri","NO2",0.0773695652173913
"25331",37.97231,-122.520004,"Marin",6,"Fri","Ozone",0.35667701863354
"25332",37.97231,-122.520004,"Marin",6,"Sat","CO",0.00791925465838509
"25333",37.97231,-122.520004,"Marin",6,"Sat","NO2",0.0626195652173913
"25334",37.97231,-122.520004,"Marin",6,"Sat","Ozone",0.4
"25335",37.97231,-122.520004,"Marin",7,"Sun","CO",0.00939130434782609
"25336",37.97231,-122.520004,"Marin",7,"Sun","NO2",0.0294608695652174
"25337",37.97231,-122.520004,"Marin",7,"Sun","Ozone",0.316770186335404
"25338",37.97231,-122.520004,"Marin",7,"Mon","CO",0.00953416149068323
"25339",37.97231,-122.520004,"Marin",7,"Mon","NO2",0.0424565217391304
"25340",37.97231,-122.520004,"Marin",7,"Mon","Ozone",0.283695652173913
"25341",37.97231,-122.520004,"Marin",7,"Tues","CO",0.00984472049689441
"25342",37.97231,-122.520004,"Marin",7,"Tues","NO2",0.0559021739130435
"25343",37.97231,-122.520004,"Marin",7,"Tues","Ozone",0.287888198757764
"25344",37.97231,-122.520004,"Marin",7,"Wed","CO",0.00987577639751553
"25345",37.97231,-122.520004,"Marin",7,"Wed","NO2",0.0583260869565217
"25346",37.97231,-122.520004,"Marin",7,"Wed","Ozone",0.276552795031056
"25347",37.97231,-122.520004,"Marin",7,"Thurs","CO",0.00972049689440994
"25348",37.97231,-122.520004,"Marin",7,"Thurs","NO2",0.0524347826086957
"25349",37.97231,-122.520004,"Marin",7,"Thurs","Ozone",0.262267080745342
"25350",37.97231,-122.520004,"Marin",7,"Fri","CO",0.00961490683229814
"25351",37.97231,-122.520004,"Marin",7,"Fri","NO2",0.0506782608695652
"25352",37.97231,-122.520004,"Marin",7,"Fri","Ozone",0.253540372670807
"25353",37.97231,-122.520004,"Marin",7,"Sat","CO",0.00949068322981366
"25354",37.97231,-122.520004,"Marin",7,"Sat","NO2",0.0343217391304348
"25355",37.97231,-122.520004,"Marin",7,"Sat","Ozone",0.28944099378882
"25356",37.97231,-122.520004,"Marin",8,"Sun","CO",0.0103416149068323
"25357",37.97231,-122.520004,"Marin",8,"Sun","NO2",0.0342608695652174
"25358",37.97231,-122.520004,"Marin",8,"Sun","Ozone",0.319565217391304
"25359",37.97231,-122.520004,"Marin",8,"Mon","CO",0.0106832298136646
"25360",37.97231,-122.520004,"Marin",8,"Mon","NO2",0.0487217391304348
"25361",37.97231,-122.520004,"Marin",8,"Mon","Ozone",0.290434782608696
"25362",37.97231,-122.520004,"Marin",8,"Tues","CO",0.0105093167701863
"25363",37.97231,-122.520004,"Marin",8,"Tues","NO2",0.0511565217391304
"25364",37.97231,-122.520004,"Marin",8,"Tues","Ozone",0.263478260869565
"25365",37.97231,-122.520004,"Marin",8,"Wed","CO",0.011266846361186
"25366",37.97231,-122.520004,"Marin",8,"Wed","NO2",0.0514622641509434
"25367",37.97231,-122.520004,"Marin",8,"Wed","Ozone",0.266037735849057
"25368",37.97231,-122.520004,"Marin",8,"Thurs","CO",0.0113322632423756
"25369",37.97231,-122.520004,"Marin",8,"Thurs","NO2",0.0543820224719101
"25370",37.97231,-122.520004,"Marin",8,"Thurs","Ozone",0.287319422150883
"25371",37.97231,-122.520004,"Marin",8,"Fri","CO",0.0107453416149068
"25372",37.97231,-122.520004,"Marin",8,"Fri","NO2",0.0526413043478261
"25373",37.97231,-122.520004,"Marin",8,"Fri","Ozone",0.310403726708074
"25374",37.97231,-122.520004,"Marin",8,"Sat","CO",0.0110248447204969
"25375",37.97231,-122.520004,"Marin",8,"Sat","NO2",0.042304347826087
"25376",37.97231,-122.520004,"Marin",8,"Sat","Ozone",0.315993788819876
"25377",37.97231,-122.520004,"Marin",9,"Sun","CO",0.00888198757763975
"25378",37.97231,-122.520004,"Marin",9,"Sun","NO2",0.0783260869565217
"25379",37.97231,-122.520004,"Marin",9,"Sun","Ozone",0.339596273291925
"25380",37.97231,-122.520004,"Marin",9,"Mon","CO",0.00970172684458399
"25381",37.97231,-122.520004,"Marin",9,"Mon","NO2",0.116478260869565
"25382",37.97231,-122.520004,"Marin",9,"Mon","Ozone",0.340031397174254
"25383",37.97231,-122.520004,"Marin",9,"Tues","CO",0.0101552795031056
"25384",37.97231,-122.520004,"Marin",9,"Tues","NO2",0.115489130434783
"25385",37.97231,-122.520004,"Marin",9,"Tues","Ozone",0.306521739130435
"25386",37.97231,-122.520004,"Marin",9,"Wed","CO",0.0096583850931677
"25387",37.97231,-122.520004,"Marin",9,"Wed","NO2",0.0888695652173913
"25388",37.97231,-122.520004,"Marin",9,"Wed","Ozone",0.306366459627329
"25389",37.97231,-122.520004,"Marin",9,"Thurs","CO",0.00834782608695652
"25390",37.97231,-122.520004,"Marin",9,"Thurs","NO2",0.0617565217391304
"25391",37.97231,-122.520004,"Marin",9,"Thurs","Ozone",0.355776397515528
"25392",37.97231,-122.520004,"Marin",9,"Fri","CO",0.00916770186335404
"25393",37.97231,-122.520004,"Marin",9,"Fri","NO2",0.0720434782608696
"25394",37.97231,-122.520004,"Marin",9,"Fri","Ozone",0.341366459627329
"25395",37.97231,-122.520004,"Marin",9,"Sat","CO",0.00832298136645963
"25396",37.97231,-122.520004,"Marin",9,"Sat","NO2",0.0680652173913043
"25397",37.97231,-122.520004,"Marin",9,"Sat","Ozone",0.286645962732919
"25398",37.97231,-122.520004,"Marin",10,"Sun","CO",0.0112298136645963
"25399",37.97231,-122.520004,"Marin",10,"Sun","NO2",0.0718
"25400",37.97231,-122.520004,"Marin",10,"Sun","Ozone",0.412670807453416
"25401",37.97231,-122.520004,"Marin",10,"Mon","CO",0.0123229813664596
"25402",37.97231,-122.520004,"Marin",10,"Mon","NO2",0.102147826086957
"25403",37.97231,-122.520004,"Marin",10,"Mon","Ozone",0.352546583850932
"25404",37.97231,-122.520004,"Marin",10,"Tues","CO",0.0119254658385093
"25405",37.97231,-122.520004,"Marin",10,"Tues","NO2",0.0773586956521739
"25406",37.97231,-122.520004,"Marin",10,"Tues","Ozone",0.389596273291925
"25407",37.97231,-122.520004,"Marin",10,"Wed","CO",0.0126708074534161
"25408",37.97231,-122.520004,"Marin",10,"Wed","NO2",0.09825
"25409",37.97231,-122.520004,"Marin",10,"Wed","Ozone",0.300776397515528
"25410",37.97231,-122.520004,"Marin",10,"Thurs","CO",0.0132298136645963
"25411",37.97231,-122.520004,"Marin",10,"Thurs","NO2",0.124282608695652
"25412",37.97231,-122.520004,"Marin",10,"Thurs","Ozone",0.210714285714286
"25413",37.97231,-122.520004,"Marin",10,"Fri","CO",0.0121739130434783
"25414",37.97231,-122.520004,"Marin",10,"Fri","NO2",0.111815217391304
"25415",37.97231,-122.520004,"Marin",10,"Fri","Ozone",0.270031055900621
"25416",37.97231,-122.520004,"Marin",10,"Sat","CO",0.0118012422360248
"25417",37.97231,-122.520004,"Marin",10,"Sat","NO2",0.0846347826086957
"25418",37.97231,-122.520004,"Marin",10,"Sat","Ozone",0.392298136645963
"25419",37.97231,-122.520004,"Marin",11,"Sun","CO",0.0104347826086957
"25420",37.97231,-122.520004,"Marin",11,"Sun","NO2",0.0898478260869565
"25421",37.97231,-122.520004,"Marin",11,"Sun","Ozone",0.308074534161491
"25422",37.97231,-122.520004,"Marin",11,"Mon","CO",0.0121739130434783
"25423",37.97231,-122.520004,"Marin",11,"Mon","NO2",0.12645652173913
"25424",37.97231,-122.520004,"Marin",11,"Mon","Ozone",0.254192546583851
"25425",37.97231,-122.520004,"Marin",11,"Tues","CO",0.0109305373525557
"25426",37.97231,-122.520004,"Marin",11,"Tues","NO2",0.131009174311927
"25427",37.97231,-122.520004,"Marin",11,"Tues","Ozone",0.277064220183486
"25428",37.97231,-122.520004,"Marin",11,"Wed","CO",0.0119006211180124
"25429",37.97231,-122.520004,"Marin",11,"Wed","NO2",0.146678260869565
"25430",37.97231,-122.520004,"Marin",11,"Wed","Ozone",0.233167701863354
"25431",37.97231,-122.520004,"Marin",11,"Thurs","CO",0.0134415584415584
"25432",37.97231,-122.520004,"Marin",11,"Thurs","NO2",0.166386363636364
"25433",37.97231,-122.520004,"Marin",11,"Thurs","Ozone",0.162824675324675
"25434",37.97231,-122.520004,"Marin",11,"Fri","CO",0.0137577639751553
"25435",37.97231,-122.520004,"Marin",11,"Fri","NO2",0.17595652173913
"25436",37.97231,-122.520004,"Marin",11,"Fri","Ozone",0.196428571428571
"25437",37.97231,-122.520004,"Marin",11,"Sat","CO",0.0105590062111801
"25438",37.97231,-122.520004,"Marin",11,"Sat","NO2",0.096695652173913
"25439",37.97231,-122.520004,"Marin",11,"Sat","Ozone",0.347981366459627
"25440",37.97231,-122.520004,"Marin",12,"Sun","CO",0.0151863354037267
"25441",37.97231,-122.520004,"Marin",12,"Sun","NO2",0.130684782608696
"25442",37.97231,-122.520004,"Marin",12,"Sun","Ozone",0.184782608695652
"25443",37.97231,-122.520004,"Marin",12,"Mon","CO",0.0153015873015873
"25444",37.97231,-122.520004,"Marin",12,"Mon","NO2",0.161255555555556
"25445",37.97231,-122.520004,"Marin",12,"Mon","Ozone",0.166825396825397
"25446",37.97231,-122.520004,"Marin",12,"Tues","CO",0.0163081861958266
"25447",37.97231,-122.520004,"Marin",12,"Tues","NO2",0.18204347826087
"25448",37.97231,-122.520004,"Marin",12,"Tues","Ozone",0.169502407704655
"25449",37.97231,-122.520004,"Marin",12,"Wed","CO",0.0163414634146341
"25450",37.97231,-122.520004,"Marin",12,"Wed","NO2",0.164333333333333
"25451",37.97231,-122.520004,"Marin",12,"Wed","Ozone",0.175783972125436
"25452",37.97231,-122.520004,"Marin",12,"Thurs","CO",0.0164223602484472
"25453",37.97231,-122.520004,"Marin",12,"Thurs","NO2",0.172860869565217
"25454",37.97231,-122.520004,"Marin",12,"Thurs","Ozone",0.164472049689441
"25455",37.97231,-122.520004,"Marin",12,"Fri","CO",0.0132173913043478
"25456",37.97231,-122.520004,"Marin",12,"Fri","NO2",0.115826086956522
"25457",37.97231,-122.520004,"Marin",12,"Fri","Ozone",0.346335403726708
"25458",37.97231,-122.520004,"Marin",12,"Sat","CO",0.014111801242236
"25459",37.97231,-122.520004,"Marin",12,"Sat","NO2",0.121878260869565
"25460",37.97231,-122.520004,"Marin",12,"Sat","Ozone",0.267701863354037
"25461",37.981582,-120.379611,"Tuolumne",1,"Sun","Ozone",0.341366459627329
"25462",37.981582,-120.379611,"Tuolumne",1,"Mon","Ozone",0.320652173913043
"25463",37.981582,-120.379611,"Tuolumne",1,"Tues","Ozone",0.321273291925466
"25464",37.981582,-120.379611,"Tuolumne",1,"Wed","Ozone",0.35139751552795
"25465",37.981582,-120.379611,"Tuolumne",1,"Thurs","Ozone",0.292546583850932
"25466",37.981582,-120.379611,"Tuolumne",1,"Fri","Ozone",0.316645962732919
"25467",37.981582,-120.379611,"Tuolumne",1,"Sat","Ozone",0.363105590062112
"25468",37.981582,-120.379611,"Tuolumne",2,"Sun","Ozone",0.299223602484472
"25469",37.981582,-120.379611,"Tuolumne",2,"Mon","Ozone",0.350568900126422
"25470",37.981582,-120.379611,"Tuolumne",2,"Tues","Ozone",0.298730158730159
"25471",37.981582,-120.379611,"Tuolumne",2,"Wed","Ozone",0.392778649921507
"25472",37.981582,-120.379611,"Tuolumne",2,"Thurs","Ozone",0.346869983948636
"25473",37.981582,-120.379611,"Tuolumne",2,"Fri","Ozone",0.330926216640502
"25474",37.981582,-120.379611,"Tuolumne",2,"Sat","Ozone",0.30139751552795
"25475",37.981582,-120.379611,"Tuolumne",3,"Sun","Ozone",0.551863354037267
"25476",37.981582,-120.379611,"Tuolumne",3,"Mon","Ozone",0.581211180124224
"25477",37.981582,-120.379611,"Tuolumne",3,"Tues","Ozone",0.437142857142857
"25478",37.981582,-120.379611,"Tuolumne",3,"Wed","Ozone",0.345559845559846
"25479",37.981582,-120.379611,"Tuolumne",3,"Thurs","Ozone",0.406086956521739
"25480",37.981582,-120.379611,"Tuolumne",3,"Fri","Ozone",0.482608695652174
"25481",37.981582,-120.379611,"Tuolumne",3,"Sat","Ozone",0.500310559006211
"25482",37.981582,-120.379611,"Tuolumne",4,"Sun","Ozone",0.481987577639752
"25483",37.981582,-120.379611,"Tuolumne",4,"Mon","Ozone",0.50916149068323
"25484",37.981582,-120.379611,"Tuolumne",4,"Tues","Ozone",0.452380952380952
"25485",37.981582,-120.379611,"Tuolumne",4,"Wed","Ozone",0.554850088183421
"25486",37.981582,-120.379611,"Tuolumne",4,"Thurs","Ozone",0.572826086956522
"25487",37.981582,-120.379611,"Tuolumne",4,"Fri","Ozone",0.525962732919255
"25488",37.981582,-120.379611,"Tuolumne",4,"Sat","Ozone",0.501366459627329
"25489",37.981582,-120.379611,"Tuolumne",5,"Sun","Ozone",0.577460317460317
"25490",37.981582,-120.379611,"Tuolumne",5,"Mon","Ozone",0.591937765205092
"25491",37.981582,-120.379611,"Tuolumne",5,"Tues","Ozone",0.57593984962406
"25492",37.981582,-120.379611,"Tuolumne",5,"Wed","Ozone",0.576552795031056
"25493",37.981582,-120.379611,"Tuolumne",5,"Thurs","Ozone",0.602329192546584
"25494",37.981582,-120.379611,"Tuolumne",5,"Fri","Ozone",0.591505791505791
"25495",37.981582,-120.379611,"Tuolumne",5,"Sat","Ozone",0.530227743271221
"25496",37.981582,-120.379611,"Tuolumne",6,"Sun","Ozone",0.784316770186335
"25497",37.981582,-120.379611,"Tuolumne",6,"Mon","Ozone",0.798913043478261
"25498",37.981582,-120.379611,"Tuolumne",6,"Tues","Ozone",0.810869565217391
"25499",37.981582,-120.379611,"Tuolumne",6,"Wed","Ozone",0.755652173913043
"25500",37.981582,-120.379611,"Tuolumne",6,"Thurs","Ozone",0.76695652173913
"25501",37.981582,-120.379611,"Tuolumne",6,"Fri","Ozone",0.727018633540373
"25502",37.981582,-120.379611,"Tuolumne",6,"Sat","Ozone",0.727795031055901
"25503",37.981582,-120.379611,"Tuolumne",7,"Sun","Ozone",0.802018633540373
"25504",37.981582,-120.379611,"Tuolumne",7,"Mon","Ozone",0.818788819875776
"25505",37.981582,-120.379611,"Tuolumne",7,"Tues","Ozone",0.828726708074534
"25506",37.981582,-120.379611,"Tuolumne",7,"Wed","Ozone",0.85667701863354
"25507",37.981582,-120.379611,"Tuolumne",7,"Thurs","Ozone",0.882763975155279
"25508",37.981582,-120.379611,"Tuolumne",7,"Fri","Ozone",0.888543140028288
"25509",37.981582,-120.379611,"Tuolumne",7,"Sat","Ozone",0.803416149068323
"25510",37.981582,-120.379611,"Tuolumne",8,"Sun","Ozone",0.798291925465838
"25511",37.981582,-120.379611,"Tuolumne",8,"Mon","Ozone",0.755124223602484
"25512",37.981582,-120.379611,"Tuolumne",8,"Tues","Ozone",0.735869565217391
"25513",37.981582,-120.379611,"Tuolumne",8,"Wed","Ozone",0.737267080745342
"25514",37.981582,-120.379611,"Tuolumne",8,"Thurs","Ozone",0.859964726631393
"25515",37.981582,-120.379611,"Tuolumne",8,"Fri","Ozone",0.822826086956522
"25516",37.981582,-120.379611,"Tuolumne",8,"Sat","Ozone",0.826086956521739
"25517",37.981582,-120.379611,"Tuolumne",9,"Sun","Ozone",0.641459627329192
"25518",37.981582,-120.379611,"Tuolumne",9,"Mon","Ozone",0.677950310559006
"25519",37.981582,-120.379611,"Tuolumne",9,"Tues","Ozone",0.676086956521739
"25520",37.981582,-120.379611,"Tuolumne",9,"Wed","Ozone",0.698447204968944
"25521",37.981582,-120.379611,"Tuolumne",9,"Thurs","Ozone",0.629813664596273
"25522",37.981582,-120.379611,"Tuolumne",9,"Fri","Ozone",0.637515527950311
"25523",37.981582,-120.379611,"Tuolumne",9,"Sat","Ozone",0.636024844720497
"25524",37.981582,-120.379611,"Tuolumne",10,"Sun","Ozone",0.558012422360248
"25525",37.981582,-120.379611,"Tuolumne",10,"Mon","Ozone",0.499875776397515
"25526",37.981582,-120.379611,"Tuolumne",10,"Tues","Ozone",0.477018633540373
"25527",37.981582,-120.379611,"Tuolumne",10,"Wed","Ozone",0.43944099378882
"25528",37.981582,-120.379611,"Tuolumne",10,"Thurs","Ozone",0.433229813664596
"25529",37.981582,-120.379611,"Tuolumne",10,"Fri","Ozone",0.434782608695652
"25530",37.981582,-120.379611,"Tuolumne",10,"Sat","Ozone",0.494285714285714
"25531",37.981582,-120.379611,"Tuolumne",11,"Sun","Ozone",0.426242236024845
"25532",37.981582,-120.379611,"Tuolumne",11,"Mon","Ozone",0.348757763975155
"25533",37.981582,-120.379611,"Tuolumne",11,"Tues","Ozone",0.323229813664596
"25534",37.981582,-120.379611,"Tuolumne",11,"Wed","Ozone",0.318012422360248
"25535",37.981582,-120.379611,"Tuolumne",11,"Thurs","Ozone",0.288819875776398
"25536",37.981582,-120.379611,"Tuolumne",11,"Fri","Ozone",0.370496894409938
"25537",37.981582,-120.379611,"Tuolumne",11,"Sat","Ozone",0.521428571428571
"25538",37.981582,-120.379611,"Tuolumne",12,"Sun","Ozone",0.214596273291925
"25539",37.981582,-120.379611,"Tuolumne",12,"Mon","Ozone",0.221583850931677
"25540",37.981582,-120.379611,"Tuolumne",12,"Tues","Ozone",0.193344155844156
"25541",37.981582,-120.379611,"Tuolumne",12,"Wed","Ozone",0.206366459627329
"25542",37.981582,-120.379611,"Tuolumne",12,"Thurs","Ozone",0.264596273291925
"25543",37.981582,-120.379611,"Tuolumne",12,"Fri","Ozone",0.338260869565217
"25544",37.981582,-120.379611,"Tuolumne",12,"Sat","Ozone",0.331304347826087
"25545",38.006311,-121.641918,"Contra Costa",1,"Sun","CO",0.0109316770186335
"25546",38.006311,-121.641918,"Contra Costa",1,"Sun","NO2",0.0482782608695652
"25547",38.006311,-121.641918,"Contra Costa",1,"Sun","Ozone",0.303975155279503
"25548",38.006311,-121.641918,"Contra Costa",1,"Sun","SO2",0.0176848484848485
"25549",38.006311,-121.641918,"Contra Costa",1,"Mon","CO",0.011304347826087
"25550",38.006311,-121.641918,"Contra Costa",1,"Mon","NO2",0.0630434782608696
"25551",38.006311,-121.641918,"Contra Costa",1,"Mon","Ozone",0.24332298136646
"25552",38.006311,-121.641918,"Contra Costa",1,"Mon","SO2",0.0167121212121212
"25553",38.006311,-121.641918,"Contra Costa",1,"Tues","CO",0.0114596273291925
"25554",38.006311,-121.641918,"Contra Costa",1,"Tues","NO2",0.0690217391304348
"25555",38.006311,-121.641918,"Contra Costa",1,"Tues","Ozone",0.215527950310559
"25556",38.006311,-121.641918,"Contra Costa",1,"Tues","SO2",0.0168636363636364
"25557",38.006311,-121.641918,"Contra Costa",1,"Wed","CO",0.0103726708074534
"25558",38.006311,-121.641918,"Contra Costa",1,"Wed","NO2",0.0575760869565217
"25559",38.006311,-121.641918,"Contra Costa",1,"Wed","Ozone",0.261490683229814
"25560",38.006311,-121.641918,"Contra Costa",1,"Wed","SO2",0.0165757575757576
"25561",38.006311,-121.641918,"Contra Costa",1,"Thurs","CO",0.0116149068322981
"25562",38.006311,-121.641918,"Contra Costa",1,"Thurs","NO2",0.0763695652173913
"25563",38.006311,-121.641918,"Contra Costa",1,"Thurs","Ozone",0.17888198757764
"25564",38.006311,-121.641918,"Contra Costa",1,"Thurs","SO2",0.0181818181818182
"25565",38.006311,-121.641918,"Contra Costa",1,"Fri","CO",0.0111801242236025
"25566",38.006311,-121.641918,"Contra Costa",1,"Fri","NO2",0.0626260869565217
"25567",38.006311,-121.641918,"Contra Costa",1,"Fri","Ozone",0.24223602484472
"25568",38.006311,-121.641918,"Contra Costa",1,"Fri","SO2",0.0174545454545455
"25569",38.006311,-121.641918,"Contra Costa",1,"Sat","CO",0.010360248447205
"25570",38.006311,-121.641918,"Contra Costa",1,"Sat","NO2",0.045695652173913
"25571",38.006311,-121.641918,"Contra Costa",1,"Sat","Ozone",0.339875776397515
"25572",38.006311,-121.641918,"Contra Costa",1,"Sat","SO2",0.0167757575757576
"25573",38.006311,-121.641918,"Contra Costa",2,"Sun","CO",0.0119254658385093
"25574",38.006311,-121.641918,"Contra Costa",2,"Sun","NO2",0.0531739130434783
"25575",38.006311,-121.641918,"Contra Costa",2,"Sun","Ozone",0.286490683229814
"25576",38.006311,-121.641918,"Contra Costa",2,"Sun","SO2",0.0224242424242424
"25577",38.006311,-121.641918,"Contra Costa",2,"Mon","CO",0.0117117117117117
"25578",38.006311,-121.641918,"Contra Costa",2,"Mon","NO2",0.0563153153153153
"25579",38.006311,-121.641918,"Contra Costa",2,"Mon","Ozone",0.302187902187902
"25580",38.006311,-121.641918,"Contra Costa",2,"Mon","SO2",0.018816199376947
"25581",38.006311,-121.641918,"Contra Costa",2,"Tues","CO",0.0129192546583851
"25582",38.006311,-121.641918,"Contra Costa",2,"Tues","NO2",0.0778152173913043
"25583",38.006311,-121.641918,"Contra Costa",2,"Tues","Ozone",0.260403726708074
"25584",38.006311,-121.641918,"Contra Costa",2,"Tues","SO2",0.0201818181818182
"25585",38.006311,-121.641918,"Contra Costa",2,"Wed","CO",0.0123913043478261
"25586",38.006311,-121.641918,"Contra Costa",2,"Wed","NO2",0.0825760869565217
"25587",38.006311,-121.641918,"Contra Costa",2,"Wed","Ozone",0.280124223602484
"25588",38.006311,-121.641918,"Contra Costa",2,"Wed","SO2",0.0206666666666667
"25589",38.006311,-121.641918,"Contra Costa",2,"Thurs","CO",0.0124844720496894
"25590",38.006311,-121.641918,"Contra Costa",2,"Thurs","NO2",0.0875326086956522
"25591",38.006311,-121.641918,"Contra Costa",2,"Thurs","Ozone",0.30667701863354
"25592",38.006311,-121.641918,"Contra Costa",2,"Thurs","SO2",0.0204090909090909
"25593",38.006311,-121.641918,"Contra Costa",2,"Fri","CO",0.0124534161490683
"25594",38.006311,-121.641918,"Contra Costa",2,"Fri","NO2",0.0833804347826087
"25595",38.006311,-121.641918,"Contra Costa",2,"Fri","Ozone",0.279968944099379
"25596",38.006311,-121.641918,"Contra Costa",2,"Fri","SO2",0.0219393939393939
"25597",38.006311,-121.641918,"Contra Costa",2,"Sat","CO",0.0116459627329193
"25598",38.006311,-121.641918,"Contra Costa",2,"Sat","NO2",0.0523586956521739
"25599",38.006311,-121.641918,"Contra Costa",2,"Sat","Ozone",0.310869565217391
"25600",38.006311,-121.641918,"Contra Costa",2,"Sat","SO2",0.0201515151515152
"25601",38.006311,-121.641918,"Contra Costa",3,"Sun","CO",0.0102484472049689
"25602",38.006311,-121.641918,"Contra Costa",3,"Sun","NO2",0.0190760869565217
"25603",38.006311,-121.641918,"Contra Costa",3,"Sun","Ozone",0.402329192546584
"25604",38.006311,-121.641918,"Contra Costa",3,"Sun","SO2",0.0170151515151515
