County,Hour,Weekend_day,Pollutant,Sample,Latitude,Longitude
Imperial,11,weekday,Ozone,0.622393822,32.676186,-115.484144
Imperial,11,weekday,SO2,0.012442688,32.676186,-115.484144
Imperial,11,weekend,CO,0.003476898,32.676186,-115.484144
Imperial,11,weekend,NO2,0.034488038,32.676186,-115.484144
Imperial,11,weekend,Ozone,0.602676112,32.676186,-115.484144
Imperial,11,weekend,SO2,0.013794872,32.676186,-115.484144
Imperial,12,weekday,CO,0.00375721,32.676186,-115.484144
Imperial,12,weekday,NO2,0.038685658,32.676186,-115.484144
Imperial,12,weekday,Ozone,0.649183216,32.676186,-115.484144
Imperial,12,weekday,SO2,0.012942708,32.676186,-115.484144
Imperial,12,weekend,CO,0.003166694,32.676186,-115.484144
Imperial,12,weekend,NO2,0.029330144,32.676186,-115.484144
Imperial,12,weekend,Ozone,0.623283346,32.676186,-115.484144
Imperial,12,weekend,SO2,0.012923077,32.676186,-115.484144
Imperial,13,weekday,CO,0.003570353,32.676186,-115.484144
Imperial,13,weekday,NO2,0.037625743,32.676186,-115.484144
Imperial,13,weekday,Ozone,0.658832046,32.676186,-115.484144
Imperial,13,weekday,SO2,0.011532808,32.676186,-115.484144
Imperial,13,weekend,CO,0.003095184,32.676186,-115.484144
Imperial,13,weekend,NO2,0.027899522,32.676186,-115.484144
Imperial,13,weekend,Ozone,0.632004736,32.676186,-115.484144
Imperial,13,weekend,SO2,0.013128205,32.676186,-115.484144
Imperial,14,weekday,CO,0.003557912,32.676186,-115.484144
Imperial,14,weekday,NO2,0.038514911,32.676186,-115.484144
Imperial,14,weekday,Ozone,0.660798461,32.676186,-115.484144
Imperial,14,weekday,SO2,0.010556863,32.676186,-115.484144
Imperial,14,weekend,CO,0.003046962,32.676186,-115.484144
Imperial,14,weekend,NO2,0.025755981,32.676186,-115.484144
Imperial,14,weekend,Ozone,0.641676505,32.676186,-115.484144
Imperial,14,weekend,SO2,0.010987179,32.676186,-115.484144
Imperial,15,weekday,CO,0.00362964,32.676186,-115.484144
Imperial,15,weekday,NO2,0.040035433,32.676186,-115.484144
Imperial,15,weekday,Ozone,0.654123629,32.676186,-115.484144
Imperial,15,weekday,SO2,0.010619974,32.676186,-115.484144
Imperial,15,weekend,CO,0.003049633,32.676186,-115.484144
Imperial,15,weekend,NO2,0.026095694,32.676186,-115.484144
Imperial,15,weekend,Ozone,0.640181031,32.676186,-115.484144
Imperial,15,weekend,SO2,0.009641026,32.676186,-115.484144
Imperial,16,weekday,CO,0.004219688,32.676186,-115.484144
Imperial,16,weekday,NO2,0.056698444,32.676186,-115.484144
Imperial,16,weekday,Ozone,0.617101951,32.676186,-115.484144
Imperial,16,weekday,SO2,0.009312741,32.676186,-115.484144
Imperial,16,weekend,CO,0.00338449,32.676186,-115.484144
Imperial,16,weekend,NO2,0.034789474,32.676186,-115.484144
Imperial,16,weekend,Ozone,0.61519087,32.676186,-115.484144
Imperial,16,weekend,SO2,0.008833333,32.676186,-115.484144
Imperial,17,weekday,CO,0.006206335,32.676186,-115.484144
Imperial,17,weekday,NO2,0.106194981,32.676186,-115.484144
Imperial,17,weekday,Ozone,0.523778092,32.676186,-115.484144
Imperial,17,weekday,SO2,0.008574359,32.676186,-115.484144
Imperial,17,weekend,CO,0.004500571,32.676186,-115.484144
Imperial,17,weekend,NO2,0.067148325,32.676186,-115.484144
Imperial,17,weekend,Ozone,0.539039748,32.676186,-115.484144
Imperial,17,weekend,SO2,0.007692308,32.676186,-115.484144
Imperial,18,weekday,CO,0.008872709,32.676186,-115.484144
Imperial,18,weekday,NO2,0.145512524,32.676186,-115.484144
Imperial,18,weekday,Ozone,0.42154644,32.676186,-115.484144
Imperial,18,weekday,SO2,0.008475096,32.676186,-115.484144
Imperial,18,weekend,CO,0.006813136,32.676186,-115.484144
Imperial,18,weekend,NO2,0.107927885,32.676186,-115.484144
Imperial,18,weekend,Ozone,0.436796537,32.676186,-115.484144
Imperial,18,weekend,SO2,0.007282051,32.676186,-115.484144
Imperial,19,weekday,CO,0.010489964,32.676186,-115.484144
Imperial,19,weekday,NO2,0.157061538,32.676186,-115.484144
Imperial,19,weekday,Ozone,0.35978022,32.676186,-115.484144
Imperial,19,weekday,SO2,0.009813538,32.676186,-115.484144
Imperial,19,weekend,CO,0.008681938,32.676186,-115.484144
Imperial,19,weekend,NO2,0.130416268,32.676186,-115.484144
Imperial,19,weekend,Ozone,0.373396301,32.676186,-115.484144
Imperial,19,weekend,SO2,0.008525641,32.676186,-115.484144
Imperial,20,weekday,CO,0.01072381,32.676186,-115.484144
Imperial,20,weekday,NO2,0.145491329,32.676186,-115.484144
Imperial,20,weekday,Ozone,0.339827316,32.676186,-115.484144
Imperial,20,weekday,SO2,0.010302564,32.676186,-115.484144
Imperial,20,weekend,CO,0.009678982,32.676186,-115.484144
Imperial,20,weekend,NO2,0.127942584,32.676186,-115.484144
Imperial,20,weekend,Ozone,0.353600945,32.676186,-115.484144
Imperial,20,weekend,SO2,0.008730769,32.676186,-115.484144
Imperial,21,weekday,CO,0.009948886,32.676186,-115.484144
Imperial,21,weekday,NO2,0.130202312,32.676186,-115.484144
Imperial,21,weekday,Ozone,0.335030646,32.676186,-115.484144
Imperial,21,weekday,SO2,0.009353846,32.676186,-115.484144
Imperial,21,weekend,CO,0.010329392,32.676186,-115.484144
Imperial,21,weekend,NO2,0.11962201,32.676186,-115.484144
Imperial,21,weekend,Ozone,0.344903581,32.676186,-115.484144
Imperial,21,weekend,SO2,0.008461538,32.676186,-115.484144
Imperial,22,weekday,CO,0.008944165,32.676186,-115.484144
Imperial,22,weekday,NO2,0.107707692,32.676186,-115.484144
Imperial,22,weekday,Ozone,0.332511774,32.676186,-115.484144
Imperial,22,weekday,SO2,0.007938697,32.676186,-115.484144
Imperial,22,weekend,CO,0.009465189,32.676186,-115.484144
Imperial,22,weekend,NO2,0.101870813,32.676186,-115.484144
Imperial,22,weekend,Ozone,0.342109406,32.676186,-115.484144
Imperial,22,weekend,SO2,0.007487179,32.676186,-115.484144
Imperial,23,weekday,CO,0.008145472,32.676186,-115.484144
Imperial,23,weekday,NO2,0.089026923,32.676186,-115.484144
Imperial,23,weekday,Ozone,0.326952695,32.676186,-115.484144
Imperial,23,weekday,SO2,0.006753512,32.676186,-115.484144
Imperial,23,weekend,CO,0.008159934,32.676186,-115.484144
Imperial,23,weekend,NO2,0.081473684,32.676186,-115.484144
Imperial,23,weekend,Ozone,0.341007477,32.676186,-115.484144
Imperial,23,weekend,SO2,0.006487179,32.676186,-115.484144
Los Angeles,0,weekday,CO,0.011452018,34.1365,-117.92391
Los Angeles,0,weekday,NO2,0.171508659,34.1365,-117.92391
Los Angeles,0,weekday,Ozone,0.251866388,34.1365,-117.92391
Los Angeles,0,weekday,SO2,0.005982502,34.06659,-118.22688
Los Angeles,0,weekend,CO,0.013009916,34.1365,-117.92391
Los Angeles,0,weekend,NO2,0.163116084,34.1365,-117.92391
Los Angeles,0,weekend,Ozone,0.254743895,34.1365,-117.92391
Los Angeles,0,weekend,SO2,0.005877996,34.06659,-118.22688
Los Angeles,1,weekday,CO,0.01049703,34.1365,-117.92391
Los Angeles,1,weekday,NO2,0.166572462,34.1365,-117.92391
Los Angeles,1,weekday,Ozone,0.240794662,34.1365,-117.92391
Los Angeles,1,weekday,SO2,0.005340351,34.06659,-118.22688
Los Angeles,1,weekend,CO,0.012116705,34.1365,-117.92391
Los Angeles,1,weekend,NO2,0.15685337,34.1365,-117.92391
Los Angeles,1,weekend,Ozone,0.244570572,34.1365,-117.92391
Los Angeles,1,weekend,SO2,0.005055188,34.06659,-118.22688
Los Angeles,2,weekday,CO,0.010055205,34.1365,-117.92391
Los Angeles,2,weekday,NO2,0.161189986,34.1365,-117.92391
Los Angeles,2,weekday,Ozone,0.231181109,34.1365,-117.92391
Los Angeles,2,weekday,SO2,0.005350649,34.06659,-118.22688
Los Angeles,2,weekend,CO,0.011663571,34.1365,-117.92391
Los Angeles,2,weekend,NO2,0.148436934,34.1365,-117.92391
Los Angeles,2,weekend,Ozone,0.240571429,34.1365,-117.92391
Los Angeles,2,weekend,SO2,0.004916129,34.06659,-118.22688
Los Angeles,3,weekday,CO,0.009920216,34.1365,-117.92391
Los Angeles,3,weekday,NO2,0.170339204,34.1365,-117.92391
Los Angeles,3,weekday,Ozone,0.212433523,34.1365,-117.92391
Los Angeles,3,weekday,SO2,0.005751208,34.06659,-118.22688
Los Angeles,3,weekend,CO,0.011025065,34.1365,-117.92391
Los Angeles,3,weekend,NO2,0.148867133,34.1365,-117.92391
Los Angeles,3,weekend,Ozone,0.236224976,34.1365,-117.92391
Los Angeles,3,weekend,SO2,0.00548784,34.06659,-118.22688
Los Angeles,4,weekday,CO,0.011744341,34.1365,-117.92391
Los Angeles,4,weekday,NO2,0.186557746,34.1365,-117.92391
Los Angeles,4,weekday,Ozone,0.189455554,34.1365,-117.92391
Los Angeles,4,weekday,SO2,0.005637197,34.06659,-118.22688
Los Angeles,4,weekend,CO,0.011910745,34.1365,-117.92391
Los Angeles,4,weekend,NO2,0.15370255,34.1365,-117.92391
Los Angeles,4,weekend,Ozone,0.22223008,34.1365,-117.92391
Los Angeles,4,weekend,SO2,0.005255285,34.06659,-118.22688
Los Angeles,5,weekday,CO,0.013382723,34.1365,-117.92391
Los Angeles,5,weekday,NO2,0.199037746,34.1365,-117.92391
Los Angeles,5,weekday,Ozone,0.169175943,34.1365,-117.92391
Los Angeles,5,weekday,SO2,0.00692228,34.06659,-118.22688
Los Angeles,5,weekend,CO,0.011614018,34.1365,-117.92391
Los Angeles,5,weekend,NO2,0.153090972,34.1365,-117.92391
Los Angeles,5,weekend,Ozone,0.210307826,34.1365,-117.92391
Los Angeles,5,weekend,SO2,0.005623377,34.06659,-118.22688
Los Angeles,6,weekday,CO,0.015531702,34.1365,-117.92391
Los Angeles,6,weekday,NO2,0.212351283,34.1365,-117.92391
Los Angeles,6,weekday,Ozone,0.181305872,34.1365,-117.92391
Los Angeles,6,weekday,SO2,0.007900086,34.06659,-118.22688
Los Angeles,6,weekend,CO,0.012417183,34.1365,-117.92391
Los Angeles,6,weekend,NO2,0.156628988,34.1365,-117.92391
Los Angeles,6,weekend,Ozone,0.23174124,34.1365,-117.92391
Los Angeles,6,weekend,SO2,0.006893246,34.06659,-118.22688
Los Angeles,7,weekday,CO,0.015648648,34.1365,-117.92391
Los Angeles,7,weekday,NO2,0.212875782,34.1365,-117.92391
Los Angeles,7,weekday,Ozone,0.235216357,34.1365,-117.92391
Los Angeles,7,weekday,SO2,0.009665782,34.06659,-118.22688
Los Angeles,7,weekend,CO,0.012345304,34.1365,-117.92391
Los Angeles,7,weekend,NO2,0.153017385,34.1365,-117.92391
Los Angeles,7,weekend,Ozone,0.289435864,34.1365,-117.92391
Los Angeles,7,weekend,SO2,0.007926407,34.06659,-118.22688
Los Angeles,8,weekday,CO,0.013224387,34.1365,-117.92391
Los Angeles,8,weekday,NO2,0.201903048,34.1365,-117.92391
Los Angeles,8,weekday,Ozone,0.314620222,34.1365,-117.92391
Los Angeles,8,weekday,SO2,0.011215899,34.06659,-118.22688
Los Angeles,8,weekend,CO,0.010961106,34.1365,-117.92391
Los Angeles,8,weekend,NO2,0.140929568,34.1365,-117.92391
Los Angeles,8,weekend,Ozone,0.375289863,34.1365,-117.92391
Los Angeles,8,weekend,SO2,0.008862999,34.06659,-118.22688
Los Angeles,9,weekday,CO,0.010717632,34.1365,-117.92391
Los Angeles,9,weekday,NO2,0.181184094,34.1365,-117.92391
Los Angeles,9,weekday,Ozone,0.409048672,34.1365,-117.92391
Los Angeles,9,weekday,SO2,0.012392376,34.06659,-118.22688
Los Angeles,9,weekend,CO,0.009453891,34.1365,-117.92391
Los Angeles,9,weekend,NO2,0.125870202,34.1365,-117.92391
Los Angeles,9,weekend,Ozone,0.473605948,34.1365,-117.92391
Los Angeles,9,weekend,SO2,0.010135922,34.06659,-118.22688
Los Angeles,10,weekday,CO,0.009222913,34.1365,-117.92391
Los Angeles,10,weekday,NO2,0.158137972,34.1365,-117.92391
Los Angeles,10,weekday,Ozone,0.507675159,34.1365,-117.92391
Los Angeles,10,weekday,SO2,0.01285035,34.06659,-118.22688
Los Angeles,10,weekend,CO,0.008376097,34.1365,-117.92391
Los Angeles,10,weekend,NO2,0.107861538,34.1365,-117.92391
Los Angeles,10,weekend,Ozone,0.57220393,34.1365,-117.92391
Los Angeles,10,weekend,SO2,0.010462541,34.06659,-118.22688
Los Angeles,11,weekday,CO,0.00831664,34.1365,-117.92391
Los Angeles,11,weekday,NO2,0.137172997,34.1365,-117.92391
Los Angeles,11,weekday,Ozone,0.599759178,34.1365,-117.92391
Los Angeles,11,weekday,SO2,0.013000934,34.06659,-118.22688
Los Angeles,11,weekend,CO,0.007753098,34.1365,-117.92391
Los Angeles,11,weekend,NO2,0.092930769,34.1365,-117.92391
Los Angeles,11,weekend,Ozone,0.656728316,34.1365,-117.92391
Los Angeles,11,weekend,SO2,0.011731602,34.06659,-118.22688
Los Angeles,12,weekday,CO,0.007696528,34.1365,-117.92391
Los Angeles,12,weekday,NO2,0.124343284,34.1365,-117.92391
Los Angeles,12,weekday,Ozone,0.66598533,34.1365,-117.92391
Los Angeles,12,weekday,SO2,0.013019608,34.06659,-118.22688
Los Angeles,12,weekend,CO,0.007315341,34.1365,-117.92391
Los Angeles,12,weekend,NO2,0.082856744,34.1365,-117.92391
Los Angeles,12,weekend,Ozone,0.717803997,34.1365,-117.92391
Los Angeles,12,weekend,SO2,0.011056277,34.06659,-118.22688
Los Angeles,13,weekday,CO,0.007346543,34.1365,-117.92391
Los Angeles,13,weekday,NO2,0.117894388,34.1365,-117.92391
Los Angeles,13,weekday,Ozone,0.704474194,34.1365,-117.92391
Los Angeles,13,weekday,SO2,0.011734047,34.06659,-118.22688
Los Angeles,13,weekend,CO,0.006934401,34.1365,-117.92391
Los Angeles,13,weekend,NO2,0.075837876,34.1365,-117.92391
Los Angeles,13,weekend,Ozone,0.745064742,34.1365,-117.92391
Los Angeles,13,weekend,SO2,0.009915858,34.06659,-118.22688
Los Angeles,14,weekday,CO,0.007120911,34.1365,-117.92391
Los Angeles,14,weekday,NO2,0.114781839,34.1365,-117.92391
Los Angeles,14,weekday,Ozone,0.707820838,34.1365,-117.92391
Los Angeles,14,weekday,SO2,0.010784365,34.06659,-118.22688
Los Angeles,14,weekend,CO,0.006678945,34.1365,-117.92391
Los Angeles,14,weekend,NO2,0.072755587,34.1365,-117.92391
Los Angeles,14,weekend,Ozone,0.740288686,34.1365,-117.92391
Los Angeles,14,weekend,SO2,0.008683983,34.06659,-118.22688
Los Angeles,15,weekday,CO,0.007147783,34.1365,-117.92391
Los Angeles,15,weekday,NO2,0.117132639,34.1365,-117.92391
Los Angeles,15,weekday,Ozone,0.677916577,34.1365,-117.92391
Los Angeles,15,weekday,SO2,0.009494582,34.06659,-118.22688
Los Angeles,15,weekend,CO,0.006620604,34.1365,-117.92391
Los Angeles,15,weekend,NO2,0.073729993,34.1365,-117.92391
Los Angeles,15,weekend,Ozone,0.708940503,34.1365,-117.92391
Los Angeles,15,weekend,SO2,0.007352751,34.06659,-118.22688
Los Angeles,16,weekday,CO,0.007478475,34.1365,-117.92391
Los Angeles,16,weekday,NO2,0.128611344,34.1365,-117.92391
Los Angeles,16,weekday,Ozone,0.617173754,34.1365,-117.92391
Los Angeles,16,weekday,SO2,0.008090395,34.06659,-118.22688
Los Angeles,16,weekend,CO,0.006747728,34.1365,-117.92391
Los Angeles,16,weekend,NO2,0.081511127,34.1365,-117.92391
Los Angeles,16,weekend,Ozone,0.654673591,34.1365,-117.92391
Los Angeles,16,weekend,SO2,0.006554113,34.06659,-118.22688
Los Angeles,17,weekday,CO,0.008198611,34.1365,-117.92391
Los Angeles,17,weekday,NO2,0.148215991,34.1365,-117.92391
Los Angeles,17,weekday,Ozone,0.536406629,34.1365,-117.92391
Los Angeles,17,weekday,SO2,0.006920718,34.06659,-118.22688
Los Angeles,17,weekend,CO,0.007184437,34.1365,-117.92391
Los Angeles,17,weekend,NO2,0.095766829,34.1365,-117.92391
Los Angeles,17,weekend,Ozone,0.582569099,34.1365,-117.92391
Los Angeles,17,weekend,SO2,0.005850613,34.06659,-118.22688
Los Angeles,18,weekday,CO,0.009010997,34.1365,-117.92391
Los Angeles,18,weekday,NO2,0.167683773,34.1365,-117.92391
Los Angeles,18,weekday,Ozone,0.456776557,34.1365,-117.92391
Los Angeles,18,weekday,SO2,0.005920844,34.06659,-118.22688
Los Angeles,18,weekend,CO,0.008310859,34.1365,-117.92391
Los Angeles,18,weekend,NO2,0.116211003,34.1365,-117.92391
Los Angeles,18,weekend,Ozone,0.492077633,34.1365,-117.92391
Los Angeles,18,weekend,SO2,0.005258278,34.06659,-118.22688
Los Angeles,19,weekday,CO,0.00975913,34.1365,-117.92391
Los Angeles,19,weekday,NO2,0.178169209,34.1365,-117.92391
Los Angeles,19,weekday,Ozone,0.393106833,34.1365,-117.92391
Los Angeles,19,weekday,SO2,0.005610596,34.06659,-118.22688
Los Angeles,19,weekend,CO,0.009099711,34.1365,-117.92391
Los Angeles,19,weekend,NO2,0.129262865,34.1365,-117.92391
Los Angeles,19,weekend,Ozone,0.42529187,34.1365,-117.92391
Los Angeles,19,weekend,SO2,0.004914158,34.06659,-118.22688
Los Angeles,20,weekday,CO,0.010587071,34.1365,-117.92391
Los Angeles,20,weekday,NO2,0.185456564,34.1365,-117.92391
Los Angeles,20,weekday,Ozone,0.341646707,34.1365,-117.92391
Los Angeles,20,weekday,SO2,0.005811155,34.06659,-118.22688
Los Angeles,20,weekend,CO,0.01007885,34.1365,-117.92391
Los Angeles,20,weekend,NO2,0.141027836,34.1365,-117.92391
Los Angeles,20,weekend,Ozone,0.369743535,34.1365,-117.92391
Los Angeles,20,weekend,SO2,0.005261984,34.06659,-118.22688
Los Angeles,21,weekday,CO,0.011278792,34.1365,-117.92391
Los Angeles,21,weekday,NO2,0.189383097,34.1365,-117.92391
Los Angeles,21,weekday,Ozone,0.30472031,34.1365,-117.92391
Los Angeles,21,weekday,SO2,0.005624339,34.06659,-118.22688
Los Angeles,21,weekend,CO,0.010880119,34.1365,-117.92391
Los Angeles,21,weekend,NO2,0.149139777,34.1365,-117.92391
Los Angeles,21,weekend,Ozone,0.329593357,34.1365,-117.92391
Los Angeles,21,weekend,SO2,0.005017778,34.06659,-118.22688
Los Angeles,22,weekday,CO,0.011974732,34.1365,-117.92391
Los Angeles,22,weekday,NO2,0.191996422,34.1365,-117.92391
Los Angeles,22,weekday,Ozone,0.260465767,34.1365,-117.92391
Los Angeles,22,weekday,SO2,0.005950748,34.06659,-118.22688
Los Angeles,22,weekend,CO,0.011729517,34.1365,-117.92391
Los Angeles,22,weekend,NO2,0.157611607,34.1365,-117.92391
Los Angeles,22,weekend,Ozone,0.277087647,34.1365,-117.92391
Los Angeles,22,weekend,SO2,0.005736434,34.06659,-118.22688
Los Angeles,23,weekday,CO,0.01207361,34.1365,-117.92391
Los Angeles,23,weekday,NO2,0.189719023,34.1365,-117.92391
Los Angeles,23,weekday,Ozone,0.252511826,34.1365,-117.92391
Los Angeles,23,weekday,SO2,0.005765867,34.06659,-118.22688
Los Angeles,23,weekend,CO,0.01234052,34.1365,-117.92391
Los Angeles,23,weekend,NO2,0.160520913,34.1365,-117.92391
Los Angeles,23,weekend,Ozone,0.258451202,34.1365,-117.92391
Los Angeles,23,weekend,SO2,0.005550827,34.06659,-118.22688
Orange,0,weekday,CO,0.0118214,33.83062,-117.93845
Orange,0,weekday,NO2,0.157219095,33.83062,-117.93845
Orange,0,weekday,Ozone,0.276794425,33.83062,-117.93845
Orange,0,weekday,SO2,0.00096477,33.67464,-117.92568
Orange,0,weekend,CO,0.012916549,33.83062,-117.93845
Orange,0,weekend,NO2,0.15105198,33.83062,-117.93845
Orange,0,weekend,Ozone,0.285055479,33.83062,-117.93845
Orange,0,weekend,SO2,0.000687285,33.67464,-117.92568
Orange,1,weekday,CO,0.010683722,33.83062,-117.93845
Orange,1,weekday,NO2,0.149841159,33.83062,-117.93845
Orange,1,weekday,Ozone,0.272259136,33.83062,-117.93845
Orange,1,weekday,SO2,0.000651163,33.67464,-117.92568
Orange,1,weekend,CO,0.011839145,33.83062,-117.93845
Orange,1,weekend,NO2,0.144547912,33.83062,-117.93845
Orange,1,weekend,Ozone,0.280413081,33.83062,-117.93845
Orange,1,weekend,SO2,0.000431746,33.67464,-117.92568
Orange,2,weekday,CO,0.010232029,33.83062,-117.93845
Orange,2,weekday,NO2,0.146693694,33.83062,-117.93845
Orange,2,weekday,Ozone,0.265511986,33.83062,-117.93845
Orange,2,weekday,SO2,0.000705577,33.67464,-117.92568
Orange,2,weekend,CO,0.011030957,33.83062,-117.93845
Orange,2,weekend,NO2,0.134718137,33.83062,-117.93845
Orange,2,weekend,Ozone,0.273321859,33.83062,-117.93845
Orange,2,weekend,SO2,0.00048254,33.67464,-117.92568
Orange,3,weekday,CO,0.010683891,33.83062,-117.93845
Orange,3,weekday,NO2,0.160239945,33.83062,-117.93845
Orange,3,weekday,Ozone,0.257304278,33.83062,-117.93845
Orange,3,weekday,SO2,0.000586081,33.67464,-117.92568
Orange,3,weekend,CO,0.009900651,33.83062,-117.93845
Orange,3,weekend,NO2,0.133804348,33.83062,-117.93845
Orange,3,weekend,Ozone,0.282515337,33.83062,-117.93845
Orange,3,weekend,SO2,0.000420091,33.67464,-117.92568
Orange,4,weekday,CO,0.014661762,33.83062,-117.93845
Orange,4,weekday,NO2,0.181390805,33.83062,-117.93845
Orange,4,weekday,Ozone,0.212882096,33.83062,-117.93845
Orange,4,weekday,SO2,0.000935818,33.67464,-117.92568
Orange,4,weekend,CO,0.012779783,33.83062,-117.93845
Orange,4,weekend,NO2,0.142546559,33.83062,-117.93845
Orange,4,weekend,Ozone,0.232496075,33.83062,-117.93845
Orange,4,weekend,SO2,0.00065641,33.67464,-117.92568
Orange,5,weekday,CO,0.014566487,33.83062,-117.93845
Orange,5,weekday,NO2,0.194655378,33.83062,-117.93845
Orange,5,weekday,Ozone,0.216747338,33.83062,-117.93845
Orange,5,weekday,SO2,0.000933333,33.67464,-117.92568
Orange,5,weekend,CO,0.011254561,33.83062,-117.93845
Orange,5,weekend,NO2,0.142874384,33.83062,-117.93845
Orange,5,weekend,Ozone,0.250740103,33.83062,-117.93845
Orange,5,weekend,SO2,0.00048254,33.67464,-117.92568
Orange,6,weekday,CO,0.017822162,33.83062,-117.93845
Orange,6,weekday,NO2,0.208790955,33.83062,-117.93845
Orange,6,weekday,Ozone,0.219405692,33.83062,-117.93845
Orange,6,weekday,SO2,0.001688546,33.67464,-117.92568
Orange,6,weekend,CO,0.012585966,33.83062,-117.93845
Orange,6,weekend,NO2,0.149717445,33.83062,-117.93845
Orange,6,weekend,Ozone,0.265576592,33.83062,-117.93845
Orange,6,weekend,SO2,0.002069841,33.67464,-117.92568
Orange,7,weekday,CO,0.01827935,33.83062,-117.93845
Orange,7,weekday,NO2,0.210470588,33.83062,-117.93845
Orange,7,weekday,Ozone,0.263421829,33.83062,-117.93845
Orange,7,weekday,SO2,0.002918919,33.67464,-117.92568
Orange,7,weekend,CO,0.012697791,33.83062,-117.93845
Orange,7,weekend,NO2,0.148685504,33.83062,-117.93845
Orange,7,weekend,Ozone,0.313354037,33.83062,-117.93845
Orange,7,weekend,SO2,0.002192308,33.67464,-117.92568
Orange,8,weekday,CO,0.015030247,33.83062,-117.93845
Orange,8,weekday,NO2,0.197432432,33.83062,-117.93845
Orange,8,weekday,Ozone,0.340190284,33.83062,-117.93845
Orange,8,weekday,SO2,0.003890261,33.67464,-117.92568
Orange,8,weekend,CO,0.01190383,33.83062,-117.93845
Orange,8,weekend,NO2,0.138137592,33.83062,-117.93845
Orange,8,weekend,Ozone,0.391643551,33.83062,-117.93845
Orange,8,weekend,SO2,0.002692308,33.67464,-117.92568
Orange,9,weekday,CO,0.011901199,33.83062,-117.93845
Orange,9,weekday,NO2,0.175959617,33.83062,-117.93845
Orange,9,weekday,Ozone,0.43717835,33.83062,-117.93845
Orange,9,weekday,SO2,0.003065527,33.67464,-117.92568
Orange,9,weekend,CO,0.010832396,33.83062,-117.93845
Orange,9,weekend,NO2,0.121179803,33.83062,-117.93845
Orange,9,weekend,Ozone,0.487035106,33.83062,-117.93845
Orange,9,weekend,SO2,0.0025,33.67464,-117.92568
Orange,10,weekday,CO,0.010649789,33.83062,-117.93845
Orange,10,weekday,NO2,0.156712755,33.83062,-117.93845
Orange,10,weekday,Ozone,0.532161556,33.83062,-117.93845
Orange,10,weekday,SO2,0.002446377,33.67464,-117.92568
Orange,10,weekend,CO,0.010191226,33.83062,-117.93845
Orange,10,weekend,NO2,0.108194103,33.83062,-117.93845
Orange,10,weekend,Ozone,0.580166436,33.83062,-117.93845
Orange,10,weekend,SO2,0.002115385,33.67464,-117.92568
Orange,11,weekday,CO,0.00987013,33.83062,-117.93845
Orange,11,weekday,NO2,0.143073326,33.83062,-117.93845
Orange,11,weekday,Ozone,0.608424153,33.83062,-117.93845
Orange,11,weekday,SO2,0.00225641,33.67464,-117.92568
Orange,11,weekend,CO,0.009654785,33.83062,-117.93845
Orange,11,weekend,NO2,0.098601966,33.83062,-117.93845
Orange,11,weekend,Ozone,0.649341193,33.83062,-117.93845
Orange,11,weekend,SO2,0.002205128,33.67464,-117.92568
Orange,12,weekday,CO,0.009417464,33.83062,-117.93845
Orange,12,weekday,NO2,0.133975764,33.83062,-117.93845
Orange,12,weekday,Ozone,0.658396501,33.83062,-117.93845
Orange,12,weekday,SO2,0.002220315,33.67464,-117.92568
Orange,12,weekend,CO,0.00924204,33.83062,-117.93845
Orange,12,weekend,NO2,0.091550369,33.83062,-117.93845
Orange,12,weekend,Ozone,0.691262136,33.83062,-117.93845
Orange,12,weekend,SO2,0.002179487,33.67464,-117.92568
Orange,13,weekday,CO,0.00924812,33.83062,-117.93845
Orange,13,weekday,NO2,0.12915674,33.83062,-117.93845
Orange,13,weekday,Ozone,0.676861779,33.83062,-117.93845
Orange,13,weekday,SO2,0.002214689,33.67464,-117.92568
Orange,13,weekend,CO,0.008952381,33.83062,-117.93845
Orange,13,weekend,NO2,0.087178922,33.83062,-117.93845
Orange,13,weekend,Ozone,0.707436873,33.83062,-117.93845
Orange,13,weekend,SO2,0.001790476,33.67464,-117.92568
Orange,14,weekday,CO,0.009527668,33.83062,-117.93845
Orange,14,weekday,NO2,0.129891975,33.83062,-117.93845
Orange,14,weekday,Ozone,0.671957672,33.83062,-117.93845
Orange,14,weekday,SO2,0.002174863,33.67464,-117.92568
Orange,14,weekend,CO,0.008851541,33.83062,-117.93845
Orange,14,weekend,NO2,0.088183824,33.83062,-117.93845
Orange,14,weekend,Ozone,0.700069013,33.83062,-117.93845
Orange,14,weekend,SO2,0.001587302,33.67464,-117.92568
Orange,15,weekday,CO,0.009744409,33.83062,-117.93845
Orange,15,weekday,NO2,0.134406918,33.83062,-117.93845
Orange,15,weekday,Ozone,0.648113607,33.83062,-117.93845
Orange,15,weekday,SO2,0.002148148,33.67464,-117.92568
Orange,15,weekend,CO,0.00888454,33.83062,-117.93845
Orange,15,weekend,NO2,0.092007353,33.83062,-117.93845
Orange,15,weekend,Ozone,0.677984817,33.83062,-117.93845
Orange,15,weekend,SO2,0.001244444,33.67464,-117.92568
Orange,16,weekday,CO,0.009979656,33.83062,-117.93845
Orange,16,weekday,NO2,0.144723618,33.83062,-117.93845
Orange,16,weekday,Ozone,0.596508867,33.83062,-117.93845
Orange,16,weekday,SO2,0.00168366,33.67464,-117.92568
Orange,16,weekend,CO,0.00921875,33.83062,-117.93845
Orange,16,weekend,NO2,0.100242647,33.83062,-117.93845
