"","Latitude","Longitude","County","Dayofweek","Pollutant","Sample"
"2129",37.950741,-121.268523,"San Joaquin","Sun","CO",0.00700681763430499
"2130",37.950741,-121.268523,"San Joaquin","Sun","NO2",0.0988222409435552
"2131",37.950741,-121.268523,"San Joaquin","Sun","Ozone",0.339091350826045
"2132",37.950741,-121.268523,"San Joaquin","Mon","CO",0.00767513047699964
"2133",37.950741,-121.268523,"San Joaquin","Mon","NO2",0.126981833910035
"2134",37.950741,-121.268523,"San Joaquin","Mon","Ozone",0.321626984126984
"2135",37.950741,-121.268523,"San Joaquin","Tues","CO",0.0076919319022946
"2136",37.950741,-121.268523,"San Joaquin","Tues","NO2",0.130825704225352
"2137",37.950741,-121.268523,"San Joaquin","Tues","Ozone",0.30733384262796
"2138",37.950741,-121.268523,"San Joaquin","Wed","CO",0.00794521963824289
"2139",37.950741,-121.268523,"San Joaquin","Wed","NO2",0.13312422907489
"2140",37.950741,-121.268523,"San Joaquin","Wed","Ozone",0.307700101317123
"2141",37.950741,-121.268523,"San Joaquin","Thurs","CO",0.00784052631578947
"2142",37.950741,-121.268523,"San Joaquin","Thurs","NO2",0.128704028021016
"2143",37.950741,-121.268523,"San Joaquin","Thurs","Ozone",0.293663594470046
"2144",37.950741,-121.268523,"San Joaquin","Fri","CO",0.00769336990221798
"2145",37.950741,-121.268523,"San Joaquin","Fri","NO2",0.12708389261745
"2146",37.950741,-121.268523,"San Joaquin","Fri","Ozone",0.307854050711194
"2147",37.950741,-121.268523,"San Joaquin","Sat","CO",0.00701100354191263
"2148",37.950741,-121.268523,"San Joaquin","Sat","NO2",0.106877887788779
"2149",37.950741,-121.268523,"San Joaquin","Sat","Ozone",0.334376874175363
"2150",37.9604,-122.356811,"Contra Costa","Sun","CO",0.00934422233057045
"2151",37.9604,-122.356811,"Contra Costa","Sun","NO2",0.0588421501706485
"2152",37.9604,-122.356811,"Contra Costa","Sun","Ozone",0.359787908337396
"2153",37.9604,-122.356811,"Contra Costa","Sun","SO2",0.00992645314353499
"2154",37.9604,-122.356811,"Contra Costa","Mon","CO",0.00947407045009785
"2155",37.9604,-122.356811,"Contra Costa","Mon","NO2",0.0796271043771044
"2156",37.9604,-122.356811,"Contra Costa","Mon","Ozone",0.339081289081289
"2157",37.9604,-122.356811,"Contra Costa","Mon","SO2",0.010154834940111
"2158",37.9604,-122.356811,"Contra Costa","Tues","CO",0.00937598449048831
"2159",37.9604,-122.356811,"Contra Costa","Tues","NO2",0.0886518082422204
"2160",37.9604,-122.356811,"Contra Costa","Tues","Ozone",0.312771837077977
"2161",37.9604,-122.356811,"Contra Costa","Tues","SO2",0.010630345635618
"2162",37.9604,-122.356811,"Contra Costa","Wed","CO",0.00930019305019305
"2163",37.9604,-122.356811,"Contra Costa","Wed","NO2",0.0849425675675676
"2164",37.9604,-122.356811,"Contra Costa","Wed","Ozone",0.314309845559846
"2165",37.9604,-122.356811,"Contra Costa","Wed","SO2",0.0107470449172577
"2166",37.9604,-122.356811,"Contra Costa","Thurs","CO",0.00967384763509448
"2167",37.9604,-122.356811,"Contra Costa","Thurs","NO2",0.0857961246840775
"2168",37.9604,-122.356811,"Contra Costa","Thurs","Ozone",0.308581056685522
"2169",37.9604,-122.356811,"Contra Costa","Thurs","SO2",0.0110388692579505
"2170",37.9604,-122.356811,"Contra Costa","Fri","CO",0.00986175115207373
"2171",37.9604,-122.356811,"Contra Costa","Fri","NO2",0.0841555004135649
"2172",37.9604,-122.356811,"Contra Costa","Fri","Ozone",0.330072078459175
"2173",37.9604,-122.356811,"Contra Costa","Fri","SO2",0.0102156862745098
"2174",37.9604,-122.356811,"Contra Costa","Sat","CO",0.00955714285714286
"2175",37.9604,-122.356811,"Contra Costa","Sat","NO2",0.0683816666666667
"2176",37.9604,-122.356811,"Contra Costa","Sat","Ozone",0.349488095238095
"2177",37.9604,-122.356811,"Contra Costa","Sat","SO2",0.00982419495213229
"2178",37.97231,-122.520004,"Marin","Sun","CO",0.00934065934065934
"2179",37.97231,-122.520004,"Marin","Sun","NO2",0.066873745819398
"2180",37.97231,-122.520004,"Marin","Sun","Ozone",0.354276158623985
"2181",37.97231,-122.520004,"Marin","Mon","CO",0.0100084104289319
"2182",37.97231,-122.520004,"Marin","Mon","NO2",0.0977949579831933
"2183",37.97231,-122.520004,"Marin","Mon","Ozone",0.319536224918899
"2184",37.97231,-122.520004,"Marin","Tues","CO",0.0100641103181323
"2185",37.97231,-122.520004,"Marin","Tues","NO2",0.104376689189189
"2186",37.97231,-122.520004,"Marin","Tues","Ozone",0.304064352243861
"2187",37.97231,-122.520004,"Marin","Wed","CO",0.0102488166039568
"2188",37.97231,-122.520004,"Marin","Wed","NO2",0.102187129551228
"2189",37.97231,-122.520004,"Marin","Wed","Ozone",0.296904964194684
"2190",37.97231,-122.520004,"Marin","Thurs","CO",0.0102991709720053
"2191",37.97231,-122.520004,"Marin","Thurs","NO2",0.0997073170731707
"2192",37.97231,-122.520004,"Marin","Thurs","Ozone",0.299855821218311
"2193",37.97231,-122.520004,"Marin","Fri","CO",0.0100175788116723
"2194",37.97231,-122.520004,"Marin","Fri","NO2",0.095039376538146
"2195",37.97231,-122.520004,"Marin","Fri","Ozone",0.323039962498535
"2196",37.97231,-122.520004,"Marin","Sat","CO",0.00968006562756358
"2197",37.97231,-122.520004,"Marin","Sat","NO2",0.0756907301066448
"2198",37.97231,-122.520004,"Marin","Sat","Ozone",0.346888550333997
"2199",37.981582,-120.379611,"Tuolumne","Sun","Ozone",0.536062717770035
"2200",37.981582,-120.379611,"Tuolumne","Mon","Ozone",0.535732806519323
"2201",37.981582,-120.379611,"Tuolumne","Tues","Ozone",0.509237846574661
"2202",37.981582,-120.379611,"Tuolumne","Wed","Ozone",0.517026793431288
"2203",37.981582,-120.379611,"Tuolumne","Thurs","Ozone",0.525344452501813
"2204",37.981582,-120.379611,"Tuolumne","Fri","Ozone",0.534413394362804
"2205",37.981582,-120.379611,"Tuolumne","Sat","Ozone",0.535428084277189
"2206",38.006311,-121.641918,"Contra Costa","Sun","CO",0.0105183946488294
"2207",38.006311,-121.641918,"Contra Costa","Sun","NO2",0.0430085251491901
"2208",38.006311,-121.641918,"Contra Costa","Sun","Ozone",0.39708552317248
"2209",38.006311,-121.641918,"Contra Costa","Sun","SO2",0.0199871794871795
"2210",38.006311,-121.641918,"Contra Costa","Mon","CO",0.0105250510633185
"2211",38.006311,-121.641918,"Contra Costa","Mon","NO2",0.0493333333333333
"2212",38.006311,-121.641918,"Contra Costa","Mon","Ozone",0.385233689775321
"2213",38.006311,-121.641918,"Contra Costa","Mon","SO2",0.0198547158758055
"2214",38.006311,-121.641918,"Contra Costa","Tues","CO",0.010455205811138
"2215",38.006311,-121.641918,"Contra Costa","Tues","NO2",0.0538101694915254
"2216",38.006311,-121.641918,"Contra Costa","Tues","Ozone",0.376755447941889
"2217",38.006311,-121.641918,"Contra Costa","Tues","SO2",0.020289598108747
"2218",38.006311,-121.641918,"Contra Costa","Wed","CO",0.0103452482615591
"2219",38.006311,-121.641918,"Contra Costa","Wed","NO2",0.0549538590604027
"2220",38.006311,-121.641918,"Contra Costa","Wed","Ozone",0.372004318100036
"2221",38.006311,-121.641918,"Contra Costa","Wed","SO2",0.0199146198830409
"2222",38.006311,-121.641918,"Contra Costa","Thurs","CO",0.0105546789658939
"2223",38.006311,-121.641918,"Contra Costa","Thurs","NO2",0.0555286195286195
"2224",38.006311,-121.641918,"Contra Costa","Thurs","Ozone",0.361014911014911
"2225",38.006311,-121.641918,"Contra Costa","Thurs","SO2",0.0195481220657277
"2226",38.006311,-121.641918,"Contra Costa","Fri","CO",0.0106363529825384
"2227",38.006311,-121.641918,"Contra Costa","Fri","NO2",0.0549866555462886
"2228",38.006311,-121.641918,"Contra Costa","Fri","Ozone",0.367537794445095
"2229",38.006311,-121.641918,"Contra Costa","Fri","SO2",0.0196729559748428
"2230",38.006311,-121.641918,"Contra Costa","Sat","CO",0.0103776683087028
"2231",38.006311,-121.641918,"Contra Costa","Sat","NO2",0.0442
"2232",38.006311,-121.641918,"Contra Costa","Sat","Ozone",0.393577874135708
"2233",38.006311,-121.641918,"Contra Costa","Sat","SO2",0.0193802172670097
"2234",38.012816,-122.134467,"Contra Costa","Sun","SO2",0.01558624609264
"2235",38.012816,-122.134467,"Contra Costa","Mon","SO2",0.0164338172502135
"2236",38.012816,-122.134467,"Contra Costa","Tues","SO2",0.0174053445850914
"2237",38.012816,-122.134467,"Contra Costa","Wed","SO2",0.0161762065095398
"2238",38.012816,-122.134467,"Contra Costa","Thurs","SO2",0.0160822072072072
"2239",38.012816,-122.134467,"Contra Costa","Fri","SO2",0.0161104667219
"2240",38.012816,-122.134467,"Contra Costa","Sat","SO2",0.0173189726594863
"2241",38.05492,-122.233229,"Contra Costa","Sun","SO2",0.0274975845410628
"2242",38.05492,-122.233229,"Contra Costa","Mon","SO2",0.0289683615819209
"2243",38.05492,-122.233229,"Contra Costa","Tues","SO2",0.0300480178671133
"2244",38.05492,-122.233229,"Contra Costa","Wed","SO2",0.0298180800447803
"2245",38.05492,-122.233229,"Contra Costa","Thurs","SO2",0.0292106891701828
"2246",38.05492,-122.233229,"Contra Costa","Fri","SO2",0.0289464882943144
"2247",38.05492,-122.233229,"Contra Costa","Sat","SO2",0.0285440356744705
"2248",38.102507,-122.237976,"Solano","Sun","CO",0.0104819129368486
"2249",38.102507,-122.237976,"Solano","Sun","NO2",0.0564283319362951
"2250",38.102507,-122.237976,"Solano","Sun","Ozone",0.365113427345187
"2251",38.102507,-122.237976,"Solano","Sun","SO2",0.00921723518850988
"2252",38.102507,-122.237976,"Solano","Mon","CO",0.0104916037965442
"2253",38.102507,-122.237976,"Solano","Mon","NO2",0.0714125636672326
"2254",38.102507,-122.237976,"Solano","Mon","Ozone",0.346483329277196
"2255",38.102507,-122.237976,"Solano","Mon","SO2",0.00947674074074074
"2256",38.102507,-122.237976,"Solano","Tues","CO",0.0109243697478992
"2257",38.102507,-122.237976,"Solano","Tues","NO2",0.0815941176470588
"2258",38.102507,-122.237976,"Solano","Tues","Ozone",0.324966959029196
"2259",38.102507,-122.237976,"Solano","Tues","SO2",0.00999882835383714
"2260",38.102507,-122.237976,"Solano","Wed","CO",0.0112785774767146
"2261",38.102507,-122.237976,"Solano","Wed","NO2",0.0802099915325995
"2262",38.102507,-122.237976,"Solano","Wed","Ozone",0.316464891041162
"2263",38.102507,-122.237976,"Solano","Wed","SO2",0.0103079646017699
"2264",38.102507,-122.237976,"Solano","Thurs","CO",0.011678814382896
"2265",38.102507,-122.237976,"Solano","Thurs","NO2",0.0788434042553191
"2266",38.102507,-122.237976,"Solano","Thurs","Ozone",0.318112244897959
"2267",38.102507,-122.237976,"Solano","Thurs","SO2",0.0102135231316726
"2268",38.102507,-122.237976,"Solano","Fri","CO",0.0107683270676692
"2269",38.102507,-122.237976,"Solano","Fri","NO2",0.0746164609053498
"2270",38.102507,-122.237976,"Solano","Fri","Ozone",0.343362312030075
"2271",38.102507,-122.237976,"Solano","Fri","SO2",0.0098659793814433
"2272",38.102507,-122.237976,"Solano","Sat","CO",0.0102649006622517
"2273",38.102507,-122.237976,"Solano","Sat","NO2",0.0613875205254516
"2274",38.102507,-122.237976,"Solano","Sat","Ozone",0.358822138126774
"2275",38.102507,-122.237976,"Solano","Sat","SO2",0.00901587301587302
"2276",38.201852,-120.681567,"Calaveras","Sun","Ozone",0.447954055994257
"2277",38.201852,-120.681567,"Calaveras","Mon","Ozone",0.438162924032489
"2278",38.201852,-120.681567,"Calaveras","Tues","Ozone",0.438490069394592
"2279",38.201852,-120.681567,"Calaveras","Wed","Ozone",0.44978354978355
"2280",38.201852,-120.681567,"Calaveras","Thurs","Ozone",0.442498805542284
"2281",38.201852,-120.681567,"Calaveras","Fri","Ozone",0.454564631430915
"2282",38.201852,-120.681567,"Calaveras","Sat","Ozone",0.449830071487167
"2283",38.227066,-122.075624,"Solano","Sun","Ozone",0.4222892635315
"2284",38.227066,-122.075624,"Solano","Mon","Ozone",0.401358841408904
"2285",38.227066,-122.075624,"Solano","Tues","Ozone",0.40442304262529
"2286",38.227066,-122.075624,"Solano","Wed","Ozone",0.39225516621743
"2287",38.227066,-122.075624,"Solano","Thurs","Ozone",0.391512712639473
"2288",38.227066,-122.075624,"Solano","Fri","Ozone",0.399715353140011
"2289",38.227066,-122.075624,"Solano","Sat","Ozone",0.427364685004437
"2290",38.302591,-121.420838,"Sacramento","Sun","NO2",0.0218606870229008
"2291",38.302591,-121.420838,"Sacramento","Sun","Ozone",0.395091575091575
"2292",38.302591,-121.420838,"Sacramento","Mon","NO2",0.0302857142857143
"2293",38.302591,-121.420838,"Sacramento","Mon","Ozone",0.373271889400922
"2294",38.302591,-121.420838,"Sacramento","Tues","NO2",0.0361538461538462
"2295",38.302591,-121.420838,"Sacramento","Tues","Ozone",0.35809686888454
"2296",38.302591,-121.420838,"Sacramento","Wed","NO2",0.0370197300103842
"2297",38.302591,-121.420838,"Sacramento","Wed","Ozone",0.351112836438923
"2298",38.302591,-121.420838,"Sacramento","Thurs","NO2",0.0365285996055227
"2299",38.302591,-121.420838,"Sacramento","Thurs","Ozone",0.355775208255626
"2300",38.302591,-121.420838,"Sacramento","Fri","NO2",0.0345698427382054
"2301",38.302591,-121.420838,"Sacramento","Fri","Ozone",0.366159153086713
"2302",38.302591,-121.420838,"Sacramento","Sat","NO2",0.0276645626690712
"2303",38.302591,-121.420838,"Sacramento","Sat","Ozone",0.39097866419295
"2304",38.310942,-122.296189,"Napa","Sun","CO",0.0107596751075012
"2305",38.310942,-122.296189,"Napa","Sun","NO2",0.0540358056265985
"2306",38.310942,-122.296189,"Napa","Sun","Ozone",0.324904443382704
"2307",38.310942,-122.296189,"Napa","Mon","CO",0.011421332046332
"2308",38.310942,-122.296189,"Napa","Mon","NO2",0.0709617346938776
"2309",38.310942,-122.296189,"Napa","Mon","Ozone",0.321736505252989
"2310",38.310942,-122.296189,"Napa","Tues","CO",0.0120799031476998
"2311",38.310942,-122.296189,"Napa","Tues","NO2",0.0791253175275191
"2312",38.310942,-122.296189,"Napa","Tues","Ozone",0.290759827420901
"2313",38.310942,-122.296189,"Napa","Wed","CO",0.0124288147967875
"2314",38.310942,-122.296189,"Napa","Wed","NO2",0.0781445887445887
"2315",38.310942,-122.296189,"Napa","Wed","Ozone",0.283737569730779
"2316",38.310942,-122.296189,"Napa","Thurs","CO",0.011933487073674
"2317",38.310942,-122.296189,"Napa","Thurs","NO2",0.0743789915966387
"2318",38.310942,-122.296189,"Napa","Thurs","Ozone",0.291344537815126
"2319",38.310942,-122.296189,"Napa","Fri","CO",0.01135755710735
"2320",38.310942,-122.296189,"Napa","Fri","NO2",0.070876339653751
"2321",38.310942,-122.296189,"Napa","Fri","Ozone",0.31718289954069
"2322",38.310942,-122.296189,"Napa","Sat","CO",0.0112035626391656
"2323",38.310942,-122.296189,"Napa","Sat","NO2",0.0648711554447215
"2324",38.310942,-122.296189,"Napa","Sat","Ozone",0.321457869448025
"2325",38.339905,-120.763515,"Amador","Sun","Ozone",0.386503287507472
"2326",38.339905,-120.763515,"Amador","Mon","Ozone",0.375191113234591
"2327",38.339905,-120.763515,"Amador","Tues","Ozone",0.373147153598281
"2328",38.339905,-120.763515,"Amador","Wed","Ozone",0.386349472674976
"2329",38.339905,-120.763515,"Amador","Thurs","Ozone",0.375274725274725
"2330",38.339905,-120.763515,"Amador","Fri","Ozone",0.38597210828548
"2331",38.339905,-120.763515,"Amador","Sat","Ozone",0.392933317707723
"2332",38.358365,-121.950003,"Solano","Sun","Ozone",0.378703597287668
"2333",38.358365,-121.950003,"Solano","Mon","Ozone",0.364043387952919
"2334",38.358365,-121.950003,"Solano","Tues","Ozone",0.354628759398496
"2335",38.358365,-121.950003,"Solano","Wed","Ozone",0.343974132863022
"2336",38.358365,-121.950003,"Solano","Thurs","Ozone",0.341807580174927
"2337",38.358365,-121.950003,"Solano","Fri","Ozone",0.351965560212983
"2338",38.358365,-121.950003,"Solano","Sat","Ozone",0.383569182389937
"2339",38.403765,-122.818294,"Sonoma","Sun","CO",0.00975772765246449
"2340",38.403765,-122.818294,"Sonoma","Sun","NO2",0.033531328320802
"2341",38.403765,-122.818294,"Sonoma","Sun","Ozone",0.302601742451367
"2342",38.403765,-122.818294,"Sonoma","Mon","CO",0.0101150527325024
"2343",38.403765,-122.818294,"Sonoma","Mon","NO2",0.0455201342281879
"2344",38.403765,-122.818294,"Sonoma","Mon","Ozone",0.288770373921381
"2345",38.403765,-122.818294,"Sonoma","Tues","CO",0.0103685092127303
"2346",38.403765,-122.818294,"Sonoma","Tues","NO2",0.0493735343383585
"2347",38.403765,-122.818294,"Sonoma","Tues","Ozone",0.268138310600622
"2348",38.403765,-122.818294,"Sonoma","Wed","CO",0.0105451919605247
"2349",38.403765,-122.818294,"Sonoma","Wed","NO2",0.0489435551811289
"2350",38.403765,-122.818294,"Sonoma","Wed","Ozone",0.268070766638585
"2351",38.403765,-122.818294,"Sonoma","Thurs","CO",0.0106578631452581
"2352",38.403765,-122.818294,"Sonoma","Thurs","NO2",0.0460823529411765
"2353",38.403765,-122.818294,"Sonoma","Thurs","Ozone",0.269795918367347
"2354",38.403765,-122.818294,"Sonoma","Fri","CO",0.010313417067731
"2355",38.403765,-122.818294,"Sonoma","Fri","NO2",0.0454535743631882
"2356",38.403765,-122.818294,"Sonoma","Fri","Ozone",0.292769104354971
"2357",38.403765,-122.818294,"Sonoma","Sat","CO",0.00991334894613583
"2358",38.403765,-122.818294,"Sonoma","Sat","NO2",0.0379754098360656
"2359",38.403765,-122.818294,"Sonoma","Sat","Ozone",0.301042154566745
"2360",38.494475,-121.211131,"Sacramento","Sun","Ozone",0.440939044481054
"2361",38.494475,-121.211131,"Sacramento","Mon","Ozone",0.428416149068323
"2362",38.494475,-121.211131,"Sacramento","Tues","Ozone",0.422367954626019
"2363",38.494475,-121.211131,"Sacramento","Wed","Ozone",0.417453676031082
"2364",38.494475,-121.211131,"Sacramento","Thurs","Ozone",0.415521170684899
"2365",38.494475,-121.211131,"Sacramento","Fri","Ozone",0.422502641155065
"2366",38.494475,-121.211131,"Sacramento","Sat","Ozone",0.438472190168474
"2367",38.53445,-121.7734,"Yolo","Sun","NO2",0.0479556185080264
"2368",38.53445,-121.7734,"Yolo","Sun","Ozone",0.371023302938197
"2369",38.53445,-121.7734,"Yolo","Mon","NO2",0.055992799279928
"2370",38.53445,-121.7734,"Yolo","Mon","Ozone",0.35857766687461
"2371",38.53445,-121.7734,"Yolo","Tues","NO2",0.0609410714285714
"2372",38.53445,-121.7734,"Yolo","Tues","Ozone",0.347291059280855
"2373",38.53445,-121.7734,"Yolo","Wed","NO2",0.0609217470427662
"2374",38.53445,-121.7734,"Yolo","Wed","Ozone",0.339777365491651
"2375",38.53445,-121.7734,"Yolo","Thurs","NO2",0.0593894927536232
"2376",38.53445,-121.7734,"Yolo","Thurs","Ozone",0.335475168608216
"2377",38.53445,-121.7734,"Yolo","Fri","NO2",0.0588825654923216
"2378",38.53445,-121.7734,"Yolo","Fri","Ozone",0.338111462642979
"2379",38.53445,-121.7734,"Yolo","Sat","NO2",0.0484378478664193
"2380",38.53445,-121.7734,"Yolo","Sat","Ozone",0.368937601195666
"2381",38.558228,-121.492981,"Sacramento","Sun","NO2",0.0797770460959548
"2382",38.558228,-121.492981,"Sacramento","Sun","Ozone",0.356916855001784
"2383",38.558228,-121.492981,"Sacramento","Mon","NO2",0.0995344015080113
"2384",38.558228,-121.492981,"Sacramento","Mon","Ozone",0.332485976846879
"2385",38.558228,-121.492981,"Sacramento","Tues","NO2",0.107264478764479
"2386",38.558228,-121.492981,"Sacramento","Tues","Ozone",0.32951734174145
"2387",38.558228,-121.492981,"Sacramento","Wed","NO2",0.113463725490196
"2388",38.558228,-121.492981,"Sacramento","Wed","Ozone",0.312361712361712
"2389",38.558228,-121.492981,"Sacramento","Thurs","NO2",0.107163285024155
"2390",38.558228,-121.492981,"Sacramento","Thurs","Ozone",0.318631452581032
"2391",38.558228,-121.492981,"Sacramento","Fri","NO2",0.109134874759152
"2392",38.558228,-121.492981,"Sacramento","Fri","Ozone",0.321596075616176
"2393",38.558228,-121.492981,"Sacramento","Sat","NO2",0.0882081031307551
"2394",38.558228,-121.492981,"Sacramento","Sat","Ozone",0.349368716389993
"2395",38.593322,-121.503795,"Sacramento","Sun","CO",0.00746240601503759
"2396",38.593322,-121.503795,"Sacramento","Sun","NO2",0.0998273026315789
"2397",38.593322,-121.503795,"Sacramento","Mon","CO",0.0078952380952381
"2398",38.593322,-121.503795,"Sacramento","Mon","NO2",0.1361
"2399",38.593322,-121.503795,"Sacramento","Tues","CO",0.00792672772689425
"2400",38.593322,-121.503795,"Sacramento","Tues","NO2",0.147277268942548
"2401",38.593322,-121.503795,"Sacramento","Wed","CO",0.00795154969718561
"2402",38.593322,-121.503795,"Sacramento","Wed","NO2",0.145594347464672
"2403",38.593322,-121.503795,"Sacramento","Thurs","CO",0.00777843531778909
"2404",38.593322,-121.503795,"Sacramento","Thurs","NO2",0.139618889809445
"2405",38.593322,-121.503795,"Sacramento","Fri","CO",0.00838479262672811
"2406",38.593322,-121.503795,"Sacramento","Fri","NO2",0.137800161160355
"2407",38.593322,-121.503795,"Sacramento","Sat","CO",0.00769036116862204
"2408",38.593322,-121.503795,"Sacramento","Sat","NO2",0.111658615136876
"2409",38.613779,-121.368014,"Sacramento","Sun","CO",0.00724513947590871
"2410",38.613779,-121.368014,"Sacramento","Sun","NO2",0.0430535055350554
"2411",38.613779,-121.368014,"Sacramento","Sun","Ozone",0.383051489146895
"2412",38.613779,-121.368014,"Sacramento","Sun","SO2",0.03556038647343
"2413",38.613779,-121.368014,"Sacramento","Mon","CO",0.00772508640552995
"2414",38.613779,-121.368014,"Sacramento","Mon","NO2",0.0601203703703704
"2415",38.613779,-121.368014,"Sacramento","Mon","Ozone",0.366876122082585
"2416",38.613779,-121.368014,"Sacramento","Mon","SO2",0.0358297101449275
"2417",38.613779,-121.368014,"Sacramento","Tues","CO",0.00771954738330976
"2418",38.613779,-121.368014,"Sacramento","Tues","NO2",0.0621557971014493
"2419",38.613779,-121.368014,"Sacramento","Tues","Ozone",0.365162252890712
"2420",38.613779,-121.368014,"Sacramento","Tues","SO2",0.0360226595110316
"2421",38.613779,-121.368014,"Sacramento","Wed","CO",0.00773129984608927
"2422",38.613779,-121.368014,"Sacramento","Wed","NO2",0.0657608695652174
"2423",38.613779,-121.368014,"Sacramento","Wed","Ozone",0.351735131820969
"2424",38.613779,-121.368014,"Sacramento","Wed","SO2",0.0375003003003003
"2425",38.613779,-121.368014,"Sacramento","Thurs","CO",0.0077170297029703
"2426",38.613779,-121.368014,"Sacramento","Thurs","NO2",0.0620558139534884
"2427",38.613779,-121.368014,"Sacramento","Thurs","Ozone",0.356853621730382
"2428",38.613779,-121.368014,"Sacramento","Thurs","SO2",0.0351361161524501
"2429",38.613779,-121.368014,"Sacramento","Fri","CO",0.0082131102198866
"2430",38.613779,-121.368014,"Sacramento","Fri","NO2",0.0616917626217892
"2431",38.613779,-121.368014,"Sacramento","Fri","Ozone",0.345454545454545
"2432",38.613779,-121.368014,"Sacramento","Fri","SO2",0.0339165237278445
"2433",38.613779,-121.368014,"Sacramento","Sat","CO",0.0071972132034632
"2434",38.613779,-121.368014,"Sacramento","Sat","NO2",0.0495989537925022
"2435",38.613779,-121.368014,"Sacramento","Sat","Ozone",0.360885181323138
"2436",38.613779,-121.368014,"Sacramento","Sat","SO2",0.0344486301369863
"2437",38.650783,-121.506767,"Sacramento","Sun","CO",0.0120324621076501
"2438",38.650783,-121.506767,"Sacramento","Sun","NO2",0.051687552213868
"2439",38.650783,-121.506767,"Sacramento","Sun","Ozone",0.419584675975653
"2440",38.650783,-121.506767,"Sacramento","Mon","CO",0.0124307395808239
"2441",38.650783,-121.506767,"Sacramento","Mon","NO2",0.065704641350211
"2442",38.650783,-121.506767,"Sacramento","Mon","Ozone",0.397867983618405
"2443",38.650783,-121.506767,"Sacramento","Tues","CO",0.0126150925486474
"2444",38.650783,-121.506767,"Sacramento","Tues","NO2",0.0716279069767442
"2445",38.650783,-121.506767,"Sacramento","Tues","Ozone",0.384136212624585
"2446",38.650783,-121.506767,"Sacramento","Wed","CO",0.0126695278969957
"2447",38.650783,-121.506767,"Sacramento","Wed","NO2",0.0751416309012876
"2448",38.650783,-121.506767,"Sacramento","Wed","Ozone",0.373243408951563
"2449",38.650783,-121.506767,"Sacramento","Thurs","CO",0.0120189313737701
"2450",38.650783,-121.506767,"Sacramento","Thurs","NO2",0.0684655623365301
"2451",38.650783,-121.506767,"Sacramento","Thurs","Ozone",0.377917548885291
"2452",38.650783,-121.506767,"Sacramento","Fri","CO",0.0126347594875514
"2453",38.650783,-121.506767,"Sacramento","Fri","NO2",0.0725972927241963
"2454",38.650783,-121.506767,"Sacramento","Fri","Ozone",0.385472564660382
"2455",38.650783,-121.506767,"Sacramento","Sat","CO",0.01195557131041
"2456",38.650783,-121.506767,"Sacramento","Sat","NO2",0.0567990074441687
"2457",38.650783,-121.506767,"Sacramento","Sat","Ozone",0.411922486116034
"2458",38.654069,-122.901857,"Sonoma","Sun","Ozone",0.367844478216819
"2459",38.654069,-122.901857,"Sonoma","Mon","Ozone",0.368448004201681
"2460",38.654069,-122.901857,"Sonoma","Tues","Ozone",0.364939550949914
"2461",38.654069,-122.901857,"Sonoma","Wed","Ozone",0.348448773448773
"2462",38.654069,-122.901857,"Sonoma","Thurs","Ozone",0.343066502463054
"2463",38.654069,-122.901857,"Sonoma","Fri","Ozone",0.36773994571922
"2464",38.654069,-122.901857,"Sonoma","Sat","Ozone",0.380818830599725
"2465",38.66121,-121.73269,"Yolo","Sun","Ozone",0.385668498168498
"2466",38.66121,-121.73269,"Yolo","Mon","Ozone",0.373097732243582
"2467",38.66121,-121.73269,"Yolo","Tues","Ozone",0.359789672692898
"2468",38.66121,-121.73269,"Yolo","Wed","Ozone",0.354147086466165
"2469",38.66121,-121.73269,"Yolo","Thurs","Ozone",0.347125364431487
"2470",38.66121,-121.73269,"Yolo","Fri","Ozone",0.359253375694996
"2471",38.66121,-121.73269,"Yolo","Sat","Ozone",0.382378706199461
"2472",38.683304,-121.164457,"Sacramento","Sun","NO2",0.0190707587382779
"2473",38.683304,-121.164457,"Sacramento","Sun","Ozone",0.46046566046566
"2474",38.683304,-121.164457,"Sacramento","Mon","NO2",0.0278503869303525
"2475",38.683304,-121.164457,"Sacramento","Mon","Ozone",0.449909277851699
"2476",38.683304,-121.164457,"Sacramento","Tues","NO2",0.0301183431952663
"2477",38.683304,-121.164457,"Sacramento","Tues","Ozone",0.443290043290043
"2478",38.683304,-121.164457,"Sacramento","Wed","NO2",0.0322823330515638
"2479",38.683304,-121.164457,"Sacramento","Wed","Ozone",0.443113115553389
"2480",38.683304,-121.164457,"Sacramento","Thurs","NO2",0.0295688926458157
"2481",38.683304,-121.164457,"Sacramento","Thurs","Ozone",0.442038063117321
"2482",38.683304,-121.164457,"Sacramento","Fri","NO2",0.0311916666666667
"2483",38.683304,-121.164457,"Sacramento","Fri","Ozone",0.443569094304388
"2484",38.683304,-121.164457,"Sacramento","Sat","NO2",0.023347245409015
"2485",38.683304,-121.164457,"Sacramento","Sat","Ozone",0.456878732200276
"2486",38.71209,-121.38109,"Sacramento","Sun","CO",0.0141126259632484
"2487",38.71209,-121.38109,"Sacramento","Sun","NO2",0.0456037151702786
"2488",38.71209,-121.38109,"Sacramento","Sun","Ozone",0.415191944619257
"2489",38.71209,-121.38109,"Sacramento","Mon","CO",0.0142759295499022
"2490",38.71209,-121.38109,"Sacramento","Mon","NO2",0.0584288747346072
