County,Hour,Season,Pollutant,Sample,Latitude,Longitude
San Diego,9,3,NO2,0.077110799,32.631231,-117.059075
San Diego,9,3,Ozone,0.530519481,32.631231,-117.059075
San Diego,9,3,SO2,0.001102881,32.817978,-116.968133
San Diego,9,4,CO,0.014009621,32.701492,-117.149653
San Diego,9,4,NO2,0.119951535,32.631231,-117.059075
San Diego,9,4,Ozone,0.422839721,32.631231,-117.059075
San Diego,9,4,SO2,0.001742424,32.789561,-116.944222
San Diego,10,1,CO,0.012275418,32.701492,-117.149653
San Diego,10,1,NO2,0.109938556,32.631231,-117.059075
San Diego,10,1,Ozone,0.506257242,32.631231,-117.059075
San Diego,10,1,SO2,0.00200823,32.817978,-116.968133
San Diego,10,2,CO,0.00967072,32.701492,-117.149653
San Diego,10,2,NO2,0.066479751,32.631231,-117.059075
San Diego,10,2,Ozone,0.601002208,32.631231,-117.059075
San Diego,10,2,SO2,0.001649123,32.817978,-116.968133
San Diego,10,3,CO,0.009534644,32.701492,-117.149653
San Diego,10,3,NO2,0.06723099,32.631231,-117.059075
San Diego,10,3,Ozone,0.597535835,32.631231,-117.059075
San Diego,10,3,SO2,0.001432099,32.817978,-116.968133
San Diego,10,4,CO,0.012313244,32.701492,-117.149653
San Diego,10,4,NO2,0.100212418,32.631231,-117.059075
San Diego,10,4,Ozone,0.49376208,32.631231,-117.059075
San Diego,10,4,SO2,0.001466667,32.789561,-116.944222
San Diego,11,1,CO,0.010676003,32.701492,-117.149653
San Diego,11,1,NO2,0.091879937,32.631231,-117.059075
San Diego,11,1,Ozone,0.574640744,32.631231,-117.059075
San Diego,11,1,SO2,0.001855856,32.817978,-116.968133
San Diego,11,2,CO,0.009394191,32.701492,-117.149653
San Diego,11,2,NO2,0.05700157,32.631231,-117.059075
San Diego,11,2,Ozone,0.640728759,32.631231,-117.059075
San Diego,11,2,SO2,0.001981982,32.817978,-116.968133
San Diego,11,3,CO,0.009370853,32.701492,-117.149653
San Diego,11,3,NO2,0.056902017,32.631231,-117.059075
San Diego,11,3,Ozone,0.647882107,32.631231,-117.059075
San Diego,11,3,SO2,0.001890295,32.817978,-116.968133
San Diego,11,4,CO,0.011596429,32.701492,-117.149653
San Diego,11,4,NO2,0.086147404,32.631231,-117.059075
San Diego,11,4,Ozone,0.541824011,32.631231,-117.059075
San Diego,11,4,SO2,0.001471861,32.789561,-116.944222
San Diego,12,1,CO,0.01033489,32.701492,-117.149653
San Diego,12,1,NO2,0.082090484,32.631231,-117.059075
San Diego,12,1,Ozone,0.623078211,32.631231,-117.059075
San Diego,12,1,SO2,0.001874396,32.817978,-116.968133
San Diego,12,2,CO,0.008932985,32.701492,-117.149653
San Diego,12,2,NO2,0.053384853,32.631231,-117.059075
San Diego,12,2,Ozone,0.664907563,32.631231,-117.059075
San Diego,12,2,SO2,0.002,32.817978,-116.968133
San Diego,12,3,CO,0.008843021,32.701492,-117.149653
San Diego,12,3,NO2,0.052549575,32.631231,-117.059075
San Diego,12,3,Ozone,0.670286983,32.631231,-117.059075
San Diego,12,3,SO2,0.001804878,32.817978,-116.968133
San Diego,12,4,CO,0.011405556,32.701492,-117.149653
San Diego,12,4,NO2,0.078745819,32.631231,-117.059075
San Diego,12,4,Ozone,0.579007294,32.631231,-117.059075
San Diego,12,4,SO2,0.001386667,32.789561,-116.944222
San Diego,13,1,CO,0.010270779,32.701492,-117.149653
San Diego,13,1,NO2,0.077869362,32.631231,-117.059075
San Diego,13,1,Ozone,0.650481728,32.631231,-117.059075
San Diego,13,1,SO2,0.002140845,32.817978,-116.968133
San Diego,13,2,CO,0.009138206,32.701492,-117.149653
San Diego,13,2,NO2,0.05161919,32.631231,-117.059075
San Diego,13,2,Ozone,0.671578247,32.631231,-117.059075
San Diego,13,2,SO2,0.001869919,32.817978,-116.968133
San Diego,13,3,CO,0.008980509,32.701492,-117.149653
San Diego,13,3,NO2,0.048921569,32.631231,-117.059075
San Diego,13,3,Ozone,0.670035988,32.631231,-117.059075
San Diego,13,3,SO2,0.001638554,32.817978,-116.968133
San Diego,13,4,CO,0.011346584,32.701492,-117.149653
San Diego,13,4,NO2,0.072216667,32.631231,-117.059075
San Diego,13,4,Ozone,0.603487343,32.631231,-117.059075
San Diego,13,4,SO2,0.001419913,32.789561,-116.944222
San Diego,14,1,CO,0.010533665,32.701492,-117.149653
San Diego,14,1,NO2,0.078499234,32.631231,-117.059075
San Diego,14,1,Ozone,0.658331957,32.631231,-117.059075
San Diego,14,1,SO2,0.002052632,32.817978,-116.968133
San Diego,14,2,CO,0.009038131,32.701492,-117.149653
San Diego,14,2,NO2,0.048856729,32.631231,-117.059075
San Diego,14,2,Ozone,0.670874735,32.631231,-117.059075
San Diego,14,2,SO2,0.001854406,32.817978,-116.968133
San Diego,14,3,CO,0.00914232,32.701492,-117.149653
San Diego,14,3,NO2,0.047693351,32.631231,-117.059075
San Diego,14,3,Ozone,0.664347691,32.631231,-117.059075
San Diego,14,3,SO2,0.001643411,32.817978,-116.968133
San Diego,14,4,CO,0.011432371,32.701492,-117.149653
San Diego,14,4,NO2,0.074784689,32.631231,-117.059075
San Diego,14,4,Ozone,0.612881415,32.631231,-117.059075
San Diego,14,4,SO2,0.00152381,32.789561,-116.944222
San Diego,15,1,CO,0.010660504,32.701492,-117.149653
San Diego,15,1,NO2,0.082293853,32.631231,-117.059075
San Diego,15,1,Ozone,0.654131007,32.631231,-117.059075
San Diego,15,1,SO2,0.00182716,32.817978,-116.968133
San Diego,15,2,CO,0.008675525,32.701492,-117.149653
San Diego,15,2,NO2,0.04442577,32.631231,-117.059075
San Diego,15,2,Ozone,0.665609056,32.631231,-117.059075
San Diego,15,2,SO2,0.00159707,32.817978,-116.968133
San Diego,15,3,CO,0.008707327,32.701492,-117.149653
San Diego,15,3,NO2,0.045603217,32.631231,-117.059075
San Diego,15,3,Ozone,0.656513733,32.631231,-117.059075
San Diego,15,3,SO2,0.00140824,32.817978,-116.968133
San Diego,15,4,CO,0.011320355,32.701492,-117.149653
San Diego,15,4,NO2,0.07942097,32.631231,-117.059075
San Diego,15,4,Ozone,0.610078984,32.631231,-117.059075
San Diego,15,4,SO2,0.001621212,32.789561,-116.944222
San Diego,16,1,CO,0.010645503,32.701492,-117.149653
San Diego,16,1,NO2,0.090188133,32.631231,-117.059075
San Diego,16,1,Ozone,0.635826393,32.631231,-117.059075
San Diego,16,1,SO2,0.001666667,32.817978,-116.968133
San Diego,16,2,CO,0.008850735,32.701492,-117.149653
San Diego,16,2,NO2,0.042375,32.631231,-117.059075
San Diego,16,2,Ozone,0.657664349,32.631231,-117.059075
San Diego,16,2,SO2,0.001406593,32.817978,-116.968133
San Diego,16,3,CO,0.008868067,32.701492,-117.149653
San Diego,16,3,NO2,0.04436751,32.631231,-117.059075
San Diego,16,3,Ozone,0.640198625,32.631231,-117.059075
San Diego,16,3,SO2,0.001318352,32.817978,-116.968133
San Diego,16,4,CO,0.011953338,32.701492,-117.149653
San Diego,16,4,NO2,0.094371166,32.631231,-117.059075
San Diego,16,4,Ozone,0.582045184,32.631231,-117.059075
San Diego,16,4,SO2,0.001479853,32.789561,-116.944222
San Diego,17,1,CO,0.011687464,32.701492,-117.149653
San Diego,17,1,NO2,0.107758621,32.631231,-117.059075
San Diego,17,1,Ozone,0.593558673,32.631231,-117.059075
San Diego,17,1,SO2,0.001752809,32.817978,-116.968133
San Diego,17,2,CO,0.008954307,32.701492,-117.149653
San Diego,17,2,NO2,0.042819444,32.631231,-117.059075
San Diego,17,2,Ozone,0.641498104,32.631231,-117.059075
San Diego,17,2,SO2,0.001245421,32.817978,-116.968133
San Diego,17,3,CO,0.009157509,32.701492,-117.149653
San Diego,17,3,NO2,0.047150466,32.631231,-117.059075
San Diego,17,3,Ozone,0.613446276,32.631231,-117.059075
San Diego,17,3,SO2,0.001093633,32.817978,-116.968133
San Diego,17,4,CO,0.013942004,32.701492,-117.149653
San Diego,17,4,NO2,0.119725191,32.631231,-117.059075
San Diego,17,4,Ozone,0.533063154,32.631231,-117.059075
San Diego,17,4,SO2,0.001521739,32.789561,-116.944222
San Diego,18,1,CO,0.012774654,32.701492,-117.149653
San Diego,18,1,NO2,0.132514286,32.631231,-117.059075
San Diego,18,1,Ozone,0.529478206,32.631231,-117.059075
San Diego,18,1,SO2,0.001842697,32.817978,-116.968133
San Diego,18,2,CO,0.008620903,32.701492,-117.149653
San Diego,18,2,NO2,0.04776699,32.631231,-117.059075
San Diego,18,2,Ozone,0.616322021,32.631231,-117.059075
San Diego,18,2,SO2,0.001142857,32.817978,-116.968133
San Diego,18,3,CO,0.008927263,32.701492,-117.149653
San Diego,18,3,NO2,0.054354194,32.631231,-117.059075
San Diego,18,3,Ozone,0.574664225,32.631231,-117.059075
San Diego,18,3,SO2,0.001138577,32.817978,-116.968133
San Diego,18,4,CO,0.014439517,32.701492,-117.149653
San Diego,18,4,NO2,0.140228659,32.631231,-117.059075
San Diego,18,4,Ozone,0.485596082,32.631231,-117.059075
San Diego,18,4,SO2,0.001594203,32.789561,-116.944222
San Diego,19,1,CO,0.013872005,32.701492,-117.149653
San Diego,19,1,NO2,0.153004292,32.631231,-117.059075
San Diego,19,1,Ozone,0.471142221,32.631231,-117.059075
San Diego,19,1,SO2,0.001797753,32.817978,-116.968133
San Diego,19,2,CO,0.008613761,32.701492,-117.149653
San Diego,19,2,NO2,0.054049931,32.631231,-117.059075
San Diego,19,2,Ozone,0.589865825,32.631231,-117.059075
San Diego,19,2,SO2,0.001172161,32.817978,-116.968133
San Diego,19,3,CO,0.008875353,32.701492,-117.149653
San Diego,19,3,NO2,0.060985353,32.631231,-117.059075
San Diego,19,3,Ozone,0.537393162,32.631231,-117.059075
San Diego,19,3,SO2,0.001078652,32.817978,-116.968133
San Diego,19,4,CO,0.01515565,32.701492,-117.149653
San Diego,19,4,NO2,0.155820669,32.631231,-117.059075
San Diego,19,4,Ozone,0.441693372,32.631231,-117.059075
San Diego,19,4,SO2,0.001492754,32.789561,-116.944222
San Diego,20,1,CO,0.015798502,32.701492,-117.149653
San Diego,20,1,NO2,0.166428571,32.631231,-117.059075
San Diego,20,1,Ozone,0.42475342,32.631231,-117.059075
San Diego,20,1,SO2,0.001588015,32.817978,-116.968133
San Diego,20,2,CO,0.008713655,32.701492,-117.149653
San Diego,20,2,NO2,0.060513176,32.631231,-117.059075
San Diego,20,2,Ozone,0.564751381,32.631231,-117.059075
San Diego,20,2,SO2,0.000996337,32.817978,-116.968133
San Diego,20,3,CO,0.008915856,32.701492,-117.149653
San Diego,20,3,NO2,0.066564581,32.631231,-117.059075
San Diego,20,3,Ozone,0.506547619,32.631231,-117.059075
San Diego,20,3,SO2,0.000913858,32.817978,-116.968133
San Diego,20,4,CO,0.015432836,32.701492,-117.149653
San Diego,20,4,NO2,0.158024316,32.631231,-117.059075
San Diego,20,4,Ozone,0.414420644,32.631231,-117.059075
San Diego,20,4,SO2,0.001376812,32.789561,-116.944222
San Diego,21,1,CO,0.016526498,32.701492,-117.149653
San Diego,21,1,NO2,0.160014286,32.631231,-117.059075
San Diego,21,1,Ozone,0.397900095,32.631231,-117.059075
San Diego,21,1,SO2,0.00128839,32.817978,-116.968133
San Diego,21,2,CO,0.008843487,32.701492,-117.149653
San Diego,21,2,NO2,0.06739251,32.631231,-117.059075
San Diego,21,2,Ozone,0.539337017,32.631231,-117.059075
San Diego,21,2,SO2,0.000996337,32.817978,-116.968133
San Diego,21,3,CO,0.008832444,32.701492,-117.149653
San Diego,21,3,NO2,0.072792553,32.631231,-117.059075
San Diego,21,3,Ozone,0.477167277,32.631231,-117.059075
San Diego,21,3,SO2,0.000838951,32.817978,-116.968133
San Diego,21,4,CO,0.015599431,32.701492,-117.149653
San Diego,21,4,NO2,0.154559271,32.631231,-117.059075
San Diego,21,4,Ozone,0.391280148,32.631231,-117.059075
San Diego,21,4,SO2,0.001217391,32.789561,-116.944222
San Diego,22,1,CO,0.016832056,32.701492,-117.149653
San Diego,22,1,NO2,0.150243553,32.631231,-117.059075
San Diego,22,1,Ozone,0.382739421,32.631231,-117.059075
San Diego,22,1,SO2,0.000939394,32.817978,-116.968133
San Diego,22,2,CO,0.008523529,32.701492,-117.149653
San Diego,22,2,NO2,0.069237171,32.631231,-117.059075
San Diego,22,2,Ozone,0.518168903,32.631231,-117.059075
San Diego,22,2,SO2,0.000937729,32.817978,-116.968133
San Diego,22,3,CO,0.00857865,32.701492,-117.149653
San Diego,22,3,NO2,0.0725,32.631231,-117.059075
San Diego,22,3,Ozone,0.458516484,32.631231,-117.059075
San Diego,22,3,SO2,0.000734082,32.817978,-116.968133
San Diego,22,4,CO,0.015440512,32.701492,-117.149653
San Diego,22,4,NO2,0.145911854,32.631231,-117.059075
San Diego,22,4,Ozone,0.377163097,32.631231,-117.059075
San Diego,22,4,SO2,0.000985507,32.789561,-116.944222
San Diego,23,1,CO,0.0158741,32.701492,-117.149653
San Diego,23,1,NO2,0.138610315,32.631231,-117.059075
San Diego,23,1,Ozone,0.373114858,32.631231,-117.059075
San Diego,23,1,SO2,0.000893939,32.817978,-116.968133
San Diego,23,2,CO,0.008250525,32.701492,-117.149653
San Diego,23,2,NO2,0.067988904,32.631231,-117.059075
San Diego,23,2,Ozone,0.499889503,32.631231,-117.059075
San Diego,23,2,SO2,0.000630037,32.817978,-116.968133
San Diego,23,3,CO,0.008151334,32.701492,-117.149653
San Diego,23,3,NO2,0.071422872,32.631231,-117.059075
San Diego,23,3,Ozone,0.442445055,32.631231,-117.059075
San Diego,23,3,SO2,0.000554307,32.817978,-116.968133
San Diego,23,4,CO,0.015067804,32.701492,-117.149653
San Diego,23,4,NO2,0.135410334,32.631231,-117.059075
San Diego,23,4,Ozone,0.367313206,32.631231,-117.059075
San Diego,23,4,SO2,0.000797101,32.789561,-116.944222
Santa Barbara,0,1,CO,0.005462741,34.427775,-119.691218
Santa Barbara,0,1,NO2,0.028393057,34.46245,-120.02551
Santa Barbara,0,1,Ozone,0.378621781,34.46245,-120.02551
Santa Barbara,0,1,SO2,0.002641745,34.46245,-120.02551
Santa Barbara,0,2,CO,0.005329699,34.427775,-119.691218
Santa Barbara,0,2,NO2,0.017766554,34.46245,-120.02551
Santa Barbara,0,2,Ozone,0.384952573,34.46245,-120.02551
Santa Barbara,0,2,SO2,0.003140496,34.46245,-120.02551
Santa Barbara,0,3,CO,0.003844593,34.427775,-119.691218
Santa Barbara,0,3,NO2,0.017419653,34.46245,-120.02551
Santa Barbara,0,3,Ozone,0.317774587,34.46245,-120.02551
Santa Barbara,0,3,SO2,0.002076298,34.46245,-120.02551
Santa Barbara,0,4,CO,0.005805957,34.427775,-119.691218
Santa Barbara,0,4,NO2,0.034355362,34.46245,-120.02551
Santa Barbara,0,4,Ozone,0.336110711,34.46245,-120.02551
Santa Barbara,0,4,SO2,7.39E-05,34.46245,-120.02551
Santa Barbara,1,1,CO,0.005981005,34.427775,-119.691218
Santa Barbara,1,1,NO2,0.06793956,34.427775,-119.691218
Santa Barbara,1,1,Ozone,0.27700157,34.427775,-119.691218
Santa Barbara,1,2,CO,0.004457614,34.427775,-119.691218
Santa Barbara,1,2,NO2,0.039686813,34.427775,-119.691218
Santa Barbara,1,2,Ozone,0.360282575,34.427775,-119.691218
Santa Barbara,1,3,CO,0.003345186,34.427775,-119.691218
Santa Barbara,1,3,NO2,0.032346369,34.427775,-119.691218
Santa Barbara,1,3,Ozone,0.316988417,34.427775,-119.691218
Santa Barbara,1,4,CO,0.004666979,34.427775,-119.691218
Santa Barbara,1,4,NO2,0.07073913,34.427775,-119.691218
Santa Barbara,1,4,Ozone,0.228494208,34.427775,-119.691218
Santa Barbara,2,1,CO,0.005374993,34.427775,-119.691218
Santa Barbara,2,1,NO2,0.024996711,34.46245,-120.02551
Santa Barbara,2,1,Ozone,0.357779349,34.46245,-120.02551
Santa Barbara,2,1,SO2,0.010329041,34.46245,-120.02551
Santa Barbara,2,2,CO,0.005408072,34.427775,-119.691218
Santa Barbara,2,2,NO2,0.016535088,34.46245,-120.02551
Santa Barbara,2,2,Ozone,0.358988924,34.46245,-120.02551
Santa Barbara,2,2,SO2,0.008551913,34.46245,-120.02551
Santa Barbara,2,3,CO,0.0041916,34.427775,-119.691218
Santa Barbara,2,3,NO2,0.0160301,34.46245,-120.02551
Santa Barbara,2,3,Ozone,0.296446269,34.46245,-120.02551
Santa Barbara,2,3,SO2,0.005882353,34.46245,-120.02551
Santa Barbara,2,4,CO,0.005476869,34.427775,-119.691218
Santa Barbara,2,4,NO2,0.02881872,34.46245,-120.02551
Santa Barbara,2,4,Ozone,0.321791045,34.46245,-120.02551
Santa Barbara,2,4,SO2,0.001275626,34.46245,-120.02551
Santa Barbara,3,1,CO,0.004796877,34.427775,-119.691218
Santa Barbara,3,1,NO2,0.02340374,34.46245,-120.02551
Santa Barbara,3,1,Ozone,0.35466761,34.46245,-120.02551
Santa Barbara,3,1,SO2,0.004860828,34.46245,-120.02551
Santa Barbara,3,2,CO,0.004914743,34.427775,-119.691218
Santa Barbara,3,2,NO2,0.015993435,34.46245,-120.02551
Santa Barbara,3,2,Ozone,0.351245602,34.46245,-120.02551
Santa Barbara,3,2,SO2,0.005106383,34.46245,-120.02551
Santa Barbara,3,3,CO,0.003923652,34.427775,-119.691218
Santa Barbara,3,3,NO2,0.015502818,34.46245,-120.02551
Santa Barbara,3,3,Ozone,0.289434229,34.46245,-120.02551
Santa Barbara,3,3,SO2,0.003319502,34.46245,-120.02551
Santa Barbara,3,4,CO,0.005092597,34.427775,-119.691218
Santa Barbara,3,4,NO2,0.028366828,34.46245,-120.02551
Santa Barbara,3,4,Ozone,0.318055556,34.46245,-120.02551
Santa Barbara,3,4,SO2,0.000737705,34.46245,-120.02551
Santa Barbara,4,1,CO,0.004539683,34.48974,-120.04692
Santa Barbara,4,1,NO2,0.014806492,34.46245,-120.02551
Santa Barbara,4,1,Ozone,0.372901489,34.46245,-120.02551
Santa Barbara,4,1,SO2,0.004002502,34.46245,-120.02551
Santa Barbara,4,2,CO,0.005207756,34.48974,-120.04692
Santa Barbara,4,2,NO2,0.012325,34.46245,-120.02551
Santa Barbara,4,2,Ozone,0.345695259,34.46245,-120.02551
Santa Barbara,4,2,SO2,0.004841109,34.46245,-120.02551
Santa Barbara,4,3,CO,0.004239165,34.427775,-119.691218
Santa Barbara,4,3,NO2,0.013467266,34.46245,-120.02551
Santa Barbara,4,3,Ozone,0.281949913,34.46245,-120.02551
Santa Barbara,4,3,SO2,0.00352867,34.46245,-120.02551
Santa Barbara,4,4,CO,0.005754875,34.949147,-120.43763
Santa Barbara,4,4,NO2,0.01896338,34.46245,-120.02551
Santa Barbara,4,4,Ozone,0.333248489,34.46245,-120.02551
Santa Barbara,4,4,SO2,0.000481622,34.46245,-120.02551
Santa Barbara,5,1,CO,0.005468015,34.427775,-119.691218
Santa Barbara,5,1,NO2,0.030697062,34.46245,-120.02551
Santa Barbara,5,1,Ozone,0.34,34.46245,-120.02551
Santa Barbara,5,1,SO2,0.003457711,34.46245,-120.02551
Santa Barbara,5,2,CO,0.006490179,34.427775,-119.691218
Santa Barbara,5,2,NO2,0.029146193,34.46245,-120.02551
Santa Barbara,5,2,Ozone,0.324371297,34.46245,-120.02551
Santa Barbara,5,2,SO2,0.004380952,34.46245,-120.02551
Santa Barbara,5,3,CO,0.004884964,34.427775,-119.691218
Santa Barbara,5,3,NO2,0.025897246,34.46245,-120.02551
Santa Barbara,5,3,Ozone,0.269741697,34.46245,-120.02551
Santa Barbara,5,3,SO2,0.003082707,34.46245,-120.02551
Santa Barbara,5,4,CO,0.006177374,34.427775,-119.691218
Santa Barbara,5,4,NO2,0.038785393,34.46245,-120.02551
Santa Barbara,5,4,Ozone,0.298123431,34.46245,-120.02551
Santa Barbara,5,4,SO2,0.000449438,34.46245,-120.02551
Santa Barbara,6,1,CO,0.006822836,34.427775,-119.691218
Santa Barbara,6,1,NO2,0.042058824,34.46245,-120.02551
Santa Barbara,6,1,Ozone,0.320366706,34.46245,-120.02551
Santa Barbara,6,1,SO2,0.002985075,34.46245,-120.02551
Santa Barbara,6,2,CO,0.006220851,34.427775,-119.691218
Santa Barbara,6,2,NO2,0.029703553,34.46245,-120.02551
Santa Barbara,6,2,Ozone,0.342395036,34.46245,-120.02551
Santa Barbara,6,2,SO2,0.004417178,34.46245,-120.02551
Santa Barbara,6,3,CO,0.005120281,34.427775,-119.691218
Santa Barbara,6,3,NO2,0.027874066,34.46245,-120.02551
Santa Barbara,6,3,Ozone,0.279119863,34.46245,-120.02551
Santa Barbara,6,3,SO2,0.003063402,34.46245,-120.02551
Santa Barbara,6,4,CO,0.007465065,34.427775,-119.691218
Santa Barbara,6,4,NO2,0.049859688,34.46245,-120.02551
Santa Barbara,6,4,Ozone,0.286364239,34.46245,-120.02551
Santa Barbara,6,4,SO2,0.000275172,34.46245,-120.02551
Santa Barbara,7,1,CO,0.008079558,34.427775,-119.691218
Santa Barbara,7,1,NO2,0.047405295,34.46245,-120.02551
Santa Barbara,7,1,Ozone,0.322275132,34.46245,-120.02551
Santa Barbara,7,1,SO2,0.003115265,34.46245,-120.02551
Santa Barbara,7,2,CO,0.005641778,34.427775,-119.691218
Santa Barbara,7,2,NO2,0.026656473,34.46245,-120.02551
Santa Barbara,7,2,Ozone,0.388446744,34.46245,-120.02551
Santa Barbara,7,2,SO2,0.004334705,34.46245,-120.02551
Santa Barbara,7,3,CO,0.005111195,34.427775,-119.691218
Santa Barbara,7,3,NO2,0.027591684,34.46245,-120.02551
Santa Barbara,7,3,Ozone,0.316246499,34.46245,-120.02551
Santa Barbara,7,3,SO2,0.002965779,34.46245,-120.02551
Santa Barbara,7,4,CO,0.008857675,34.427775,-119.691218
Santa Barbara,7,4,NO2,0.054347875,34.46245,-120.02551
Santa Barbara,7,4,Ozone,0.293847176,34.46245,-120.02551
Santa Barbara,7,4,SO2,0.000251572,34.46245,-120.02551
Santa Barbara,8,1,CO,0.007978453,34.427775,-119.691218
Santa Barbara,8,1,NO2,0.044128601,34.46245,-120.02551
Santa Barbara,8,1,Ozone,0.35953271,34.46245,-120.02551
Santa Barbara,8,1,SO2,0.003567362,34.46245,-120.02551
Santa Barbara,8,2,CO,0.004761887,34.427775,-119.691218
Santa Barbara,8,2,NO2,0.022432882,34.46245,-120.02551
Santa Barbara,8,2,Ozone,0.437501686,34.46245,-120.02551
Santa Barbara,8,2,SO2,0.0039413,34.46245,-120.02551
Santa Barbara,8,3,CO,0.004857798,34.427775,-119.691218
Santa Barbara,8,3,NO2,0.025156317,34.46245,-120.02551
Santa Barbara,8,3,Ozone,0.365793423,34.46245,-120.02551
Santa Barbara,8,3,SO2,0.003169614,34.46245,-120.02551
Santa Barbara,8,4,CO,0.008169942,34.427775,-119.691218
Santa Barbara,8,4,NO2,0.050728188,34.46245,-120.02551
Santa Barbara,8,4,Ozone,0.341202583,34.46245,-120.02551
Santa Barbara,8,4,SO2,0.000280971,34.46245,-120.02551
Santa Barbara,9,1,CO,0.006465428,34.427775,-119.691218
Santa Barbara,9,1,NO2,0.03668239,34.46245,-120.02551
Santa Barbara,9,1,Ozone,0.416959222,34.46245,-120.02551
Santa Barbara,9,1,SO2,0.003538462,34.46245,-120.02551
Santa Barbara,9,2,CO,0.004575199,34.427775,-119.691218
Santa Barbara,9,2,NO2,0.01935865,34.46245,-120.02551
Santa Barbara,9,2,Ozone,0.488552326,34.46245,-120.02551
Santa Barbara,9,2,SO2,0.003675214,34.46245,-120.02551
Santa Barbara,9,3,CO,0.004522083,34.427775,-119.691218
Santa Barbara,9,3,NO2,0.02139173,34.46245,-120.02551
Santa Barbara,9,3,Ozone,0.42998899,34.46245,-120.02551
Santa Barbara,9,3,SO2,0.003286945,34.46245,-120.02551
Santa Barbara,9,4,CO,0.006381969,34.427775,-119.691218
Santa Barbara,9,4,NO2,0.03840991,34.46245,-120.02551
Santa Barbara,9,4,Ozone,0.408703879,34.46245,-120.02551
Santa Barbara,9,4,SO2,0.0002574,34.46245,-120.02551
Santa Barbara,10,1,CO,0.005431996,34.427775,-119.691218
Santa Barbara,10,1,NO2,0.027437238,34.46245,-120.02551
Santa Barbara,10,1,Ozone,0.471428571,34.46245,-120.02551
Santa Barbara,10,1,SO2,0.003263225,34.46245,-120.02551
Santa Barbara,10,2,CO,0.004334663,34.427775,-119.691218
Santa Barbara,10,2,NO2,0.016856545,34.46245,-120.02551
Santa Barbara,10,2,Ozone,0.5336725,34.46245,-120.02551
Santa Barbara,10,2,SO2,0.003418803,34.46245,-120.02551
Santa Barbara,10,3,CO,0.004284844,34.427775,-119.691218
Santa Barbara,10,3,NO2,0.017672846,34.46245,-120.02551
Santa Barbara,10,3,Ozone,0.48983306,34.46245,-120.02551
Santa Barbara,10,3,SO2,0.003203125,34.46245,-120.02551
Santa Barbara,10,4,CO,0.005642884,34.427775,-119.691218
Santa Barbara,10,4,NO2,0.030860386,34.46245,-120.02551
Santa Barbara,10,4,Ozone,0.465300325,34.46245,-120.02551
Santa Barbara,10,4,SO2,0.000229885,34.46245,-120.02551
Santa Barbara,11,1,CO,0.005271269,34.427775,-119.691218
Santa Barbara,11,1,NO2,0.022959459,34.46245,-120.02551
Santa Barbara,11,1,Ozone,0.517994377,34.46245,-120.02551
Santa Barbara,11,1,SO2,0.002819048,34.46245,-120.02551
Santa Barbara,11,2,CO,0.004317058,34.427775,-119.691218
Santa Barbara,11,2,NO2,0.014991718,34.46245,-120.02551
Santa Barbara,11,2,Ozone,0.563445773,34.46245,-120.02551
Santa Barbara,11,2,SO2,0.00351773,34.46245,-120.02551
Santa Barbara,11,3,CO,0.004213797,34.427775,-119.691218
Santa Barbara,11,3,NO2,0.015606061,34.46245,-120.02551
Santa Barbara,11,3,Ozone,0.523584906,34.46245,-120.02551
Santa Barbara,11,3,SO2,0.003159923,34.46245,-120.02551
Santa Barbara,11,4,CO,0.005339126,34.427775,-119.691218
Santa Barbara,11,4,NO2,0.027203233,34.46245,-120.02551
Santa Barbara,11,4,Ozone,0.511229299,34.46245,-120.02551
Santa Barbara,11,4,SO2,0.000101976,34.46245,-120.02551
Santa Barbara,12,1,CO,0.005112639,34.427775,-119.691218
Santa Barbara,12,1,NO2,0.019940268,34.46245,-120.02551
Santa Barbara,12,1,Ozone,0.550614152,34.46245,-120.02551
Santa Barbara,12,1,SO2,0.00278834,34.46245,-120.02551
Santa Barbara,12,2,CO,0.004299554,34.427775,-119.691218
Santa Barbara,12,2,NO2,0.014197342,34.46245,-120.02551
Santa Barbara,12,2,Ozone,0.577477119,34.46245,-120.02551
Santa Barbara,12,2,SO2,0.003361345,34.46245,-120.02551
Santa Barbara,12,3,CO,0.004157738,34.427775,-119.691218
Santa Barbara,12,3,NO2,0.014268817,34.46245,-120.02551
Santa Barbara,12,3,Ozone,0.540104236,34.46245,-120.02551
Santa Barbara,12,3,SO2,0.003180662,34.46245,-120.02551
Santa Barbara,12,4,CO,0.005087302,34.427775,-119.691218
Santa Barbara,12,4,NO2,0.024177156,34.46245,-120.02551
Santa Barbara,12,4,Ozone,0.544208133,34.46245,-120.02551
Santa Barbara,12,4,SO2,0.000100063,34.46245,-120.02551
Santa Barbara,13,1,CO,0.005037689,34.427775,-119.691218
Santa Barbara,13,1,NO2,0.018753862,34.46245,-120.02551
Santa Barbara,13,1,Ozone,0.568409151,34.46245,-120.02551
Santa Barbara,13,1,SO2,0.002808349,34.46245,-120.02551
Santa Barbara,13,2,CO,0.004134475,34.427775,-119.691218
Santa Barbara,13,2,NO2,0.01327572,34.46245,-120.02551
Santa Barbara,13,2,Ozone,0.582415536,34.46245,-120.02551
Santa Barbara,13,2,SO2,0.003305085,34.46245,-120.02551
Santa Barbara,13,3,CO,0.004036921,34.427775,-119.691218
